5.5511169e-17	0.99944835
0.0021021021	0.99943195
0.0042042042	0.99941555
0.0063063063	0.99939915
0.0084084084	0.99938275
0.010510511	0.99936635
0.012612613	0.99934995
0.014714715	0.99933355
0.016816817	0.99931715
0.018918919	0.99930075
0.021021021	0.99928436
0.023123123	0.99925781
0.025225225	0.99923094
0.027327327	0.99920407
0.029429429	0.9991772
0.031531532	0.99915033
0.033633634	0.99912345
0.035735736	0.99909658
0.037837838	0.99906971
0.03993994	0.99904284
0.042042042	0.99901596
0.044144144	0.99898909
0.046246246	0.99896222
0.048348348	0.99892245
0.05045045	0.99887634
0.052552553	0.99883024
0.054654655	0.99878413
0.056756757	0.99873802
0.058858859	0.99869192
0.060960961	0.99864581
0.063063063	0.99859971
0.065165165	0.9985536
0.067267267	0.99848284
0.069369369	0.99840789
0.071471471	0.99833294
0.073573574	0.99825799
0.075675676	0.99818304
0.077777778	0.99810809
0.07987988	0.99798618
0.081981982	0.99782346
0.084084084	0.99766075
0.086186186	0.99749803
0.088288288	0.99733491
0.09039039	0.99708334
0.092492492	0.99683176
0.094594595	0.99658018
0.096696697	0.83450322
0.098798799	0.62042557
0.1009009	0.35485015
0.103003	0.02061103
0.10510511	1.082829e-16
0.10720721	1.0686631e-16
0.10930931	1.0686631e-16
0.11141141	1.053411e-16
0.11351351	1.0373309e-16
0.11561562	1.0373309e-16
0.11771772	1.0206488e-16
0.11981982	1.0206488e-16
0.12192192	1.0034504e-16
0.12402402	1.0034504e-16
0.12612613	9.8576385e-17
0.12822823	9.6763693e-17
0.13033033	9.6763693e-17
0.13243243	9.4920984e-17
0.13453453	9.4920984e-17
0.13663664	9.3069751e-17
0.13873874	9.3069751e-17
0.14084084	9.1241139e-17
0.14294294	9.1241139e-17
0.14504505	8.9477525e-17
0.14714715	8.9477525e-17
0.14924925	8.7829906e-17
0.15135135	8.7829906e-17
0.15345345	8.7829906e-17
0.15555556	8.6345999e-17
0.15765766	8.6345999e-17
0.15975976	8.5053784e-17
0.16186186	8.5053784e-17
0.16396396	8.3954932e-17
0.16606607	8.3954932e-17
0.16816817	8.3954932e-17
0.17027027	8.3026696e-17
0.17237237	8.3026696e-17
0.17447447	8.2245616e-17
0.17657658	8.2245616e-17
0.17867868	8.2245616e-17
0.18078078	8.157728e-17
0.18288288	8.157728e-17
0.18498498	8.0995997e-17
0.18708709	8.0995997e-17
0.18918919	8.0995997e-17
0.19129129	8.0479423e-17
0.19339339	8.0479423e-17
0.1954955	8.0479423e-17
0.1975976	8.0007134e-17
0.1996997	8.0007134e-17
0.2018018	8.0007134e-17
0.2039039	7.9560154e-17
0.20600601	7.9560154e-17
0.20810811	7.9560154e-17
0.21021021	7.9129668e-17
0.21231231	7.9129668e-17
0.21441441	7.9129668e-17
0.21651652	7.8712323e-17
0.21861862	7.8712323e-17
0.22072072	7.8712323e-17
0.22282282	7.8306001e-17
0.22492492	7.8306001e-17
0.22702703	7.8306001e-17
0.22912913	7.7910488e-17
0.23123123	7.7910488e-17
0.23333333	7.7910488e-17
0.23543544	7.7910488e-17
0.23753754	7.7526329e-17
0.23963964	7.7526329e-17
0.24174174	7.7526329e-17
0.24384384	7.7154555e-17
0.24594595	7.7154555e-17
0.24804805	7.7154555e-17
0.25015015	7.7154555e-17
