#          distance                 U_x                 U_y                 U_z                   p   wallShearStress_x   wallShearStress_y   wallShearStress_z
    0.0122917149841       1.56439819392   0.000245487044594   1.68886740702e-08    0.00117835810104                   0                   0                   0
    0.0197619112058       1.53973416434   0.000367528886093  -2.87262085486e-07    0.00118423970334                   0                   0                   0
    0.0266619137534       1.50821383688   0.000441416995441  -3.66387278423e-07    0.00115950487722                   0                   0                   0
    0.0330352450211       1.47253268234   0.000484007779292  -4.43102447694e-07    0.00113433200715                   0                   0                   0
    0.0389221053762       1.43426276287   0.000499993193225  -5.04551546587e-07    0.00111113804504                   0                   0                   0
    0.0443596267266       1.39427177182   0.000494110147679   -5.4520653791e-07    0.00109015298269                   0                   0                   0
    0.0493821067333       1.35300100169   0.000473416339875  -5.40273641853e-07    0.00107110410419                   0                   0                   0
    0.0540212251463       1.31062127975    0.00044459059327  -5.17288625032e-07    0.00105391998391                   0                   0                   0
    0.0583062436274       1.26712575221   0.000410514492651   -4.9528217582e-07    0.00103867885174                   0                   0                   0
    0.0622641903209       1.22238454555   0.000373098826076   -4.6743672112e-07    0.00102537043662                   0                   0                   0
     0.065920030336       1.17617286379   0.000334364282418  -4.34254549121e-07    0.00101390399978                   0                   0                   0
    0.0692968232165       1.12818735629   0.000295859654101   -3.9863345737e-07    0.00100416213031                   0                   0                   0
    0.0724158683909       1.07805700378    0.00025860730685  -3.62804812802e-07   0.000996013561635                   0                   0                   0
    0.0752968395208       1.02534975629    0.00022326445478  -3.27547639906e-07   0.000989311736752                   0                   0                   0
    0.0779579085939      0.969583131322   0.000190306447411  -2.93006868411e-07   0.000983899103642                   0                   0                   0
    0.0804158605457      0.910251998425   0.000160044244614  -2.59863836397e-07   0.000979618643695                   0                   0                   0
    0.0826861991319      0.846892440829    0.00013262822707  -2.28534244077e-07   0.000976320275035                   0                   0                   0
      0.08478324472      0.779207804926   0.000108106547113  -1.99096130134e-07   0.000973862334282                   0                   0                   0
    0.0867202246158      0.707273873075    8.6466601774e-05  -1.71518596537e-07     0.0009721137907                   0                   0                   0
    0.0885093564966      0.631780646241   6.76572255042e-05   -1.4570988385e-07   0.000970956807878                   0                   0                   0
    0.0901619254745      0.554153181562   5.15990312688e-05  -1.21627260881e-07   0.000970288361376                   0                   0                   0
    0.0916883552789      0.476349132445   3.81761277423e-05   -9.9415711198e-08   0.000970020169408                   0                   0                   0
    0.0930982740048      0.400338921633   2.72200079236e-05  -7.93550835821e-08   0.000970077027026                   0                   0                   0
    0.0944005748429      0.327593424299   1.85105156091e-05   -6.1642827368e-08   0.000970394429222                   0                   0                   0
    0.0956034721743      0.258901635244   1.17988597944e-05  -4.62698621107e-08   0.000970916594776                   0                   0                   0
    0.0967145533836        0.1945097861   6.83760888505e-06  -3.30197570083e-08   0.000971595554034                   0                   0                   0
    0.0977408267165      0.134359643576   3.41087952272e-06  -2.14556091916e-08   0.000972391130716                   0                   0                   0
    0.0986887654857      0.078265987847   1.30528357584e-06   -1.1959907417e-08   0.000973269901344                   0                   0                   0
    0.0995643489011     0.0364953552721   2.94924883491e-07  -3.96757321122e-09    0.00109905334948  -0.000166913378914  -1.58806382266e-09   -2.7495241247e-11
