# y+          
# Time          	patch           	min             	max             	average         
0.0736117       	bottom	1.89286699e-01	3.30890546e-01	1.91044250e-01
0.0744455       	bottom	1.88447281e-01	3.31212843e-01	1.90228475e-01
0.0752779       	bottom	1.87624109e-01	3.31531663e-01	1.89428868e-01
0.0761095       	bottom	1.86816548e-01	3.31846921e-01	1.88644799e-01
0.0769396       	bottom	1.86024252e-01	3.32158499e-01	1.87875918e-01
0.0777682       	bottom	1.85246743e-01	3.32466318e-01	1.87121748e-01
0.078596        	bottom	1.84483454e-01	3.32770325e-01	1.86381724e-01
0.0794224       	bottom	1.83734091e-01	3.33070433e-01	1.85655551e-01
0.080248        	bottom	1.82998113e-01	3.33366608e-01	1.84942689e-01
0.0810722       	bottom	1.82275254e-01	3.33658776e-01	1.84242870e-01
0.0818956       	bottom	1.81565009e-01	3.33946914e-01	1.83555592e-01
0.0827175       	bottom	1.80867140e-01	3.34230962e-01	1.82880614e-01
0.0835387       	bottom	1.80181178e-01	3.34510916e-01	1.82217470e-01
0.0843592       	bottom	1.79506797e-01	3.34786765e-01	1.81565834e-01
0.0851782       	bottom	1.78843780e-01	3.35058498e-01	1.80925487e-01
0.0859964       	bottom	1.78191700e-01	3.35326141e-01	1.80296004e-01
0.086814        	bottom	1.77550271e-01	3.35589700e-01	1.79677101e-01
0.08763         	bottom	1.76919306e-01	3.35849176e-01	1.79068586e-01
0.0884454       	bottom	1.76298419e-01	3.36104601e-01	1.78470079e-01
0.08926         	bottom	1.75687355e-01	3.36355995e-01	1.77881323e-01
0.0900739       	bottom	1.75085853e-01	3.36603371e-01	1.77302059e-01
0.0908871       	bottom	1.74493664e-01	3.36846752e-01	1.76732036e-01
0.0916995       	bottom	1.73910545e-01	3.37086173e-01	1.76171013e-01
0.0925105       	bottom	1.73336360e-01	3.37321664e-01	1.75618850e-01
0.0933207       	bottom	1.72770788e-01	3.37553289e-01	1.75075231e-01
0.0941303       	bottom	1.72213626e-01	3.37781092e-01	1.74539954e-01
0.0949391       	bottom	1.71664668e-01	3.38005119e-01	1.74012810e-01
0.0957472       	bottom	1.71123709e-01	3.38225411e-01	1.73493597e-01
0.0965545       	bottom	1.70590556e-01	3.38442007e-01	1.72982122e-01
0.0973612       	bottom	1.70065021e-01	3.38654943e-01	1.72478196e-01
0.0981671       	bottom	1.69546920e-01	3.38864255e-01	1.71981638e-01
0.0989723       	bottom	1.69036080e-01	3.39069979e-01	1.71492272e-01
0.0997775       	bottom	1.68532245e-01	3.39272171e-01	1.71009848e-01
0.100582        	bottom	1.68035336e-01	3.39470878e-01	1.70534284e-01
0.101386        	bottom	1.67545184e-01	3.39666152e-01	1.70065410e-01
0.102189        	bottom	1.67061634e-01	3.39858038e-01	1.69603073e-01
0.102991        	bottom	1.66584540e-01	3.40046576e-01	1.69147128e-01
0.103793        	bottom	1.66113759e-01	3.40231798e-01	1.68697430e-01
0.104594        	bottom	1.65649153e-01	3.40413736e-01	1.68253843e-01
0.105395        	bottom	1.65190512e-01	3.40592424e-01	1.67816159e-01
0.106195        	bottom	1.64737782e-01	3.40767891e-01	1.67384322e-01
0.106994        	bottom	1.64290827e-01	3.40940167e-01	1.66958196e-01
0.107793        	bottom	1.63849525e-01	3.41109289e-01	1.66537659e-01
0.108592        	bottom	1.63413686e-01	3.41275306e-01	1.66122524e-01
0.10939         	bottom	1.62983267e-01	3.41438262e-01	1.65712747e-01
0.110187        	bottom	1.62558150e-01	3.41598196e-01	1.65308208e-01
0.110984        	bottom	1.62138154e-01	3.41755146e-01	1.64908732e-01
0.111781        	bottom	1.61723247e-01	3.41909143e-01	1.64514283e-01
0.112577        	bottom	1.61313319e-01	3.42060216e-01	1.64124750e-01
0.113373        	bottom	1.60908203e-01	3.42208394e-01	1.63739971e-01
0.114168        	bottom	1.60507874e-01	3.42353708e-01	1.63359916e-01
0.114963        	bottom	1.60112161e-01	3.42496192e-01	1.62984420e-01
0.115758        	bottom	1.59721044e-01	3.42635886e-01	1.62613458e-01
0.116551        	bottom	1.59334426e-01	3.42772835e-01	1.62246936e-01
0.117345        	bottom	1.58952159e-01	3.42907090e-01	1.61884707e-01
0.118138        	bottom	1.58574227e-01	3.43038696e-01	1.61526752e-01
0.118931        	bottom	1.58200476e-01	3.43167695e-01	1.61172922e-01
0.119724        	bottom	1.57830895e-01	3.43294129e-01	1.60823203e-01
0.120516        	bottom	1.57465336e-01	3.43418035e-01	1.60477450e-01
0.121308        	bottom	1.57103791e-01	3.43539452e-01	1.60135651e-01
0.122099        	bottom	1.56746117e-01	3.43658415e-01	1.59797670e-01
0.12289         	bottom	1.56392309e-01	3.43774967e-01	1.59463495e-01
0.123681        	bottom	1.56042231e-01	3.43889144e-01	1.59132996e-01
0.124471        	bottom	1.55695878e-01	3.44000994e-01	1.58806165e-01
0.125261        	bottom	1.55353121e-01	3.44110556e-01	1.58482876e-01
0.126051        	bottom	1.55013957e-01	3.44217885e-01	1.58163123e-01
0.12684         	bottom	1.54678260e-01	3.44323022e-01	1.57846785e-01
0.12763         	bottom	1.54345974e-01	3.44426012e-01	1.57533804e-01
0.128419        	bottom	1.54017090e-01	3.44526903e-01	1.57224171e-01
0.129207        	bottom	1.53691491e-01	3.44625724e-01	1.56917770e-01
0.129995        	bottom	1.53369178e-01	3.44722515e-01	1.56614602e-01
0.130783        	bottom	1.53050038e-01	3.44817301e-01	1.56314556e-01
0.131571        	bottom	1.52734020e-01	3.44910117e-01	1.56017581e-01
0.132359        	bottom	1.52421123e-01	3.45000999e-01	1.55723673e-01
0.133146        	bottom	1.52111237e-01	3.45089966e-01	1.55432726e-01
0.133933        	bottom	1.51804369e-01	3.45177056e-01	1.55144745e-01
0.134719        	bottom	1.51500414e-01	3.45262293e-01	1.54859627e-01
0.135506        	bottom	1.51199329e-01	3.45345707e-01	1.54577330e-01
0.136292        	bottom	1.50901115e-01	3.45427337e-01	1.54297853e-01
0.137078        	bottom	1.50605672e-01	3.45507199e-01	1.54021097e-01
0.137864        	bottom	1.50312958e-01	3.45585322e-01	1.53747024e-01
0.138649        	bottom	1.50022979e-01	3.45661736e-01	1.53475634e-01
0.139434        	bottom	1.49735638e-01	3.45736453e-01	1.53206834e-01
0.140219        	bottom	1.49450898e-01	3.45809495e-01	1.52940588e-01
0.141004        	bottom	1.49168714e-01	3.45880882e-01	1.52676852e-01
