#      distance             U_x             U_y             U_z               p         epsilon               k             nut
     0.24594595   7.7246955e-17   5.4727899e-21               0     0.003008135      0.47297524    0.0070148596   8.6407295e-07
     0.24804805   7.7246955e-17   5.4727899e-21               0    0.0030020061       0.4723078    0.0070091274   8.6317253e-07
     0.25015015   7.7246955e-17   5.4727899e-21               0    0.0029958772      0.47164036    0.0070033952   8.6227211e-07
     0.25225225    7.692938e-17   7.0285315e-21               0     0.002989426      0.47094795    0.0069974385   8.6142315e-07
     0.25435435    7.692938e-17   7.0285315e-21               0     0.002982833      0.47024455    0.0069913832   8.6059685e-07
     0.25645646    7.692938e-17   7.0285315e-21               0      0.00297624      0.46954115    0.0069853278   8.5977055e-07
     0.25855856   7.6625322e-17   9.0122321e-21               0    0.0029696468      0.46883773    0.0069792722   8.5894426e-07
     0.26066066   7.6625322e-17   9.0122321e-21               0    0.0029624663      0.46805517    0.0069725178   8.5816948e-07
     0.26276276   7.6625322e-17   9.0122321e-21               0    0.0029552858      0.46727262    0.0069657634    8.573947e-07
     0.26486486   7.6625322e-17   9.0122321e-21               0    0.0029481053      0.46649006     0.006959009   8.5661992e-07
     0.26696697   7.6329091e-17   1.0756369e-20               0    0.0029408633      0.46569377    0.0069521319   8.5585251e-07
     0.26906907   7.6329091e-17   1.0756369e-20               0    0.0029333637      0.46483994    0.0069447407   8.5511601e-07
     0.27117117   7.6329091e-17   1.0756369e-20               0    0.0029258641      0.46398611    0.0069373495    8.543795e-07
     0.27327327   7.6329091e-17   1.0756369e-20               0    0.0029183645      0.46313229    0.0069299583     8.53643e-07
     0.27537538   7.6037624e-17   1.1905343e-20               0    0.0029108771      0.46226832    0.0069224727   8.5291488e-07
     0.27747748   7.6037624e-17   1.1905343e-20               0     0.002903423      0.46137667    0.0069147291   8.5220968e-07
     0.27957958   7.6037624e-17   1.1905343e-20               0    0.0028959689      0.46048503    0.0069069856   8.5150447e-07
     0.28168168   7.6037624e-17   1.1905343e-20               0    0.0028885147      0.45959338     0.006899242   8.5079926e-07
     0.28378378   7.5749533e-17    1.241856e-20               0    0.0028810677       0.4587007    0.0068914835   8.5010013e-07
     0.28588589   7.5749533e-17    1.241856e-20               0    0.0028736455      0.45780442    0.0068836727   8.4942218e-07
     0.28798799   7.5749533e-17    1.241856e-20               0    0.0028662232      0.45690813     0.006875862   8.4874424e-07
     0.29009009   7.5749533e-17    1.241856e-20               0    0.0028588009      0.45601184    0.0068680512   8.4806629e-07
     0.29219219   7.5463803e-17   1.2524779e-20               0    0.0028513743      0.45511635    0.0068602459   8.4738961e-07
     0.29429429   7.5463803e-17   1.2524779e-20               0    0.0028438703      0.45423486    0.0068525366   8.4673526e-07
      0.2963964   7.5463803e-17   1.2524779e-20               0    0.0028363663      0.45335337    0.0068448273   8.4608091e-07
      0.2984985   7.5463803e-17   1.2524779e-20               0    0.0028288623      0.45247188    0.0068371179   8.4542657e-07
      0.3006006   7.5463803e-17   1.2524779e-20               0    0.0028213583      0.45159039    0.0068294086   8.4477222e-07
      0.3027027   7.5179115e-17   1.2512399e-20               0    0.0028137859      0.45072358    0.0068218068   8.4413278e-07
      0.3048048   7.5179115e-17   1.2512399e-20               0    0.0028061914      0.44986151    0.0068142397   8.4349816e-07
     0.30690691   7.5179115e-17   1.2512399e-20               0    0.0027985968      0.44899944    0.0068066726   8.4286354e-07
     0.30900901   7.5179115e-17   1.2512399e-20               0    0.0027910023      0.44813737    0.0067991055   8.4222891e-07
     0.31111111   7.4894025e-17   1.2575679e-20               0    0.0027833815       0.4472805    0.0067915749   8.4159963e-07
     0.31321321   7.4894025e-17   1.2575679e-20               0    0.0027757065      0.44643435    0.0067841197   8.4098134e-07
     0.31531532   7.4894025e-17   1.2575679e-20               0    0.0027680315      0.44558819    0.0067766645   8.4036306e-07
     0.31741742   7.4894025e-17   1.2575679e-20               0    0.0027603564      0.44474203    0.0067692093   8.3974478e-07
     0.31951952   7.4894025e-17   1.2575679e-20               0    0.0027526814      0.44389588    0.0067617541    8.391265e-07
     0.32162162   7.4607399e-17   1.2765139e-20               0    0.0027450484      0.44305904    0.0067543597   8.3851918e-07
     0.32372372   7.4607399e-17   1.2765139e-20               0    0.0027374287      0.44222514    0.0067469845   8.3791531e-07
     0.32582583   7.4607399e-17   1.2765139e-20               0    0.0027298089      0.44139124    0.0067396092   8.3731143e-07
     0.32792793   7.4607399e-17   1.2765139e-20               0    0.0027221892      0.44055734    0.0067322339   8.3670756e-07
     0.33003003   7.4318932e-17   1.2993623e-20               0    0.0027145794      0.43972416    0.0067248635   8.3610449e-07
     0.33213213   7.4318932e-17   1.2993623e-20               0    0.0027071418      0.43890349    0.0067175769    8.355151e-07
     0.33423423   7.4318932e-17   1.2993623e-20               0    0.0026997041      0.43808281    0.0067102903   8.3492571e-07
     0.33633634   7.4318932e-17   1.2993623e-20               0    0.0026922665      0.43726214    0.0067030037   8.3433633e-07
     0.33843844   7.4318932e-17   1.2993623e-20               0    0.0026848288      0.43644146    0.0066957171   8.3374694e-07
     0.34054054   7.4029316e-17   1.3157823e-20               0    0.0026774219      0.43562463    0.0066884589   8.3316084e-07
     0.34264264   7.4029316e-17   1.3157823e-20               0    0.0026701344      0.43482274    0.0066813107   8.3258748e-07
     0.34474474   7.4029316e-17   1.3157823e-20               0    0.0026628469      0.43402085    0.0066741626   8.3201413e-07
     0.34684685   7.4029316e-17   1.3157823e-20               0    0.0026555594      0.43321896    0.0066670145   8.3144078e-07
     0.34894895   7.4029316e-17   1.3157823e-20               0    0.0026482719      0.43241706    0.0066598664   8.3086743e-07
     0.35105105   7.3739761e-17   1.3199813e-20               0    0.0026410098      0.43162046    0.0066527597   8.3029775e-07
     0.35315315   7.3739761e-17   1.3199813e-20               0    0.0026338463      0.43084433    0.0066458134    8.297423e-07
     0.35525526   7.3739761e-17   1.3199813e-20               0    0.0026266828       0.4300682    0.0066388671   8.2918684e-07
     0.35735736   7.3739761e-17   1.3199813e-20               0    0.0026195193      0.42929207    0.0066319208   8.2863139e-07
     0.35945946   7.3739761e-17   1.3199813e-20               0    0.0026123558      0.42851594    0.0066249745   8.2807594e-07
     0.36156156   7.3451454e-17   1.3104865e-20               0    0.0026052011      0.42774142    0.0066180413   8.2752149e-07
     0.36366366   7.3451454e-17   1.3104865e-20               0    0.0025982072      0.42699618    0.0066113445   8.2698519e-07
     0.36576577   7.3451454e-17   1.3104865e-20               0    0.0025912132      0.42625093    0.0066046477   8.2644889e-07
     0.36786787   7.3451454e-17   1.3104865e-20               0    0.0025842193      0.42550569     0.006597951   8.2591259e-07
     0.36996997   7.3451454e-17   1.3104865e-20               0    0.0025772253      0.42476045    0.0065912542   8.2537629e-07
     0.37207207   7.3451454e-17   1.3104865e-20               0    0.0025702314       0.4240152    0.0065845575   8.2483999e-07
     0.37417417   7.3165143e-17   1.2901714e-20               0    0.0025634143      0.42329421    0.0065780596   8.2431814e-07
     0.37627628   7.3165143e-17   1.2901714e-20               0    0.0025566591      0.42258171    0.0065716313   8.2380134e-07
     0.37837838   7.3165143e-17   1.2901714e-20               0     0.002549904      0.42186921     0.006565203   8.2328455e-07
     0.38048048   7.3165143e-17   1.2901714e-20               0    0.0025431488      0.42115671    0.0065587748   8.2276776e-07
     0.38258258   7.3165143e-17   1.2901714e-20               0    0.0025363936      0.42044421    0.0065523465   8.2225097e-07
     0.38468468   7.2881182e-17   1.2627168e-20               0    0.0025297083      0.41974028     0.006545989   8.2173932e-07
     0.38678679   7.2881182e-17   1.2627168e-20               0    0.0025232153      0.41905997    0.0065398266   8.2124188e-07
     0.38888889   7.2881182e-17   1.2627168e-20               0    0.0025167224      0.41837966    0.0065336641   8.2074444e-07
