#             y             U_x             U_y             U_z               k             nut           omega
   3.113662e-05     0.074344692  -1.2961519e-06   -5.220266e-24     0.012002293   6.3229187e-09       4021252.6
  5.3394177e-05      0.12696252  -3.4077714e-06  -3.7823789e-23    0.0082103797    1.352046e-08       863106.79
  7.7022295e-05      0.18278577  -6.9003875e-06  -2.1268312e-23    0.0066254379   2.4286053e-08       332019.06
  0.00010210537      0.24199497   -1.200675e-05   1.0724583e-23    0.0057576126    3.910144e-08       167123.93
  0.00012873299      0.30477755   -1.898143e-05  -9.2205238e-24    0.0052314572   5.8714312e-08       97518.488
  0.00015700027      0.37132652  -2.8132738e-05  -1.4657398e-24    0.0049072321   8.4184999e-08       62451.489
  0.00018700818      0.44183865  -3.9811408e-05   6.8889038e-23    0.0047208768   1.1687305e-07       42678.161
  0.00021886389      0.51651255  -5.4408125e-05   6.5169761e-23    0.0046393366    1.583732e-07       30642.565
  0.00025268119      0.59554671  -7.2353687e-05  -1.5788713e-23    0.0046445192   2.1037902e-07        22912.27
  0.00028858087       0.6791384  -9.4117048e-05   -3.216374e-23     0.004726512   2.7446419e-07       17753.796
  0.00032669115      0.76748388   -0.0001202002   -1.879416e-23     0.004880399   3.5181187e-07       14217.695
  0.00036714817      0.86078059   -0.0001511305  -6.3188434e-23    0.0051046888   4.4297947e-07       11749.046
  0.00041009642      0.95923111  -0.00018745127  -7.3894906e-23    0.0054005703    5.478246e-07       10005.591
  0.00045568931       1.0630478  -0.00022970947  -1.2178611e-23    0.0057716519   6.6569129e-07        8766.452
  0.00050408968       1.1724564  -0.00027843001   1.8162507e-23     0.006224032   7.9581976e-07       7883.5941
  0.00055547043       1.2877508   -0.0003341407   7.0596378e-24    0.0067668616   9.2321384e-07       7254.5015
  0.00061001506       1.4093511  -0.00039743628   5.6313673e-24     0.007413569   1.0347181e-06       6805.7493
   0.0006679184        1.537689  -0.00046894943   7.6688014e-24    0.0081826666   1.1492001e-06        6483.032
  0.00072938728       1.6730684  -0.00054929616  -4.1478929e-23    0.0090979778   1.2871424e-06        6245.274
  0.00079464125       1.8156855  -0.00063904972  -8.4156402e-23      0.01018966   1.4570497e-06       6060.7913
  0.00086391338       1.9656219  -0.00073867397   4.8790582e-23     0.011495408    1.676572e-06        5904.451
   0.0009374511       2.1226966  -0.00084837248   1.6046241e-22     0.013060262   1.9828223e-06       5755.9897
   0.0010155171       2.2862273  -0.00096760359   3.1612593e-23     0.014933698   2.4397838e-06       5600.4233
   0.0010983902       2.4551325   -0.0010945219  -1.4662237e-22     0.017167162   3.0593806e-06       5429.5724
   0.0011863663       2.6285693   -0.0012260818  -2.5981957e-22     0.019819384   3.7732671e-06       5240.2837
   0.0012797599       2.8060025   -0.0013580353  -1.6384515e-22     0.022958925   4.5852225e-06       5029.2626
   0.0013789043       2.9864474   -0.0014845243   8.2145489e-23     0.026647878   5.5925323e-06       4791.2473
   0.0014841538       3.1681421   -0.0015981354   2.4941563e-22       0.0309155   6.8835712e-06       4522.1377
   0.0015958843       3.3488107   -0.0016900152    3.390176e-22     0.035727282    8.532601e-06       4222.1453
   0.0017144948       3.5259617    -0.001749991   4.1505323e-22     0.040938752   1.0607958e-05       3896.6693
    0.001840409       3.6971651   -0.0017681669   2.2737217e-22     0.046319063   1.3167091e-05        3555.604
   0.0019740768       3.8603077   -0.0017358518  -3.7676561e-22     0.051621133   1.6254882e-05       3211.7896
   0.0021159754       4.0138578   -0.0016460844   1.2650611e-22     0.056517183   1.9851537e-05       2878.8879
   0.0022666117       4.1572494   -0.0014952556   3.0816433e-22     0.060376778   2.3741925e-05       2568.2811
   0.0024265239       4.2910356   -0.0012823644  -1.7176556e-21      0.06254652   2.7586158e-05       2285.8791
    0.002596283       4.4163179   -0.0010075891  -2.0105853e-21     0.062943581   3.1192139e-05       2031.6553
