#             y             U_x             U_y             U_z               k             nut           omega
    0.001840409       3.3059907   0.00053420975  -1.1910503e-22      0.18714073     0.000114697       1637.0083
   0.0019740768       3.3709248   0.00059307077  -1.2351909e-22      0.18827204    0.0001247455       1514.0677
   0.0021159754       3.4347515   0.00065784474  -1.9683364e-24      0.18911459    0.0001351273       1403.6683
   0.0022666117       3.4976471   0.00072920846   1.0942415e-22      0.18968072   0.00014581896       1304.3545
   0.0024265239       3.5597752   0.00080796429   1.1797041e-22      0.18997902   0.00015677128       1214.8823
    0.002596283       3.6212934   0.00089503233   -7.008075e-23      0.19001489   0.00016792238       1134.1809
   0.0027764954       3.6823615   0.00099157788  -1.2864397e-22      0.18979034     0.000179157       1061.3174
   0.0029678048       3.7431592    0.0010991165    1.221862e-22      0.18930283   0.00019026471        995.4535
   0.0031708945       3.8038879    0.0012195045   1.2863081e-22       0.1885444   0.00020107408       935.82173
     0.00338649       3.8647449    0.0013548418  -1.8726028e-22      0.18750102   0.00021151117       881.73483
   0.0036153613       3.9259094    0.0015073233  -2.9616645e-22      0.18615255   0.00022149619       832.58908
   0.0038583258       3.9875487    0.0016792501  -1.1958821e-22       0.1844733   0.00023092103       787.85112
   0.0041162514       4.0498245    0.0018731616   2.3591277e-22      0.18243223    0.0002396539       747.04352
   0.0043900594       4.1128967     0.002091923    4.000577e-22      0.17999261   0.00024754403       709.73245
   0.0046807278       4.1769258    0.0023387798    7.437225e-24      0.17711155   0.00025442474        675.5166
   0.0049892948       4.2420732     0.002617396  -1.7633504e-22      0.17373924   0.00026011395       644.01701
   0.0053168625        4.308502     0.002931883   1.3922662e-22      0.16981803   0.00026441191       614.86701
   0.0056646009       4.3763781    0.0032868251   2.9695508e-23      0.16528132     0.000267097       587.70212
   0.0060337521       4.4458708    0.0036873055  -5.5184171e-22      0.16005223   0.00026792283       562.14977
   0.0064256347       4.5171534    0.0041389279  -5.1064562e-22      0.15404227   0.00026662267        537.8189
   0.0068416484       4.5903994    0.0046478045   2.4396126e-22      0.14715063   0.00026293096       514.28932
    0.007283279       4.6657669    0.0052204209   5.0797768e-22      0.13926564   0.00025663537       491.09923
   0.0077521041        4.743357    0.0058632033   5.8143336e-23      0.13027142   0.00024767774       467.72757
   0.0082497982       4.8231155    0.0065814259  -2.4697065e-22      0.12006688   0.00023633225       443.57274
    0.008778139       4.9046266    0.0073763035  -2.3179235e-22      0.10864848   0.00022351484        418.2322
   0.0093390136       4.9867822    0.0082393737   3.7304207e-24     0.096263114   0.00021097058       391.98209
   0.0099344254        5.067571    0.0091471416   2.1683907e-22     0.083387335   0.00020052239       365.08777
    0.010566501       5.1444551      0.01006234   1.3068457e-22     0.070527925   0.00019238379       336.94448
    0.011237498       5.2155278      0.01095177  -3.8380475e-23     0.058107428   0.00018292983       306.66945
    0.011949813       5.2802278     0.011797361  -6.9805139e-23     0.046437255    0.0001680566       273.34508
    0.012705991        5.338045     0.012577217  -2.9351886e-23     0.035878074   0.00015074459       236.00846
    0.013508733       5.3872124     0.013245418   5.4614116e-23     0.026967391   0.00013735288       194.87602
    0.014360904       5.4258662     0.013751263   6.7951987e-23     0.020145354   0.00013162094       152.86236
    0.015265551        5.453886     0.014080732  -1.2634872e-24     0.015427107   0.00013436343       115.54915
    0.016225903       5.4731137     0.014264453  -1.9559811e-23     0.012417836   0.00014235091       87.892525
    0.017245391       5.4861174     0.014349682  -6.3006815e-23     0.010583509   0.00015040317       70.639591
    0.018327656       5.4949768     0.014372478   3.1231027e-24    0.0094853591   0.00015539972       61.104851
    0.019476565       5.5009926     0.014352687   1.5500068e-22    0.0088443617   0.00015727686       56.241063
     0.02069622       5.5049456     0.014300224   5.3804041e-23    0.0084956862   0.00015748233       53.946049
    0.021990978        5.507374     0.014220574  -1.2753191e-22    0.0083287088   0.00015746376       52.893087
    0.023365464       5.5087048     0.014118239   -8.941208e-23    0.0082639008   0.00015783372       52.359023
    0.024824587       5.5092816     0.013997562   3.0346792e-23    0.0082499635   0.00015854618       52.035829
    0.026373559       5.5093625     0.013861805   1.0468983e-22    0.0082577777   0.00015939094       51.808919
    0.028017912       5.5091227     0.013712593   8.8611629e-23    0.0082725327   0.00016021162        51.63546
     0.02976352       5.5086726     0.013551427   1.8758281e-23    0.0082875671   0.00016093045       51.498089
    0.031616619       5.5080814     0.013378878  -3.1176623e-23    0.0083003707   0.00016152306       51.388302
    0.033583826       5.5073903     0.013194744   1.8061756e-23    0.0083103447   0.00016199316        51.30066
    0.035672168       5.5066222     0.012998839  -1.6481323e-23    0.0083176728   0.00016235663       51.230886
    0.037889105       5.5057891     0.012790635   -1.017034e-22    0.0083227966    0.0001626329       51.175322
    0.040242556        5.504898     0.012569486  -1.3862529e-22    0.0083261888   0.00016284064       51.130841
    0.042740925       5.5039534     0.012334658  -1.8391628e-22    0.0083282647   0.00016299591       51.094851
    0.045393137       5.5029595     0.012085351  -3.6941449e-23    0.0083293576   0.00016311164       51.065284
    0.048208665       5.5019209     0.011820706   8.1046673e-23    0.0083297212   0.00016319781        51.04054
    0.051197566       5.5008426     0.011539808  -6.2488703e-23    0.0083295438    0.0001632619       51.019411
    0.054370516       5.4997304     0.011241691  -1.2719137e-22    0.0083289646   0.00016330946       51.001003
    0.057738847       5.4985909     0.010925328   9.6629945e-23    0.0083280869   0.00016334459       50.984657
    0.061314592       5.4974312     0.010589632   9.6358925e-23    0.0083269896   0.00016337035       50.969899
     0.06511052       5.4962589     0.010233446   -8.698756e-23    0.0083257343   0.00016338903       50.956386
    0.069140193        5.495082    0.0098555459   -1.721394e-22    0.0083243698   0.00016340236       50.943878
    0.073418001       5.4939084    0.0094546259  -8.6898115e-23    0.0083229363   0.00016341166       50.932205
    0.077959226       5.4927465    0.0090292963    1.063327e-22    0.0083214667   0.00016341794       50.921255
    0.082780087       5.4916045    0.0085780945   4.9832706e-24    0.0083199885   0.00016342196       50.910955
    0.087897803       5.4904904    0.0080994223  -1.7689253e-22     0.008318525   0.00016342433       50.901262
    0.093330656       5.4894125    0.0075916705   2.3021807e-22    0.0083170963    0.0001634255       50.892157
