-0.046805 0.00071953
-0.040820 0.00174848
-0.035594 0.00295852
-0.031029 0.00391712
-0.027043 0.00469200
-0.023561 0.00535772
-0.020521 0.00594011
-0.017866 0.00644091
-0.015547 0.00686523
-0.013522 0.00722479
-0.011753 0.00753135
-0.010208 0.00779355
-0.008859 0.00801783
-0.007681 0.00820968
-0.006653 0.00837403
-0.005754 0.00851512
-0.004969 0.00863645
-0.004284 0.00874092
-0.003686 0.00883100
-0.003163 0.00890877
-0.002706 0.00897599
-0.002308 0.00903417
-0.001960 0.00908456
-0.001656 0.00912826
-0.001390 0.00916618
-0.001158 0.00919911
-0.000956 0.00922772
-0.000779 0.00925260
-0.000624 0.00927425
-0.000489 0.00929309
-0.000372 0.00930949
-0.000269 0.00932378
-0.000179 0.00933622
-0.000100 0.00934706
-0.000032 0.00935653
0.000030 0.00936511
0.000090 0.00937337
0.000151 0.00938168
0.000213 0.00939011
0.000275 0.00939863
0.000338 0.00940722
0.000401 0.00941588
0.000465 0.00942462
0.000530 0.00943344
0.000596 0.00944234
0.000662 0.00945131
0.000729 0.00946037
0.000797 0.00946950
0.000865 0.00947872
0.000934 0.00948801
0.001004 0.00949738
0.001074 0.00950684
0.001145 0.00951638
0.001217 0.00952600
0.001290 0.00953570
0.001363 0.00954548
0.001437 0.00955535
0.001512 0.00956530
0.001588 0.00957533
0.001665 0.00958545
0.001742 0.00959565
0.001820 0.00960594
0.001899 0.00961632
0.001979 0.00962678
0.002060 0.00963733
0.002141 0.00964797
0.002223 0.00965870
0.002306 0.00966952
0.002391 0.00968043
0.002475 0.00969143
0.002561 0.00970251
0.002648 0.00971370
0.002736 0.00972497
0.002824 0.00973633
0.002913 0.00974779
0.003004 0.00975933
0.003095 0.00977097
0.003187 0.00978270
0.003281 0.00979453
0.003375 0.00980644
0.003470 0.00981845
0.003566 0.00983055
0.003663 0.00984274
0.003762 0.00985502
0.003861 0.00986740
0.003961 0.00987987
0.004062 0.00989243
0.004165 0.00990508
0.004268 0.00991783
0.004373 0.00993068
0.004478 0.00994362
0.004585 0.00995666
0.004693 0.00996979
0.004802 0.00998302
0.004912 0.00999635
0.005023 0.01000978
0.005135 0.01002330
0.005249 0.01003692
0.005363 0.01005064
0.005479 0.01006446
0.005596 0.01007837
0.005715 0.01009238
0.005834 0.01010649
0.005955 0.01012069
0.006077 0.01013499
0.006201 0.01014938
0.006325 0.01016387
0.006451 0.01017845
0.006579 0.01019312
0.006707 0.01020788
0.006837 0.01022273
0.006968 0.01023767
0.007101 0.01025270
0.007235 0.01026783
0.007370 0.01028304
0.007507 0.01029834
0.007646 0.01031374
0.007785 0.01032922
0.007926 0.01034479
0.008069 0.01036046
0.008213 0.01037622
0.008359 0.01039206
0.008506 0.01040800
0.008655 0.01042402
0.008805 0.01044014
0.008957 0.01045634
0.009110 0.01047263
0.009265 0.01048901
0.009422 0.01050546
0.009580 0.01052200
0.009740 0.01053862
0.009901 0.01055532
0.010065 0.01057209
0.010230 0.01058893
0.010396 0.01060585
0.010565 0.01062283
0.010735 0.01063988
0.010907 0.01065700
0.011081 0.01067417
0.011256 0.01069141
0.011433 0.01070871
0.011613 0.01072607
0.011794 0.01074349
0.011977 0.01076097
0.012162 0.01077850
0.012348 0.01079609
0.012537 0.01081374
0.012728 0.01083144
0.012921 0.01084919
0.013115 0.01086699
0.013312 0.01088484
0.013511 0.01090273
0.013712 0.01092066
0.013915 0.01093863
0.014120 0.01095664
0.014327 0.01097468
0.014537 0.01099275
0.014748 0.01101085
0.014962 0.01102898
0.015178 0.01104712
0.015396 0.01106526
0.015617 0.01108340
0.015840 0.01110155
0.016065 0.01111969
0.016292 0.01113781
0.016522 0.01115592
0.016755 0.01117400
0.016989 0.01119207
0.017226 0.01121011
0.017466 0.01122814
0.017708 0.01124613
0.017953 0.01126409
0.018200 0.01128202
0.018450 0.01129991
0.018702 0.01131776
0.018957 0.01133557
0.019215 0.01135334
0.019475 0.01137106
0.019738 0.01138874
0.020004 0.01140636
0.020273 0.01142390
0.020544 0.01144135
0.020819 0.01145873
0.021096 0.01147601
0.021376 0.01149318
0.021659 0.01151025
0.021944 0.01152721
0.022233 0.01154404
0.022525 0.01156072
0.022820 0.01157726
0.023118 0.01159363
0.023419 0.01160983
0.023723 0.01162587
0.024031 0.01164175
0.024341 0.01165745
0.024655 0.01167297
0.024972 0.01168832
0.025293 0.01170347
0.025616 0.01171841
0.025944 0.01173315
0.026274 0.01174768
0.026608 0.01176200
0.026946 0.01177611
0.027287 0.01179000
0.027631 0.01180366
0.027979 0.01181708
0.028331 0.01183023
0.028686 0.01184310
0.029046 0.01185568
0.029409 0.01186796
0.029775 0.01187995
0.030146 0.01189162
0.030520 0.01190298
0.030898 0.01191400
0.031281 0.01192466
0.031667 0.01193494
0.032057 0.01194483
0.032451 0.01195434
0.032850 0.01196344
0.033252 0.01197216
0.033659 0.01198049
0.034070 0.01198842
0.034485 0.01199594
0.034905 0.01200302
0.035329 0.01200967
0.035757 0.01201586
0.036190 0.01202160
0.036628 0.01202688
0.037070 0.01203170
0.037516 0.01203607
0.037968 0.01203998
0.038424 0.01204338
0.038884 0.01204626
0.039350 0.01204860
0.039820 0.01205038
0.040295 0.01205161
0.040776 0.01205227
0.041261 0.01205236
0.041751 0.01205189
0.042246 0.01205083
0.042747 0.01204917
0.043253 0.01204688
0.043764 0.01204393
0.044280 0.01204034
0.044802 0.01203612
0.045329 0.01203125
0.045862 0.01202576
0.046400 0.01201963
0.046944 0.01201288
0.047494 0.01200546
0.048049 0.01199737
0.048610 0.01198860
0.049177 0.01197912
0.049750 0.01196897
0.050329 0.01195813
0.050914 0.01194663
0.051505 0.01193443
0.052102 0.01192155
0.052705 0.01190794
0.053315 0.01189359
0.053931 0.01187847
0.054553 0.01186260
0.055182 0.01184597
0.055817 0.01182859
0.056460 0.01181049
0.057108 0.01179164
0.057764 0.01177206
0.058426 0.01175171
0.059096 0.01173060
0.059772 0.01170872
0.060455 0.01168607
0.061146 0.01166266
0.061843 0.01163853
0.062548 0.01161370
0.063261 0.01158816
0.063980 0.01156191
0.064708 0.01153494
0.065442 0.01150724
0.066185 0.01147880
0.066935 0.01144963
0.067693 0.01141973
0.068459 0.01138914
0.069233 0.01135787
0.070015 0.01132593
0.070805 0.01129330
0.071604 0.01125998
0.072410 0.01122594
0.073226 0.01119121
0.074049 0.01115577
0.074881 0.01111967
0.075722 0.01108292
0.076572 0.01104556
0.077431 0.01100759
0.078298 0.01096903
0.079175 0.01092987
0.080060 0.01089011
0.080955 0.01084976
0.081860 0.01080883
0.082773 0.01076736
0.083697 0.01072538
0.084629 0.01068290
0.085572 0.01063996
0.086524 0.01059654
0.087487 0.01055265
0.088459 0.01050828
0.089442 0.01046343
0.090434 0.01041812
0.091437 0.01037238
0.092451 0.01032625
0.093475 0.01027974
0.094510 0.01023286
0.095556 0.01018563
0.096612 0.01013803
0.097680 0.01009007
0.098758 0.01004174
0.099848 0.00999310
0.100950 0.00994418
0.102062 0.00989499
0.103187 0.00984555
0.104323 0.00979589
0.105471 0.00974604
0.106631 0.00969600
0.107803 0.00964576
0.108987 0.00959533
0.110184 0.00954473
0.111393 0.00949399
0.112615 0.00944313
0.113849 0.00939217
0.115096 0.00934113
0.116357 0.00929001
0.117630 0.00923879
0.118917 0.00918749
0.120217 0.00913611
0.121531 0.00908467
0.122858 0.00903318
0.124199 0.00898167
0.125555 0.00893016
0.126924 0.00887865
0.128308 0.00882717
0.129706 0.00877569
0.131118 0.00872424
0.132546 0.00867282
0.133988 0.00862145
0.135446 0.00857014
0.136918 0.00851891
0.138406 0.00846777
0.139909 0.00841672
0.141428 0.00836578
0.142963 0.00831491
0.144514 0.00826414
0.146081 0.00821346
0.147665 0.00816288
0.149265 0.00811240
0.150882 0.00806203
0.152515 0.00801178
0.154166 0.00796164
0.155833 0.00791160
0.157519 0.00786167
0.159221 0.00781184
0.160942 0.00776212
0.162680 0.00771249
0.164437 0.00766298
0.166212 0.00761357
0.168005 0.00756427
0.169817 0.00751507
0.171648 0.00746596
0.173498 0.00741693
0.175368 0.00736798
0.177257 0.00731909
0.179165 0.00727026
0.181094 0.00722148
0.183042 0.00717274
0.185011 0.00712402
0.187001 0.00707531
0.189011 0.00702659
0.191042 0.00697784
0.193094 0.00692905
0.195168 0.00688019
0.197264 0.00683125
0.199381 0.00678222
0.201520 0.00673306
0.203682 0.00668376
0.205866 0.00663428
0.208073 0.00658461
0.210303 0.00653470
0.212556 0.00648455
0.214833 0.00643410
0.217133 0.00638333
0.219458 0.00633222
0.221806 0.00628071
0.224180 0.00622878
0.226578 0.00617639
0.229001 0.00612349
0.231449 0.00607005
0.233923 0.00601602
0.236422 0.00596137
0.238948 0.00590605
0.241500 0.00585003
0.244078 0.00579326
0.246684 0.00573571
0.249316 0.00567734
0.251977 0.00561812
0.254664 0.00555800
0.257380 0.00549697
0.260124 0.00543500
0.262897 0.00537207
0.265699 0.00530816
0.268530 0.00524327
0.271390 0.00517738
0.274281 0.00511049
0.277201 0.00504263
0.280152 0.00497379
0.283134 0.00490401
0.286147 0.00483331
0.289191 0.00476173
0.292267 0.00468932
0.295375 0.00461612
0.298515 0.00454219
0.301688 0.00446759
0.304895 0.00439239
0.308134 0.00431667
0.311408 0.00424050
0.314715 0.00416397
0.318058 0.00408715
0.321435 0.00401015
0.324847 0.00393303
0.328295 0.00385591
0.331778 0.00377886
0.335298 0.00370200
0.338855 0.00362541
0.342449 0.00354921
0.346081 0.00347348
0.349750 0.00339835
0.353457 0.00332393
0.357204 0.00325033
0.360989 0.00317768
0.364813 0.00310610
0.368678 0.00303574
0.372583 0.00296674
0.376529 0.00289926
0.380515 0.00283345
0.384544 0.00276950
0.388614 0.00270759
0.392727 0.00264792
0.396883 0.00259071
0.401082 0.00253619
0.405325 0.00248460
0.409612 0.00243621
0.413944 0.00239130
0.418321 0.00235017
0.422743 0.00231315
0.427212 0.00228056
0.431727 0.00225275
0.436290 0.00223006
0.440900 0.00221284
0.445558 0.00220140
0.450265 0.00219621
0.455020 0.00219761
0.459826 0.00220554
0.464681 0.00222038
0.469587 0.00224265
0.474545 0.00227238
0.479554 0.00230950
0.484615 0.00235397
0.489729 0.00240568
0.494896 0.00246440
0.500118 0.00252978
0.505393 0.00260140
0.510724 0.00267875
0.516110 0.00276128
0.521553 0.00284840
0.527052 0.00293953
0.532609 0.00303409
0.538223 0.00313155
0.543896 0.00323143
0.549629 0.00333334
0.555421 0.00343695
0.561273 0.00354203
0.567187 0.00364841
0.573162 0.00375599
0.579199 0.00386472
0.585300 0.00397458
0.591464 0.00408554
0.597692 0.00419758
0.603985 0.00431063
0.610344 0.00442456
0.616770 0.00453920
0.623262 0.00465428
0.629822 0.00476945
0.636450 0.00488429
0.643148 0.00499832
0.649915 0.00511096
0.656753 0.00522162
0.663662 0.00532968
0.670643 0.00543449
0.677698 0.00553543
0.684825 0.00563195
0.692027 0.00572352
0.699304 0.00580973
0.706657 0.00589022
0.714087 0.00596477
0.721594 0.00603326
0.729180 0.00609567
0.736844 0.00615211
0.744589 0.00620280
0.752414 0.00624807
0.760321 0.00628827
0.768310 0.00632380
0.776383 0.00635506
0.784540 0.00638241
0.792782 0.00640615
0.801110 0.00642655
0.809525 0.00644381
0.818027 0.00645812
0.826618 0.00646966
0.835299 0.00647860
0.844070 0.00648511
0.852933 0.00648939
0.861888 0.00649170
0.870937 0.00649218
0.880080 0.00649090
0.889318 0.00648809
0.898653 0.00648396
0.908085 0.00647864
0.917615 0.00647228
0.927245 0.00646496
0.936975 0.00645683
0.946807 0.00644797
0.956741 0.00643845
0.966779 0.00642834
0.976921 0.00641769
0.987170 0.00640654
0.997525 0.00639493
1.007988 0.00638287
1.018560 0.00637040
1.029243 0.00635753
1.040037 0.00634430
1.050943 0.00633071
1.061963 0.00631680
1.073098 0.00630258
1.084350 0.00628808
1.095719 0.00627333
1.107206 0.00625833
1.118813 0.00624311
1.130541 0.00622769
1.142391 0.00621209
1.154365 0.00619632
1.166464 0.00618040
1.178689 0.00616432
1.191041 0.00614810
1.203523 0.00613175
1.216134 0.00611527
1.228877 0.00609867
1.241753 0.00608195
1.254763 0.00606511
1.267909 0.00604815
1.281192 0.00603105
1.294614 0.00601379
1.308175 0.00599636
1.321878 0.00597870
1.335724 0.00596073
1.349714 0.00594235
1.363850 0.00592346
1.378134 0.00590397
1.392566 0.00588390
1.407149 0.00586336
1.421884 0.00584265
1.436773 0.00582214
1.451817 0.00580215
1.467018 0.00578291
1.482378 0.00576448
1.497898 0.00574682
1.513579 0.00572983
1.529424 0.00571342
1.545434 0.00569745
1.561612 0.00568183
1.577958 0.00566646
1.594474 0.00565130
1.611163 0.00563630
1.628026 0.00562144
1.645064 0.00560667
1.662281 0.00559195
