44.000901 0.000000
58.323102 0.000000
76.312098 0.000000
80.867367 0.000000
110.298597 0.000000
140.759724 0.000000
145.649226 0.000000
153.008433 0.000000
181.663545 0.000000
198.131289 0.000000
210.474540 0.000000
217.086855 0.000000
236.409339 0.000000
250.005408 0.000000
255.296130 0.000000
261.103224 0.000000
276.549042 0.000000
277.898028 0.000000
281.812887 0.000000
282.998967 0.000000
284.182050 0.000000
285.351729 0.000000
285.930579 0.000000
286.498377 0.000000
286.660653 0.000000
287.613615 0.000000
288.689742 0.000000
289.720014 0.000000
290.698863 0.000000
291.497262 0.000000
291.621963 0.000000
292.484625 0.000000
293.283480 0.000000
294.018294 0.000000
294.612711 0.000000
294.689589 0.000000
295.296699 0.000000
295.836540 0.000000
296.152566 0.000000
296.299638 0.000000
296.660106 0.000000
296.766000 0.000000
296.857206 0.000000
297.909492 0.000000
303.949050 0.000000
307.303800 0.000000
