#             y             U_x             U_y             U_z               k             nut           omega
   3.113662e-05      0.13914365   3.7810322e-07  -2.7743799e-24     0.013637792   8.0884283e-09       4021290.3
  5.3394177e-05      0.23760607   9.9480706e-07  -1.0242741e-23     0.011883757   2.2174591e-08       863209.29
  7.7022295e-05      0.34195318    2.014157e-06  -1.7206948e-23     0.013167753   5.3705607e-08       332228.14
  0.00010210537      0.45235095   3.5019713e-06  -7.5547041e-24     0.015987286   1.1789491e-07       167483.45
  0.00012873299      0.56880977   5.5277156e-06   2.0408977e-23     0.019972332   2.3761129e-07       98065.397
  0.00015700027      0.69109679   8.1715839e-06   2.3073506e-23     0.024992761   4.4399358e-07        63207.88
  0.00018700818      0.81864976   1.1517596e-05   1.1850079e-23     0.030983667   7.7561016e-07       43644.221
  0.00021886389      0.95052499   1.5648472e-05   1.1113242e-23     0.037887249   1.2756876e-06       31792.051
  0.00025268119       1.0854158   2.0641564e-05  -1.5161941e-25     0.045625869    1.987849e-06       24192.125
  0.00028858087       1.2217583   2.6566041e-05   2.1743108e-24     0.054089106    2.951858e-06       19088.647
  0.00032669115       1.3579035   3.3482228e-05   4.7648385e-25     0.063130497   4.2010142e-06       15518.438
  0.00036714817        1.492303   4.1443254e-05   7.9250085e-24     0.072571027   5.7616892e-06       12923.362
  0.00041009642       1.6236559   5.0498589e-05   2.1930182e-23     0.082205727   7.6539702e-06       10967.822
  0.00045568931       1.7509863   6.0698617e-05   1.6427155e-23     0.091829261   9.8940834e-06       9444.9298
  0.00050408968       1.8736451    7.209805e-05   1.0977767e-22      0.10128083   1.2499213e-05       8224.7122
  0.00055547043       1.9912614   8.4751991e-05   9.2234961e-23       0.1104548    1.548933e-05         7224.08
  0.00061001506       2.1037578   9.8728411e-05  -1.1011613e-22      0.11927789    1.883527e-05       6388.3547
   0.0006679184       2.2113763   0.00011413132  -1.3394599e-22      0.12769821   2.2482465e-05       5679.5395
  0.00072938728       2.3144524   0.00013108636  -8.0493293e-23      0.13566813   2.6493734e-05       5070.2747
  0.00079464125       2.4131429   0.00014971018  -6.7857776e-23      0.14311582   3.1003186e-05       4541.2832
  0.00086391338        2.507489   0.00017010714   7.8413019e-24      0.14993585   3.6073187e-05       4079.0978
   0.0009374511       2.5976028   0.00019239127  -1.7303436e-23      0.15603707   4.1700612e-05       3673.7482
   0.0010155171         2.68371   0.00021670031  -2.1843292e-24      0.16140731   4.7872094e-05       3317.3054
   0.0010983902       2.7661028   0.00024319457    1.062655e-22      0.16609612    5.458209e-05       3003.1932
   0.0011863663       2.8450959   0.00027205863   9.7888787e-23      0.17016706   6.1827896e-05       2725.8495
   0.0012797599       2.9210051   0.00030350499   1.0029816e-22      0.17368356   6.9604753e-05       2480.5203
   0.0013789043       2.9941388   0.00033777593   8.1512822e-23      0.17670549   7.7900797e-05       2263.1151
   0.0014841538       3.0647979   0.00037513707  -8.6744442e-23      0.17928795   8.6686106e-05       2070.0892
   0.0015958843       3.1332868   0.00041586667  -1.7516662e-22      0.18147991   9.5885812e-05       1898.3242
   0.0017144948       3.1999122   0.00046026447    6.490396e-23      0.18332283   0.00010544018       1745.0511
    0.001840409        3.264948   0.00050865874   1.1835219e-22      0.18484945   0.00011537911       1607.8684
   0.0019740768       3.3286105   0.00056141274  -6.7770063e-23      0.18608384    0.0001257501       1484.7609
   0.0021159754       3.3910764   0.00061895805   7.5947473e-24      0.18704377   0.00013655396       1374.0392
   0.0022666117       3.4525051   0.00068180204  -1.1564622e-22      0.18774301   0.00014776607       1274.2633
   0.0024265239        3.513047   0.00075051704  -1.9743887e-22      0.18819215   0.00015935398       1184.1961
    0.002596283       3.5728449    0.0008257501   1.0119848e-22      0.18839878   0.00017127611       1102.7711
   0.0027764954       3.6320357    0.0009082372   1.5706727e-22      0.18836777   0.00018348043       1029.0661
   0.0029678048       3.6907524   0.00099881534   5.3453886e-23      0.18810132   0.00019590299       962.28169
   0.0031708945       3.7491249    0.0010984302  -5.2452311e-23      0.18759913   0.00020846638       901.72339
     0.00338649       3.8072825    0.0012081607  -2.0729218e-22      0.18685847   0.00022107677        846.7867
   0.0036153613       3.8653662    0.0013293921  -3.6493951e-24      0.18587324   0.00023351963       796.93359
   0.0038583258       3.9235541    0.0014639208   1.1045668e-22        0.184632   0.00024543487       751.65772
   0.0041162514       3.9820533    0.0016139501  -1.0111103e-22      0.18311671   0.00025661533       710.47587
   0.0043900594        4.041059    0.0017819529  -1.5413563e-22       0.1813024   0.00026703057       672.94899
   0.0046807278       4.1007402    0.0019704804     8.19404e-23      0.17915766    0.0002766111       638.68883
   0.0049892948       4.1612509    0.0021822291   3.0105099e-22       0.1766454   0.00028523408       607.34745
   0.0053168625       4.2227399    0.0024201706  -1.3373094e-22      0.17372297   0.00029273122       578.60649
   0.0056646009       4.2853573    0.0026876452  -1.0074742e-22      0.17034156   0.00029889581       552.16722
   0.0060337521       4.3492586     0.002988437   4.9909266e-22      0.16644513   0.00030348694       527.74074
   0.0064256347       4.4146079    0.0033268408  -3.2564914e-23       0.1619689   0.00030623093       505.03796
   0.0068416484       4.4815804    0.0037077285  -4.0630227e-22       0.1568374   0.00030682304       483.75913
    0.007283279       4.5503633    0.0041366055   2.4180101e-22      0.15096255   0.00030493638       463.58321
   0.0077521041       4.6211528    0.0046196267   3.1126093e-22      0.14424221    0.0003002499       444.15774
   0.0082497982       4.6941394    0.0051634931  -3.4742561e-23      0.13656114   0.00029251181        425.0891
    0.008778139       4.7694662    0.0057750669  -1.3248727e-22      0.12779768   0.00028165672       405.93222
   0.0093390136       4.8471336    0.0064603425  -2.6252079e-22      0.11784296   0.00026799566       386.18234
   0.0099344254       4.9268028    0.0072216942  -4.0789519e-22       0.1066628   0.00025250275       365.39515
    0.010566501       5.0074714    0.0080522638  -2.4071943e-22     0.094456303   0.00023707318       343.66882
    0.011237498       5.0872183    0.0089299097   3.3664054e-24     0.081691788   0.00022383385        321.3418
    0.011949813       5.1635275    0.0098179251  -5.3507554e-23     0.068886907   0.00021305321       298.06435
    0.012705991       5.2345157     0.010685739   3.0034123e-22     0.056437368   0.00020024712         273.012
    0.013508733       5.2996969     0.011519121   4.7858944e-22     0.044614545   0.00018033564       245.08557
    0.014360904       5.3584293     0.012297849  -1.2612835e-22      0.03380461   0.00015721381       212.92985
    0.015265551       5.4083879     0.012968715  -2.7855238e-22     0.024680736   0.00013854963       176.32595
    0.016225903       5.4470148     0.013467184  -3.3195912e-24     0.017844923   0.00012878668       137.98393
    0.017245391       5.4739074      0.01377267   4.0943998e-23     0.013350784   0.00012961162       103.57024
    0.018327656       5.4912334     0.013920584  -5.1576615e-23      0.01069714   0.00013770248       78.304291
    0.019476565       5.5021138     0.013966357  -5.3962594e-23    0.0092184406   0.00014694699       63.004654
     0.02069622           5.509     0.013950629   1.0720264e-22    0.0084065432   0.00015329115       54.912992
    0.021990978       5.5133445     0.013895769   8.4457634e-23     0.007969968   0.00015616536        51.04597
    0.023365464        5.515967     0.013812506    -9.90911e-23     0.007752602   0.00015703622       49.369365
    0.024824587       5.5173906     0.013705879  -8.0339125e-23    0.0076592808   0.00015745226       48.645788
    0.026373559       5.5179944      0.01358041   1.0488594e-23     0.007629897   0.00015801814       48.285633
    0.028017912         5.51806     0.013439333  -6.2445814e-24    0.0076295534   0.00015873204       48.066207
     0.02976352       5.5177812     0.013284253   8.6702782e-23    0.0076398164   0.00015946307       47.910079
    0.031616619        5.517281     0.013116783    2.333244e-22     0.007652069   0.00016011919        47.79014
    0.033583826       5.5166358     0.012937549   6.5183675e-25    0.0076629045    0.0001606637       47.695496
    0.035672168       5.5158903     0.012746331  -2.0214124e-22    0.0076713677   0.00016109465       47.620347
    0.037889105       5.5150684     0.012542923  -8.2457611e-23    0.0076775093   0.00016142593       47.560599
    0.040242556       5.5141828     0.012326762   7.9915518e-25    0.0076817097   0.00016167611       47.512936
    0.042740925        5.513241     0.012097163  -6.9806615e-23    0.0076843971   0.00016186314       47.474604
    0.045393137       5.5122482      0.01185336  -2.9267769e-23     0.007685946   0.00016200227       47.443371
