#             x             U_x             U_y             U_z               k             nut           omega
    0.073225592       5.4158197     0.010572871   3.3311867e-22     0.032177976      0.00018213       176.67583
    0.074049243       5.4159538     0.010565778   1.2077482e-22     0.032100365   0.00018209477        176.2838
    0.074881483        5.416089     0.010558053  -1.6588432e-22      0.03202231   0.00018205925       175.88945
    0.075722403       5.4162251     0.010549694  -2.4119533e-22     0.031943812   0.00018202346       175.49279
    0.076572093       5.4163621     0.010540696   1.4702446e-22     0.031864872   0.00018198738       175.09381
    0.077430644       5.4165002     0.010531055    3.825755e-22      0.03178549   0.00018195102       174.69252
    0.078298149       5.4166391     0.010520769  -4.2976864e-24     0.031705667   0.00018191437       174.28892
    0.079174701       5.4167791     0.010509834  -1.5442652e-22     0.031625404   0.00018187744       173.88301
    0.080060395         5.41692     0.010498248   1.7687155e-22     0.031544701   0.00018184021       173.47479
    0.080955325       5.4170618     0.010486008   1.0089145e-22     0.031463559    0.0001818027       173.06427
    0.081859589       5.4172046     0.010473111   6.7548489e-23     0.031381979   0.00018176489       172.65145
    0.082773283       5.4173483     0.010459555   2.9877474e-22     0.031299962   0.00018172679       172.23633
    0.083696507       5.4174929     0.010445337  -4.4206101e-23     0.031217509   0.00018168839       171.81891
    0.084629358       5.4176385     0.010430457  -6.0685781e-22      0.03113462    0.0001816497        171.3992
    0.085571939        5.417785     0.010414913  -4.9416528e-22     0.031051298   0.00018161071        170.9772
    0.086524349       5.4179325     0.010398705  -5.2549883e-23     0.030967542   0.00018157142       170.55291
    0.087486692       5.4180809     0.010381832   1.3726537e-22     0.030883355   0.00018153182       170.12635
    0.088459071       5.4182302     0.010364293   2.6959295e-22     0.030798737   0.00018149193       169.69751
    0.089441592       5.4183804     0.010346088   2.1411118e-22      0.03071369   0.00018145173        169.2664
    0.090434358       5.4185315     0.010327218  -2.4622738e-24     0.030628215   0.00018141123       168.83303
    0.091437479       5.4186835     0.010307682  -5.6505625e-24     0.030542314   0.00018137042       168.39739
    0.092451061       5.4188364     0.010287482  -9.9083901e-23     0.030455988    0.0001813293       167.95951
    0.093475213       5.4189903     0.010266619  -3.3010461e-22     0.030369239   0.00018128787       167.51937
    0.094510047        5.419145     0.010245096  -1.4183511e-22     0.030282068   0.00018124613         167.077
    0.095555673       5.4193006     0.010222914   2.2913779e-22     0.030194477   0.00018120408       166.63238
    0.096612203       5.4194572     0.010200075   2.2004646e-22     0.030106468   0.00018116171       166.18555
    0.097679752       5.4196146     0.010176583   1.3812651e-22     0.030018042   0.00018111903       165.73649
    0.098758435       5.4197729      0.01015244   1.4107553e-22     0.029929202   0.00018107603       165.28522
    0.099848367        5.419932     0.010127649   -5.685366e-23     0.029839949   0.00018103272       164.83175
     0.10094967       5.4200921     0.010102212  -1.6638309e-22     0.029750286   0.00018098908       164.37608
     0.10206245        5.420253     0.010076135   1.2418978e-22     0.029660214   0.00018094513       163.91822
     0.10318684       5.4204148     0.010049419   3.4101248e-22     0.029569735   0.00018090085       163.45818
     0.10432296       5.4205775     0.010022071    3.824478e-23     0.029478852   0.00018085625       162.99598
     0.10547092       5.4207411    0.0099940945  -3.4611099e-22     0.029387568   0.00018081133       162.53162
     0.10663086       5.4209055    0.0099654941  -2.8601837e-22     0.029295884   0.00018076607       162.06511
     0.10780289       5.4210707    0.0099362746  -7.8694499e-24     0.029203802    0.0001807205       161.59645
     0.10898715       5.4212369    0.0099064405   2.8045452e-23     0.029111326   0.00018067459       161.12567
     0.11018375       5.4214038    0.0098759967  -5.4485873e-24     0.029018457   0.00018062835       160.65278
     0.11139284       5.4215716    0.0098449484   2.0788417e-22     0.028925199   0.00018058178       160.17777
     0.11261454       5.4217403    0.0098133014   2.2679628e-22     0.028831554   0.00018053489       159.70067
     0.11384897       5.4219098    0.0097810619  -1.0426643e-22     0.028737525   0.00018048765       159.22149
     0.11509628       5.4220801    0.0097482362  -3.2704132e-22     0.028643114   0.00018044008       158.74024
      0.1163566       5.4222513    0.0097148312  -1.8885873e-22     0.028548324   0.00018039218       158.25693
     0.11763007       5.4224233    0.0096808535   7.2360378e-23     0.028453159   0.00018034394       157.77157
     0.11891681       5.4225961    0.0096463098   1.7608253e-22     0.028357621   0.00018029536       157.28418
     0.12021697       5.4227698    0.0096112067   2.8610888e-22     0.028261713   0.00018024644       156.79478
      0.1215307       5.4229443    0.0095755512   1.1515706e-22     0.028165438   0.00018019718       156.30337
     0.12285812       5.4231196    0.0095393506  -3.5318401e-22       0.0280688   0.00018014758       155.80996
     0.12419939       5.4232957    0.0095026125  -2.5896214e-22     0.027971802   0.00018009764       155.31459
     0.12555464       5.4234727    0.0094653449   2.0642523e-22     0.027874447   0.00018004735       154.81725
     0.12692403       5.4236505    0.0094275558   2.5757992e-22     0.027776739   0.00017999671       154.31796
      0.1283077       5.4238291    0.0093892535  -7.1639924e-25      0.02767868   0.00017994573       153.81674
      0.1297058       5.4240085    0.0093504457  -2.1343026e-22     0.027580275   0.00017989441       153.31361
     0.13111848       5.4241887    0.0093111401  -1.6200265e-22     0.027481526   0.00017984273       152.80858
      0.1325459       5.4243697    0.0092713442  -2.1221849e-23     0.027382438   0.00017979071       152.30167
      0.1339882       5.4245516    0.0092310656  -1.6087715e-23     0.027283015   0.00017973833       151.79289
     0.13544554       5.4247342     0.009190312   6.6948036e-23     0.027183259    0.0001796856       151.28227
     0.13691808       5.4249176    0.0091490913   1.3256282e-22     0.027083176   0.00017963253       150.76981
     0.13840598       5.4251019    0.0091074115  -4.7439398e-23     0.026982768   0.00017957909       150.25554
      0.1399094        5.425287    0.0090652806  -2.0046206e-22     0.026882039   0.00017952531       149.73948
     0.14142849       5.4254728    0.0090227064  -3.8857658e-23     0.026780995   0.00017947116       149.22163
     0.14296343       5.4256595    0.0089796963   1.3613376e-22     0.026679638   0.00017941666       148.70204
     0.14451437       5.4258469    0.0089362575   9.5641444e-23     0.026577972   0.00017936181        148.1807
     0.14608149       5.4260352    0.0088923969  -4.1448534e-24     0.026476003   0.00017930659       147.65764
     0.14766496       5.4262242    0.0088481215  -1.6937035e-22     0.026373734   0.00017925102       147.13288
     0.14926493        5.426414    0.0088034384  -1.6646144e-22      0.02627117   0.00017919509       146.60644
      0.1508816       5.4266046    0.0087583547    1.356767e-22     0.026168314    0.0001791388       146.07835
     0.15251512        5.426796    0.0087128775   2.5287969e-22     0.026065172   0.00017908214       145.54861
     0.15416568       5.4269882    0.0086670137   1.7515209e-22     0.025961748   0.00017902512       145.01726
     0.15583345       5.4271812    0.0086207698   2.3909022e-22     0.025858046   0.00017896774       144.48431
     0.15751862        5.427375    0.0085741519  -5.9464023e-24     0.025754071      0.00017891       143.94978
     0.15922136       5.4275695    0.0085271656  -3.8898331e-22     0.025649827   0.00017885189        143.4137
     0.16094186       5.4277648    0.0084798163  -9.4923205e-23      0.02554532   0.00017879342       142.87609
      0.1626803       5.4279609     0.008432109   2.2216253e-22     0.025440554   0.00017873458       142.33697
     0.16443687       5.4281578    0.0083840486  -2.6400642e-23     0.025335534   0.00017867537       141.79636
     0.16621176       5.4283555    0.0083356397  -1.5430426e-22     0.025230264    0.0001786158       141.25429
     0.16800516       5.4285539    0.0082868866  -8.3027483e-23      0.02512475   0.00017855586       140.71078
     0.16981727       5.4287531    0.0082377931  -8.0884133e-23     0.025018996   0.00017849554       140.16585
     0.17164827       5.4289531    0.0081883622   9.1383347e-23     0.024913008   0.00017843486       139.61953
     0.17349837       5.4291538    0.0081385964   1.9329816e-22     0.024806791   0.00017837382       139.07184
     0.17536776       5.4293553    0.0080884975   -5.983067e-23     0.024700349   0.00017831239        138.5228
     0.17725665       5.4295575    0.0080380666  -2.2084584e-22     0.024593689    0.0001782506       137.97244
     0.17916524       5.4297605    0.0079873045  -1.3286239e-22     0.024486814   0.00017818844       137.42079
     0.18109373       5.4299643    0.0079362116  -1.4305805e-22     0.024379731   0.00017812591       136.86787
     0.18304234       5.4301687    0.0078847878   5.2063996e-23     0.024272445     0.000178063        136.3137
     0.18501127       5.4303739    0.0078330323   2.9053408e-22      0.02416496   0.00017799972       135.75832
     0.18700073       5.4305799    0.0077809437   7.1427299e-23     0.024057283   0.00017793607       135.20174
     0.18901094       5.4307865      0.00772852    7.916708e-23     0.023949419   0.00017787204       134.64399
     0.19104211       5.4309939     0.007675758   1.9736446e-22     0.023841373   0.00017780764        134.0851
     0.19309447       5.4312019    0.0076226542  -8.8415352e-23     0.023733151   0.00017774286        133.5251
     0.19516823       5.4314107    0.0075692041  -2.3267118e-22     0.023624759   0.00017767771         132.964
     0.19726361       5.4316201    0.0075154029  -1.3671147e-23     0.023516201   0.00017761219       132.40185
     0.19938085       5.4318302    0.0074612449   1.5233044e-22     0.023407484   0.00017754629       131.83866
     0.20152017        5.432041     0.007406724   6.7955033e-23     0.023298613   0.00017748001       131.27447
     0.20368181       5.4322524    0.0073518332  -2.5707256e-23     0.023189594   0.00017741336        130.7093
     0.20586598       5.4324645    0.0072965647  -6.8689827e-23     0.023080433   0.00017734633       130.14317
     0.20807294       5.4326772    0.0072409099   -1.620833e-22     0.022971136   0.00017727892       129.57613
     0.21030291       5.4328904    0.0071848593  -1.3486941e-22     0.022861707   0.00017721114       129.00818
     0.21255613       5.4331043    0.0071284026   1.1636853e-22     0.022752154   0.00017714298       128.43938
     0.21483286       5.4333187     0.007071529   1.5501186e-22     0.022642482   0.00017707445       127.86973
     0.21713333       5.4335337     0.007014227   2.0636361e-23     0.022532696   0.00017700553       127.29927
     0.21945779       5.4337491    0.0069564844   5.0440262e-23     0.022422803   0.00017693624       126.72804
     0.22180649       5.4339651    0.0068982889    8.217058e-24     0.022312809   0.00017686658       126.15605
     0.22417969       5.4341815    0.0068396273   -3.216453e-23     0.022202719   0.00017679653       125.58334
     0.22657764       5.4343984    0.0067804861   3.5173748e-23      0.02209254   0.00017672611       125.00994
      0.2290006       5.4346156    0.0067208514   4.6819119e-23     0.021982278   0.00017665531       124.43587
     0.23144882       5.4348332     0.006660709  -2.9958062e-23     0.021871938   0.00017658414       123.86117
     0.23392258       5.4350512    0.0066000447  -1.3173371e-22     0.021761527   0.00017651258       123.28586
     0.23642213       5.4352694    0.0065388443  -7.5864206e-23      0.02165105   0.00017644065       122.70998
     0.23894776       5.4354879    0.0064770941   1.0352248e-22     0.021540514   0.00017636834       122.13356
     0.24149972       5.4357066    0.0064147806   7.2053811e-23     0.021429926   0.00017629566       121.55662
      0.2440783       5.4359255     0.006351891  -1.1072875e-22      0.02131929    0.0001762226        120.9792
     0.24668377       5.4361445    0.0062884134  -1.2960172e-22     0.021208613   0.00017614916       120.40132
     0.24931641       5.4363635    0.0062243367   1.4435027e-23     0.021097901   0.00017607534       119.82302
     0.25197651       5.4365825    0.0061596509   9.3438521e-23     0.020987161   0.00017600115       119.24433
     0.25466435       5.4368015    0.0060943476   7.9284904e-23     0.020876398   0.00017592659       118.66527
     0.25738022       5.4370204      0.00602842    1.636456e-23     0.020765619   0.00017585164       118.08589
     0.26012442       5.4372391    0.0059618631  -4.2119887e-23      0.02065483   0.00017577633        117.5062
     0.26289723       5.4374575    0.0058946744    1.163726e-22     0.020544036   0.00017570063       116.92624
     0.26569896       5.4376757    0.0058268538   1.5445878e-22     0.020433245   0.00017562456       116.34604
     0.26852991       5.4378934    0.0057584038   2.8708377e-23     0.020322462   0.00017554812       115.76563
     0.27139039       5.4381107    0.0056893299   1.2461088e-22     0.020211693   0.00017547131       115.18505
      0.2742807       5.4383275    0.0056196408   3.8679412e-23     0.020100945   0.00017539411       114.60431
     0.27720115       5.4385436    0.0055493486  -2.0065418e-22     0.019990223   0.00017531655       114.02346
     0.28015205       5.4387591    0.0054784689  -2.0082183e-22     0.019879535   0.00017523861       113.44253
     0.28313373       5.4389738    0.0054070214  -1.2817198e-22     0.019768885    0.0001751603       112.86154
     0.28614651       5.4391877    0.0053350295  -8.5175555e-24      0.01965828   0.00017508162       112.28053
     0.28919071       5.4394006    0.0052625211   7.9269069e-23     0.019547727   0.00017500257       111.69952
     0.29226666       5.4396125    0.0051895282   1.5351392e-23     0.019437231   0.00017492315       111.11856
     0.29537468       5.4398233    0.0051160873    4.953589e-24     0.019326799   0.00017484335       110.53766
     0.29851512        5.440033    0.0050422392   1.3531024e-22     0.019216436   0.00017476319       109.95686
     0.30168831       5.4402414    0.0049680291   1.3054564e-22     0.019106149   0.00017468266        109.3762
     0.30489459       5.4404485    0.0048935069  -1.6974967e-22     0.018995943   0.00017460176        108.7957
     0.30813432       5.4406541    0.0048187268  -3.4726942e-22     0.018885826   0.00017452049       108.21538
     0.31140782       5.4408583    0.0047437475   -9.001782e-23     0.018775802   0.00017443885        107.6353
     0.31471547        5.441061    0.0046686322   1.1581109e-22     0.018665877   0.00017435685       107.05546
     0.31805762        5.441262    0.0045934485   4.4207601e-23     0.018556059   0.00017427448       106.47591
     0.32143461       5.4414613    0.0045182685    5.418983e-23     0.018446352   0.00017419174       105.89668
     0.32484683       5.4416589    0.0044431687   7.3883454e-23     0.018336763   0.00017410865       105.31779
     0.32829463       5.4418546      0.00436823  -1.2052134e-22     0.018227298   0.00017402518       104.73928
     0.33177839       5.4420485    0.0042935378  -1.9780791e-22     0.018117962   0.00017394136       104.16118
     0.33529849       5.4422404    0.0042191821   5.7250792e-23     0.018008761   0.00017385717       103.58351
     0.33885529       5.4424304    0.0041452576   1.8893241e-22     0.017899702   0.00017377262       103.00631
     0.34244919       5.4426183    0.0040718636   4.1758107e-23     0.017790789   0.00017368772       102.42961
     0.34608056       5.4428042    0.0039991045  -4.5667433e-23     0.017682029   0.00017360245       101.85343
     0.34974981        5.442988    0.0039270901  -2.4630532e-23     0.017573428   0.00017351682       101.27781
     0.35345733       5.4431697     0.003855935   -4.989054e-23     0.017464992   0.00017343084       100.70278
     0.35720351       5.4433492    0.0037857601  -3.2003088e-23     0.017356725   0.00017334449       100.12836
     0.36098876       5.4435265    0.0037166914   2.6628592e-23     0.017248634    0.0001732578       99.554586
     0.36481349       5.4437017    0.0036488617  -1.5657095e-23     0.017140724   0.00017317075       98.981489
      0.3686781       5.4438747    0.0035824094   6.8221296e-24        0.017033   0.00017308334       98.409095
     0.37258302       5.4440455    0.0035174802    5.569776e-23     0.016925469   0.00017299558       97.837435
     0.37652866       5.4442142    0.0034542262  -6.9964498e-23     0.016818137   0.00017290747       97.266537
     0.38051546       5.4443808    0.0033928067  -1.6028097e-22     0.016711007   0.00017281901       96.696429
     0.38454383       5.4445453    0.0033333882  -8.4579176e-24     0.016604086    0.0001727302       96.127141
     0.38861421       5.4447077    0.0032761449   1.5319175e-22     0.016497379   0.00017264104         95.5587
     0.39272704       5.4448683    0.0032212581   1.4472853e-22     0.016390892   0.00017255154       94.991135
     0.39688276       5.4450269     0.003168917   1.1560597e-22      0.01628463   0.00017246169       94.424474
     0.40108183       5.4451838    0.0031193181   6.0798469e-23     0.016178598   0.00017237149       93.858746
     0.40532468        5.445339    0.0030726652   1.5590104e-23     0.016072801   0.00017228095       93.293976
     0.40961179       5.4454928    0.0030291689   7.7386704e-23     0.015967244   0.00017219007       92.730195
      0.4139436       5.4456451    0.0029890459    5.599388e-23     0.015861933   0.00017209884       92.167427
     0.41832059       5.4457964    0.0029525181  -8.2751785e-23     0.015756873   0.00017200728       91.605702
     0.42274323       5.4459466    0.0029198115  -1.3555271e-22     0.015652069   0.00017191537       91.045045
       0.427212       5.4460962    0.0028911539  -5.3700093e-23     0.015547525   0.00017182313       90.485484
     0.43172736       5.4462454    0.0028667735   2.8889046e-23     0.015443247   0.00017173055       89.927045
     0.43628982       5.4463944    0.0028468955   2.4175926e-23      0.01533924   0.00017163764       89.369755
     0.44089986       5.4465436    0.0028317403  -2.9412442e-23     0.015235508    0.0001715444       88.813639
     0.44555798       5.4466934    0.0028215196  -7.1226849e-23     0.015132057   0.00017145082       88.258725
     0.45026468       5.4468442    0.0028164333   -6.832319e-23      0.01502889   0.00017135691       87.705037
     0.45502046       5.4469964    0.0028166711  -1.0005836e-24     0.014926014   0.00017126267       87.152601
     0.45982584       5.4471506    0.0028224094   7.3927056e-23     0.014823431   0.00017116811       86.601443
     0.46468134       5.4473071    0.0028338031   4.6734093e-23     0.014721148   0.00017107322       86.051588
     0.46958747       5.4474667    0.0028509722  -3.6237729e-24     0.014619169     0.000170978       85.503062
     0.47454477       5.4476297    0.0028739989  -1.0098226e-23     0.014517498   0.00017088246       84.955887
     0.47955377       5.4477969    0.0029029254  -3.3986706e-23     0.014416139    0.0001707866       84.410091
     0.48461501       5.4479689    0.0029377521  -4.3688753e-23     0.014315097   0.00017069042       83.865696
     0.48972903       5.4481463    0.0029784355  -2.8702624e-24     0.014214377   0.00017059392       83.322726
     0.49489639       5.4483296    0.0030248869   4.0233927e-23     0.014113983   0.00017049711       82.781207
     0.50011763       5.4485197    0.0030769728   3.0575959e-23     0.014013919   0.00017039998       82.241161
     0.50539333        5.448717    0.0031345175  -2.4027302e-23     0.013914189   0.00017030254       81.702612
     0.51072405       5.4489221    0.0031973074  -6.5751485e-23     0.013814797   0.00017020479       81.165584
     0.51611036       5.4491357     0.003265096  -2.2565852e-23     0.013715749   0.00017010673       80.630099
     0.52155285       5.4493582    0.0033376111   6.9722457e-23     0.013617046   0.00017000836        80.09618
     0.52705209       5.4495903    0.0034145624   7.3817493e-23     0.013518695   0.00016990968       79.563849
     0.53260869       5.4498322    0.0034956491   6.2092927e-23     0.013420698   0.00016981071       79.033129
     0.53822324       5.4500846    0.0035805683   1.0706328e-22      0.01332306   0.00016971143       78.504041
     0.54389634       5.4503478    0.0036690211   7.2649353e-23     0.013225783   0.00016961185       77.976608
     0.54962861       5.4506222    0.0037607187  -1.3271706e-23     0.013128873   0.00016951198        77.45085
     0.55542065       5.4509081    0.0038553864  -2.3901689e-23     0.013032333   0.00016941181       76.926789
      0.5612731       5.4512059    0.0039527654   3.7099987e-23     0.012936166   0.00016931135       76.404445
     0.56718659       5.4515159    0.0040526128  -9.6459769e-24     0.012840376   0.00016921059        75.88384
     0.57316175       5.4518385       0.0041547  -7.7084123e-23     0.012744966   0.00016910955       75.364992
     0.57919923        5.452174    0.0042588091  -6.8740061e-23      0.01264994   0.00016900822       74.847922
     0.58529966       5.4525227    0.0043647277  -7.7691146e-23     0.012555302    0.0001689066       74.332649
     0.59146372       5.4528849    0.0044722434  -1.2025324e-23     0.012461053    0.0001688047       73.819193
     0.59769207       5.4532611    0.0045811368   2.9990133e-23     0.012367199   0.00016870253       73.307572
     0.60398537       5.4536515    0.0046911755   5.0662445e-24     0.012273741   0.00016860007       72.797805
      0.6103443       5.4540565    0.0048021075  -1.2163074e-22     0.012180684   0.00016849734        72.28991
     0.61676955       5.4544764    0.0049136563  -2.4878679e-22     0.012088029   0.00016839433       71.783905
     0.62326181       5.4549117    0.0050255176  -1.6958664e-22      0.01199578   0.00016829105       71.279808
     0.62982178       5.4553624    0.0051373571  -5.3578613e-23      0.01190394    0.0001681875       70.777636
     0.63645016        5.455829    0.0052488109  -2.6912778e-23     0.011812512   0.00016808369       70.277406
     0.64314767       5.4563116    0.0053594876   1.4727887e-23     0.011721498   0.00016797961       69.779134
     0.64991502       5.4568105    0.0054689729   3.7139461e-23     0.011630901   0.00016787526       69.282837
     0.65675295       5.4573257    0.0055768351  -7.3527156e-23     0.011540723   0.00016777066       68.788531
      0.6636622       5.4578573    0.0056826338  -7.1618149e-23     0.011450968    0.0001676658        68.29623
      0.6706435       5.4584054    0.0057859283   3.5364915e-24     0.011361637   0.00016756068       67.805951
     0.67769761       5.4589697    0.0058862886  -1.3067407e-23     0.011272734   0.00016745531       67.317708
     0.68482528       5.4595501    0.0059833055   2.0679652e-23     0.011184259   0.00016734969       66.831515
      0.6920273       5.4601466    0.0060766011   5.9629711e-23     0.011096216   0.00016724382       66.347387
     0.69930442       5.4607586    0.0061658377   1.1224011e-22     0.011008607    0.0001671377       65.865336
     0.70665743        5.461386    0.0062507259    1.855131e-22     0.010921433   0.00016703134       65.385377
     0.71408713       5.4620284    0.0063310311   1.2802114e-22     0.010834697   0.00016692474       64.907522
     0.72159431       5.4626852    0.0064065792  -5.8340136e-23       0.0107484    0.0001668179       64.431784
     0.72917978       5.4633561    0.0064772592  -8.1048668e-23     0.010662545   0.00016671082       63.958174
     0.73684436       5.4640407    0.0065430244   5.9964544e-23     0.010577133    0.0001666035       63.486705
     0.74458888       5.4647384    0.0066038891   4.5529352e-23     0.010492165   0.00016649595       63.017386
     0.75241416       5.4654489    0.0066599222  -9.8697753e-23     0.010407644   0.00016638817       62.550231
     0.76032106       5.4661717    0.0067112384   -1.914382e-22      0.01032357   0.00016628016       62.085248
     0.76831041       5.4669064    0.0067579865  -3.3930543e-23     0.010239946   0.00016617193       61.622448
     0.77638309       5.4676528    0.0068003381   1.4941505e-22     0.010156772   0.00016606347        61.16184
     0.78453995       5.4684103    0.0068384774   3.4161504e-23      0.01007405   0.00016595478       60.703435
     0.79278189       5.4691788    0.0068725923  -1.2575538e-22    0.0099917815   0.00016584588        60.24724
     0.80110977        5.469958    0.0069028704  -1.5415814e-22    0.0099099667   0.00016573675       59.793265
     0.80952451       5.4707477    0.0069294964  -5.4678213e-24    0.0098286071   0.00016562741       59.341518
     0.81802701       5.4715475    0.0069526533   2.1389844e-22    0.0097477038   0.00016551786       58.892007
     0.82661818       5.4723573    0.0069725234   1.6489189e-22    0.0096672575   0.00016540809       58.444739
     0.83529894       5.4731768    0.0069892906  -3.7192698e-24    0.0095872694   0.00016529812       57.999722
     0.84407024       5.4740058    0.0070031396    2.005515e-23      0.00950774   0.00016518793       57.556962
     0.85293301       5.4748442    0.0070142571  -1.0652693e-22    0.0094286701   0.00016507754       57.116466
     0.86188821       5.4756917     0.007022832  -3.1641424e-22    0.0093500604   0.00016496694        56.67824
     0.87093681       5.4765483    0.0070290511  -2.1563417e-22    0.0092719116   0.00016485615       56.242291
     0.88007977       5.4774137    0.0070330958   2.5564541e-23    0.0091942241   0.00016474515       55.808624
     0.88931809       5.4782879    0.0070351362   2.4666443e-22    0.0091169984   0.00016463395       55.377243
     0.89865275       5.4791707    0.0070353342   2.8468455e-22     0.009040235   0.00016452256       54.948154
     0.90808476        5.480062    0.0070338489   1.9246833e-22    0.0089639342   0.00016441097       54.521362
     0.91761514       5.4809619    0.0070308319   1.1199742e-22    0.0088880964    0.0001642992       54.096871
     0.92724491       5.4818701    0.0070264225  -2.7399569e-23    0.0088127216   0.00016418723       53.674685
     0.93697511       5.4827867    0.0070207491   -8.091567e-23    0.0087378102   0.00016407507       53.254808
     0.94680679       5.4837117    0.0070139289  -8.2685834e-23    0.0086633623   0.00016396273       52.837243
       0.956741        5.484645     0.007006068  -1.3427805e-22     0.008589378   0.00016385021       52.421993
     0.96677881       5.4855865    0.0069972616  -2.7045933e-22    0.0085158572    0.0001637375       52.009061
     0.97692131       5.4865364    0.0069875942  -3.8356321e-22       0.0084428   0.00016362462        51.59845
     0.98716958       5.4874945    0.0069771403   2.2287562e-23    0.0083702062   0.00016351156       51.190162
     0.99752474       5.4884609    0.0069659659   4.0348483e-22    0.0082980758   0.00016339832       50.784199
      1.0079879       5.4894356    0.0069541297   1.3666487e-22    0.0082264085   0.00016328491       50.380563
      1.0185602       5.4904185    0.0069416843  -1.7037294e-22     0.008155204   0.00016317132       49.979254
      1.0292427       5.4914097    0.0069286769  -1.9628998e-23    0.0080844622   0.00016305757       49.580276
      1.0400366       5.4924092     0.006915151   3.4785359e-22    0.0080141826   0.00016294365       49.183627
      1.0509431        5.493417    0.0069011463   2.3977399e-22    0.0079443649   0.00016282957        48.78931
      1.0619634       5.4944331    0.0068866998  -1.4669806e-22    0.0078750086   0.00016271532       48.397323
      1.0730985       5.4954575    0.0068718457  -2.9203184e-23    0.0078061133   0.00016260092       48.007669
      1.0843498       5.4964903    0.0068566158   2.2227719e-22    0.0077376783   0.00016248635       47.620345
      1.0957185       5.4975313    0.0068410394   1.0970962e-22    0.0076697032   0.00016237162       47.235353
      1.1072057       5.4985808    0.0068251439  -4.6655433e-23    0.0076021873   0.00016225675       46.852691
      1.1188127       5.4996386    0.0068089547  -2.4119488e-22    0.0075351299   0.00016214171       46.472359
      1.1305407       5.5007048    0.0067924948  -4.0826466e-22    0.0074685304   0.00016202653       46.094355
      1.1423911       5.5017795     0.006775785  -1.9169448e-22    0.0074023879    0.0001619112       45.718679
      1.1543651       5.5028627    0.0067588433   8.0214503e-23    0.0073367016   0.00016179572       45.345327
      1.1664639       5.5039543    0.0067416857    1.943403e-22    0.0072714708    0.0001616801         44.9743
      1.1786889       5.5050545    0.0067243256   2.5439979e-22    0.0072066945   0.00016156433       44.605595
      1.1910414       5.5061632    0.0067067741   1.0002825e-22    0.0071423719   0.00016144843       44.239208
      1.2035227       5.5072806    0.0066890403  -9.8945755e-23    0.0070785018   0.00016133238       43.875139
      1.2161342       5.5084065    0.0066711312  -6.5684946e-23    0.0070150835    0.0001612162       43.513385
      1.2288773       5.5095412    0.0066530515  -6.5932192e-24    0.0069521157   0.00016109988       43.153941
      1.2417532       5.5106845    0.0066348024  -7.1820898e-23    0.0068895975   0.00016098343       42.796806
      1.2547634       5.5118366    0.0066163814  -2.2306533e-23    0.0068275276   0.00016086685       42.441976
      1.2679093       5.5129975    0.0065977816   7.2759788e-23    0.0067659051   0.00016075014       42.089448
      1.2811922       5.5141672    0.0065789922  -1.4390207e-22    0.0067047286    0.0001606333       41.739217
      1.2946137       5.5153457    0.0065599978  -3.3796271e-22     0.006643997   0.00016051633        41.39128
      1.3081752       5.5165331    0.0065407765    7.900703e-25    0.0065837089   0.00016039925       41.045633
      1.3218781       5.5177293    0.0065212988   3.0904086e-22    0.0065238632   0.00016028204       40.702271
       1.335724       5.5189344    0.0065015292   8.4985633e-23    0.0064644585   0.00016016471        40.36119
      1.3497142       5.5201484    0.0064814319  -3.1166682e-22    0.0064054933   0.00016004727       40.022386
      1.3638503       5.5213713    0.0064609813  -4.8772788e-22    0.0063469665   0.00015992971       39.685852
      1.3781338       5.5226029     0.006440178  -1.4488061e-22    0.0062888764   0.00015981203       39.351585
      1.3925664       5.5238431     0.006419066   3.5327398e-22    0.0062312218   0.00015969424       39.019579
      1.4071494        5.525092    0.0063977472   2.7473182e-22     0.006174001   0.00015957635       38.689828
      1.4218845       5.5263494    0.0063763786  -2.5649789e-23    0.0061172126   0.00015945834       38.362328
      1.4367733       5.5276155    0.0063551474   4.4660389e-23     0.006060855   0.00015934023       38.037071
      1.4518173       5.5288903    0.0063342296    2.682378e-22    0.0060049267   0.00015922201       37.714053
      1.4670183       5.5301741     0.006313758   3.5076961e-22     0.005949426   0.00015910369       37.393268
      1.4823778        5.531467    0.0062938095   5.3359598e-23    0.0058943514   0.00015898527       37.074708
      1.4978975       5.5327693    0.0062744102  -4.4382355e-22    0.0058397013   0.00015886675       36.758368
       1.513579       5.5340813    0.0062555481  -4.3975943e-22     0.005785474   0.00015874814       36.444241
       1.529424       5.5354031    0.0062371851   1.9847994e-23    0.0057316677   0.00015862942       36.132321
      1.5454344       5.5367349    0.0062192662   1.2119889e-22    0.0056782809   0.00015851062         35.8226
      1.5616116       5.5380768     0.006201729  -1.0187162e-22    0.0056253118   0.00015839172       35.515073
      1.5779576       5.5394291    0.0061845149  -7.0461383e-24    0.0055727586   0.00015827273       35.209732
      1.5944741       5.5407918    0.0061675738   1.8400447e-22    0.0055206196   0.00015815366       34.906569
      1.6111628       5.5421651    0.0061508621   2.2465685e-22    0.0054688929   0.00015803449       34.605578
      1.6280256        5.543549    0.0061343381   2.3136459e-22    0.0054175769   0.00015791525       34.306752
      1.6450642       5.5449437    0.0061179614   1.6675819e-23    0.0053666696   0.00015779592       34.010082
      1.6622805       5.5463492    0.0061016974  -1.1019006e-22    0.0053161693    0.0001576765        33.71556
