#             y             U_x             U_y             U_z               k             nut           omega
   3.113662e-05      0.13716256   3.5263047e-07  -1.1458464e-23     0.013600816   8.0488567e-09       4021288.8
  5.3394177e-05      0.23421092   9.2748749e-07  -6.2612788e-24     0.011800349   2.1980012e-08       863205.18
  7.7022295e-05      0.33706171   1.8775303e-06   1.2150679e-23     0.013018917   5.3043765e-08       332219.73
  0.00010210537      0.44588219   3.2640729e-06   8.0437656e-24     0.015754452   1.1612816e-07       167469.03
  0.00012873299      0.56068973   5.1518248e-06  -2.1828622e-23     0.019637119    2.336351e-07       98043.561
  0.00015700027      0.68126658    7.615461e-06  -3.4962201e-23     0.024537158   4.3612485e-07       63177.844
  0.00018700818      0.80707526   1.0733152e-05  -2.4344481e-23     0.030390675   7.6156357e-07       43606.022
  0.00021886389      0.93720558   1.4581705e-05  -9.0512066e-24     0.037141877   1.2526879e-06       31746.601
  0.00025268119       1.0703889    1.923263e-05   1.1568395e-23     0.044716289   1.9528681e-06        24141.07
  0.00028858087       1.2050974   2.4749321e-05   2.3079608e-23     0.053007707   2.9018931e-06       19034.054
  0.00032669115       1.3397098    3.118626e-05   1.9574003e-23       0.0618746   4.1333015e-06        15462.42
  0.00036714817       1.4726931   3.8590504e-05   8.2214504e-23     0.071143226    5.673816e-06       12867.754
  0.00041009642       1.6027499   4.7005034e-05   1.0160615e-22     0.080613951    7.543942e-06       10913.993
  0.00045568931       1.7288984   5.6473064e-05  -2.6641209e-23     0.090084997   9.7602507e-06       9393.7333
  0.00050408968       1.8504777   6.7041349e-05  -7.7773224e-23     0.099396193   1.2340141e-05       8176.5372
  0.00055547043        1.967103   7.8757661e-05   8.6944026e-23       0.1084419    1.530399e-05       7178.9467
  0.00061001506       2.0786679   9.1679629e-05   1.0402077e-22      0.11714841   1.8632683e-05       6346.1135
   0.0006679184       2.1853734   0.00010589286  -1.8859538e-22      0.12546232    2.227357e-05       5640.1068
  0.00072938728       2.2875474   0.00012150319  -2.2204272e-22      0.13333702   2.6268749e-05       5033.6014
  0.00079464125       2.3853742   0.00013861027   4.9058171e-23      0.14070577   3.0748732e-05        4507.186
  0.00086391338       2.4789052   0.00015730093   1.5328319e-22      0.14746905   3.5789863e-05       4047.2703
   0.0009374511       2.5682391   0.00017767121   5.7660138e-23      0.15353714   4.1396271e-05       3643.8596
   0.0010155171       2.6535836   0.00019984019   -1.410657e-23      0.15889255   4.7558256e-05       3289.0526
   0.0010983902       2.7352155   0.00022394718  -2.6257611e-23      0.16357935   5.4272873e-05       2976.3207
   0.0011863663       2.8134371   0.00025015159  -2.4967051e-23      0.16765897   6.1540633e-05       2700.1523
