#             y             U_x             U_y             U_z               k             nut           omega
   3.113662e-05     0.091294649  -5.0720317e-06  -1.3822704e-22     0.012167311   6.5037113e-09       4021259.3
  5.3394177e-05      0.15576396  -1.3315271e-05  -4.4276929e-23     0.008578078    1.440019e-08       863126.21
  7.7022295e-05      0.22416044  -2.6923922e-05   4.6320345e-23     0.007277829   2.7261831e-08       332060.74
  0.00010210537      0.29669644  -4.6779524e-05   2.8242099e-23    0.0067762193   4.7055217e-08       167199.02
  0.00012873299      0.37358236  -7.3834151e-05   1.9252494e-22     0.006699904   7.6799023e-08        97638.48
  0.00015700027      0.45501844  -0.00010922636   3.8473778e-22    0.0069131178   1.2076135e-07       62627.227
  0.00018700818      0.54118415  -0.00015422281   6.5608709e-23     0.007357078   1.8452647e-07       42918.724
  0.00021886389      0.63222603  -0.00021018757  -3.2561172e-22    0.0080049411   2.7484598e-07       30954.082
  0.00025268119      0.72824599  -0.00027855389  -3.7218142e-22    0.0088455232   3.9916272e-07       23296.791
  0.00028858087      0.82929346  -0.00036078057   -1.386798e-22     0.009876388   5.6478232e-07       18208.436
  0.00032669115      0.93536473  -0.00045829333   1.3088366e-22     0.011100671   7.7786052e-07       14734.277
  0.00036714817       1.0464113  -0.00057241926   1.6300554e-23     0.012525703    1.042582e-06       12314.406
  0.00041009642       1.1623551   -0.0007043107  -9.1002659e-23     0.014162665   1.3609522e-06       10602.594
  0.00045568931       1.2831061  -0.00085477526   2.1857894e-23     0.016026898    1.733382e-06       9375.6245
  0.00050408968       1.4086766   -0.0010243092   4.0708528e-23     0.018140224   2.1317277e-06       8484.5196
  0.00055547043        1.539324   -0.0012133226   2.4489559e-23     0.020535181   2.5213187e-06        7825.991
  0.00061001506       1.6753798   -0.0014219554    3.524572e-23     0.023255021   2.9237237e-06       7325.4373
   0.0006679184       1.8169323   -0.0016496668   4.1907192e-23     0.026349243   3.3862793e-06       6927.2986
  0.00072938728       1.9637684   -0.0018949421   7.1759676e-23     0.029871011   3.9407296e-06       6589.3444
  0.00079464125       2.1154158   -0.0021550078   2.5904183e-23     0.033874505   4.6213198e-06       6278.8642
