#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z             nut               k         epsilon
   3.113662e-05    -0.036904391  -1.6684102e-06               0       1474.2226      0.03403199               0               0               0               0     0.046381352   6.6458651e-07               0   1.4048122e-18   4.4326539e-12   7.4367927e-08
  5.3394177e-05    -0.063037874  -4.4824303e-06               0       1473.7747     0.062636853               0               0               0               0     0.079217781   1.7741612e-06               0   8.0276348e-18   1.4645822e-11    9.350101e-08
  7.7022295e-05    -0.090772053  -9.0864768e-06               0       1473.2957     0.090675685               0               0               0               0      0.11406523   3.5972649e-06               0   2.9480303e-17   3.7490307e-11   1.5143479e-07
  0.00010210537     -0.12020396  -1.5805475e-05               0       1472.7816      0.12024419               0               0               0               0      0.15104603   6.2579558e-06               0   8.4381477e-17   8.2489615e-11   2.4922529e-07
  0.00012873299     -0.15143613  -2.4978658e-05               0       1472.2275      0.15144933               0               0               0               0      0.19028977   9.8907935e-06               0   2.0855701e-16   1.6550162e-10   4.0174313e-07
  0.00015700027     -0.18457715  -3.7015534e-05               0       1471.6275       0.1845765               0               0               0               0      0.23193372   1.4658075e-05               0   4.7072455e-16   3.1310026e-10   6.3394257e-07
  0.00018700818     -0.21974123   -5.238462e-05               0       1470.9743      0.21974035               0               0               0               0      0.27612319   2.0745521e-05               0   1.0016234e-15   5.6981469e-10   9.8411446e-07
  0.00021886389     -0.25704868  -7.1619317e-05               0       1470.2593      0.25704866               0               0               0               0      0.32301193   2.8364231e-05               0   2.0485004e-15   1.0102288e-09   1.5100076e-06
  0.00025268119     -0.29662627  -9.5325316e-05               0       1469.4717      0.29662581               0               0               0               0      0.37276256   3.7754417e-05               0   4.0771961e-15   1.7592619e-09   2.2983708e-06
  0.00028858087     -0.33860613  -0.00012419021               0       1468.5985      0.33860522               0               0               0               0      0.42554689   4.9189367e-05               0   7.9635097e-15   3.0262095e-09   3.4794449e-06
  0.00032669115     -0.38312622   -0.0001590008               0        1467.624      0.38312536               0               0               0               0      0.48154635   6.2979682e-05               0   1.5352154e-14   5.1619384e-09   5.2488555e-06
  0.00036714817     -0.43033038  -0.00020064476               0       1466.5288      0.43032941               0               0               0               0      0.54095228   7.9477978e-05               0   2.9330567e-14   8.7550618e-09   7.9006349e-06
  0.00041009642      -0.4803668  -0.00025012279               0       1465.2896      0.48036579               0               0               0               0      0.60396618   9.9084158e-05               0   5.5694655e-14   1.4793749e-08   1.1876998e-05
  0.00045568931     -0.53338736  -0.00030857164               0       1463.8778      0.53338672               0               0               0               0      0.67079996   0.00012225131               0   1.0532787e-13   2.4938032e-08   1.7843307e-05
  0.00050408968     -0.58954634  -0.00037727256               0       1462.2588      0.58954616               0               0               0               0      0.74167593   0.00014949217               0   1.9867449e-13   4.1977993e-08   2.6800832e-05
  0.00055547043     -0.64899801  -0.00045767275               0       1460.3906      0.64899799               0               0               0               0       0.8168268   0.00018138619               0   3.7415087e-13   7.0604269e-08    4.025603e-05
  0.00061001506     -0.71189389  -0.00055139908               0        1458.222       0.7118932               0               0               0               0      0.89649535   0.00021858731               0    7.039554e-13   1.1870218e-07   6.0473987e-05
   0.0006679184      -0.7783796  -0.00066026641               0       1455.6913      0.77837718               0               0               0               0      0.98093385    0.0002618323               0   1.3237575e-12   1.9952122e-07    9.085639e-05
  0.00072938728     -0.84858782  -0.00078630523               0       1452.7237      0.84858437               0               0               0               0       1.0704032   0.00031194984               0   2.4883607e-12   3.3530161e-07   0.00013650233
  0.00079464125      -0.9226324  -0.00093177874               0       1449.2293      0.92262987               0               0               0               0       1.1651714   0.00036986988               0   4.6758103e-12   5.6331283e-07   0.00020503456
  0.00086391338      -1.0006033   -0.0010991865               0       1445.0994       1.0006013               0               0               0               0       1.2655116   0.00043663319               0   8.7814334e-12   9.4585394e-07   0.00030780546
   0.0009374511      -1.0825508    -0.001291285               0       1440.2036       1.0825479               0               0               0               0       1.3716993   0.00051340095               0   1.6477792e-11   1.5866963e-06   0.00046163563
   0.0010155171      -1.1684702   -0.0015110808               0       1434.3853       1.1684653               0               0               0               0       1.4840083   0.00060146375               0   3.0878244e-11   2.6578623e-06   0.00069127816
   0.0010983902      -1.2582838   -0.0017618072               0       1427.4583       1.2582778               0               0               0               0        1.602706   0.00070224925               0   5.7750254e-11   4.4426899e-06    0.0010328323
   0.0011863663      -1.3518199   -0.0020469176               0       1419.2005       1.3518144               0               0               0               0        1.728046   0.00081732782               0   1.0771098e-10   7.4039438e-06    0.0015383218
   0.0012797599      -1.4487852   -0.0023700371               0       1409.3485       1.4487784               0               0               0               0       1.8602601   0.00094841433               0   2.0014881e-10   1.2289161e-05    0.0022815501
   0.0013789043      -1.5487226   -0.0027348591               0       1397.5918       1.5487125               0               0               0               0       1.9995461    0.0010973644               0   3.7011535e-10   2.0288729e-05    0.0033650481
   0.0014841538      -1.6509669   -0.0031450283               0       1383.5666       1.6509535               0               0               0               0       2.1460542     0.001266163               0   6.8020373e-10   3.3263212e-05    0.0049272709
   0.0015958843      -1.7545921   -0.0036039593               0       1366.8489       1.7545769               0               0               0               0       2.2998688    0.0014569012               0   1.2405514e-09   5.4050368e-05    0.0071479416
   0.0017144948      -1.8583547   -0.0041145651               0       1346.9491       1.8583378               0               0               0               0       2.4609857    0.0016717371               0   2.2416257e-09    8.683946e-05     0.010247315
    0.001840409      -1.9606201   -0.0046789145               0       1323.3078       1.9606003               0               0               0               0       2.6292849    0.0019128371               0   4.0062429e-09   0.00013754419     0.014472086
   0.0019740768       -2.059281   -0.0052977312               0       1295.2943       2.0592607               0               0               0               0       2.8044972    0.0021822884               0    7.068391e-09   0.00021399078     0.020057744
   0.0021159754      -2.1516947   -0.0059698073               0       1262.2125        2.151677               0               0               0               0       2.9861645    0.0024819784               0   1.2281845e-08   0.00032553789     0.027158678
   0.0022666117      -2.2346281   -0.0066913006               0       1223.3194       2.2346169               0               0               0               0       3.1735952     0.002813433               0   2.0930032e-08   0.00048147165     0.035753906
   0.0024265239      -2.3042535   -0.0074548826               0       1177.8744       2.3042547               0               0               0               0       3.3658156    0.0031776096               0   3.4693744e-08   0.00068735933     0.045571963
    0.002596283      -2.3562507   -0.0082489371               0       1125.2349       2.3562688               0               0               0               0        3.561527    0.0035746496               0   5.5138601e-08   0.00093915376     0.056068486
   0.0027764954      -2.3860221   -0.0090568716               0       1064.9894       2.3860596               0               0               0               0       3.7590797     0.004003607               0   8.2530678e-08    0.0012171579     0.066357357
   0.0029678048      -2.3889585   -0.0098566249               0       997.07112       2.3890048               0               0               0               0       3.9564766    0.0044621784               0   1.1462176e-07    0.0014849616     0.075064822
   0.0031708945      -2.3606359    -0.010620589               0       921.79947        2.360666               0               0               0               0       4.1514047    0.0049464355               0   1.4665299e-07    0.0016979204     0.080466166
     0.00338649      -2.2969732    -0.011315629               0       839.84762       2.2969815               0               0               0               0       4.3412844    0.0054505617               0   1.7268899e-07    0.0018185439      0.08122434
   0.0036153613      -2.1946067     -0.01190383               0       752.19919         2.19461               0               0               0               0       4.5233269    0.0059666097               0   1.8891093e-07    0.0018342463        0.077165
   0.0038583258      -2.0517088    -0.012345521               0        660.2057       2.0517216               0               0               0               0       4.6946088    0.0064843647               0   1.9619148e-07    0.0017632898     0.069358194
   0.0041162514      -1.8691664    -0.012604786               0       565.74645       1.8691941               0               0               0               0       4.8522098    0.0069915225               0   1.9882281e-07     0.001641744     0.059603703
   0.0043900594      -1.6516368    -0.012656448               0       471.32636        1.651672               0               0               0               0       4.9934403    0.0074743388               0   2.0279923e-07    0.0015084979     0.049684751
   0.0046807278      -1.4080038    -0.012492681               0       379.98098       1.4080325               0               0               0               0       5.1161355    0.0079187695               0   2.1473967e-07    0.0013942901     0.040812774
   0.0049892948      -1.1509685    -0.012128607               0       294.97062        1.150986               0               0               0               0       5.2189594    0.0083120126               0   2.4153766e-07    0.0013159664     0.033510692
   0.0053168625     -0.89568998    -0.011603845               0       219.32323      0.89569379               0               0               0               0       5.3016436    0.0086441968               0   2.9172044e-07    0.0012783116      0.02778669
