#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z             nut               k         epsilon
   3.113662e-05    -0.010322962  -7.6799707e-07               0       1071.9753    0.0095125653               0               0               0               0     0.033722421   1.8546317e-07               0   8.2607839e-20   3.4246812e-13   6.6068265e-09
  5.3394177e-05    -0.017660534  -2.0577843e-06               0       1071.6236     0.017547709               0               0               0               0     0.057598747   4.9602205e-07               0   4.5668614e-19   1.1869876e-12   1.0252172e-08
  7.7022295e-05    -0.025456446  -4.1655542e-06               0        1071.249     0.025429383               0               0               0               0     0.082936719   1.0069011e-06               0   1.7044654e-18   3.2410971e-12   1.9246179e-08
  0.00010210537    -0.033739805  -7.2360975e-06               0       1070.8497     0.033751933               0               0               0               0      0.10982521   1.7532283e-06               0   5.1405131e-18   7.7070873e-12   3.5492801e-08
  0.00012873299    -0.042541529   -1.142078e-05               0       1070.4237     0.042545842               0               0               0               0      0.13835842   2.7731118e-06               0   1.3715761e-17   1.6870401e-11   6.3325904e-08
  0.00015700027    -0.051894501  -1.6903797e-05               0       1069.9688     0.051894592               0               0               0               0      0.16863617   4.1125564e-06               0   3.3943064e-17   3.5049707e-11   1.1009446e-07
  0.00018700818    -0.061833558  -2.3893639e-05               0       1069.4823     0.061834048               0               0               0               0      0.20076419   5.8243679e-06               0   7.9986433e-17   7.0349976e-11   1.8787064e-07
  0.00021886389    -0.072395617  -3.2625011e-05               0       1068.9613      0.07239642               0               0               0               0      0.23485449   7.9686585e-06               0   1.8231588e-16   1.3789516e-10   3.1631913e-07
  0.00025268119    -0.083619866  -4.3367068e-05               0       1068.4022     0.083620029               0               0               0               0       0.2710257   1.0613905e-05               0   4.0593185e-16   2.6577263e-10   5.2734601e-07
  0.00028858087    -0.095547557  -5.6425788e-05               0        1067.801     0.095547617               0               0               0               0      0.30940338   1.3838227e-05               0   8.8856942e-16   5.0593338e-10   8.7257714e-07
  0.00032669115      -0.1082221  -7.2144437e-05               0        1067.153      0.10822267               0               0               0               0      0.35012043   1.7730634e-05               0   1.9204752e-15   9.5412736e-10   1.4353526e-06
  0.00036714817     -0.12168906  -9.0911613e-05               0       1066.4526      0.12168999               0               0               0               0      0.39331742   2.2392372e-05               0   4.1104147e-15   1.7862733e-09   2.3499252e-06
  0.00041009642     -0.13599603  -0.00011316972               0       1065.6935      0.13599692               0               0               0               0        0.439143   2.7938532e-05               0   8.7300219e-15   3.3246578e-09   3.8321356e-06
