#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z             nut               k         epsilon
    0.008778139     -0.16043517    -0.033970697               0       72.628365      0.16025047               0               0               0               0       5.4415404    0.0035443389               0   3.4654181e-07    0.0006009253    0.0055358582
   0.0093390136    -0.094805847    -0.033996699               0        46.29385      0.09462904               0               0               0               0       5.4733289    0.0036126445               0   4.9492966e-07    0.0006149406    0.0045682049
   0.0099344254    -0.044662007    -0.033973321               0       27.696021     0.044448868               0               0               0               0       5.4939952    0.0036508573               0   6.9952517e-07   0.00063716079    0.0039229187
    0.010566501   -0.0093124337    -0.033921662               0       15.468785    0.0091275393               0               0               0               0       5.5065503    0.0036649537               0   9.3750933e-07    0.0006604823    0.0035081113
    0.011237498     0.013638564    -0.033858543               0       8.0045347     -0.01376892               0               0               0               0       5.5136337    0.0036611383               0   1.1602208e-06    0.0006801784    0.0032674834
    0.011949813     0.027344345    -0.033793414               0       3.7766591    -0.027454601               0               0               0               0       5.5173017    0.0036448387               0   1.3242547e-06   0.00069417299    0.0031480246
    0.012705991     0.034824924    -0.033728428               0       1.5585035    -0.034930652               0               0               0               0       5.5189951    0.0036201611               0   1.4197171e-06   0.00070262585     0.003099181
    0.013508733     0.038469279     -0.03366401               0      0.48648942     -0.03852092               0               0               0               0       5.5196334    0.0035900109               0    1.464561e-06   0.00070696123    0.0030833082
    0.014360904     0.039961992    -0.033598808               0     0.011751513    -0.040013308               0               0               0               0       5.5197527    0.0035562209               0   1.4819769e-06   0.00070883426    0.0030794152
    0.015265551     0.040386399    -0.033529336               0     -0.18341337    -0.040467267               0               0               0               0       5.5196326    0.0035196101               0    1.487643e-06   0.00070950069    0.0030787183
    0.016225903     0.040326071    -0.033454637               0     -0.26106368    -0.040372379               0               0               0               0       5.5194011    0.0034807032               0   1.4891795e-06   0.00070967956    0.0030785198
    0.017245391     0.040051992    -0.033373565               0     -0.29346686    -0.040092693               0               0               0               0       5.5191114    0.0034396578               0   1.4895133e-06   0.00070969541    0.0030782777
    0.018327656     0.039694608     -0.03328444               0     -0.31123442    -0.039740229               0               0               0               0       5.5187817    0.0033964223               0     1.48956e-06   0.00070966504    0.0030779612
    0.019476565     0.039302302    -0.033186455               0     -0.32581987     -0.03933878               0               0               0               0       5.5184147    0.0033509848               0   1.4895521e-06   0.00070962151    0.0030775926
     0.02069622     0.038886314    -0.033078475               0     -0.34000474    -0.038921138               0               0               0               0       5.5180077    0.0033032425               0    1.489536e-06    0.0007095717     0.003077179
    0.021990978     0.038447553    -0.032959324               0     -0.35397623    -0.038478603               0               0               0               0       5.5175573    0.0032531234               0   1.4895181e-06   0.00070951628    0.0030767187
    0.023365464     0.037985135    -0.032827779               0     -0.36741919    -0.038014279               0               0               0               0       5.5170602    0.0032005415               0   1.4894988e-06   0.00070945484     0.003076208
    0.024824587     0.037499045    -0.032682414               0     -0.38002309    -0.037525319               0               0               0               0       5.5165134    0.0031454207               0   1.4894776e-06   0.00070938694    0.0030756433
    0.026373559     0.036987428    -0.032521698               0     -0.39150853    -0.037010762               0               0               0               0       5.5159142    0.0030876845               0   1.4894544e-06   0.00070931215    0.0030750213
    0.028017912     0.036447533     -0.03234391               0     -0.40162144    -0.036469824               0               0               0               0       5.5152603    0.0030272655               0   1.4894289e-06   0.00070923014    0.0030743392
     0.02976352     0.035879746    -0.032147165               0     -0.41015046    -0.035901058               0               0               0               0       5.5145498    0.0029640958               0    1.489401e-06   0.00070914061    0.0030735949
    0.031616619      0.03528455    -0.031929389               0     -0.41689804    -0.035303968               0               0               0               0       5.5137815    0.0028981236               0   1.4893704e-06   0.00070904336    0.0030727868
    0.033583826      0.03465925    -0.031688291               0     -0.42167742    -0.034677223               0               0               0               0       5.5129545    0.0028292928               0   1.4893371e-06   0.00070893828    0.0030719139
    0.035672168     0.034003749    -0.031421374               0     -0.42434668    -0.034020584               0               0               0               0       5.5120689     0.002757574               0   1.4893011e-06   0.00070882534    0.0030709762
    0.037889106     0.033318051     -0.03112589               0     -0.42475456    -0.033333049               0               0               0               0       5.5111254    0.0026829276               0   1.4892622e-06   0.00070870465    0.0030699747
    0.040242556     0.032600391    -0.030798852               0     -0.42277562    -0.032614586               0               0               0               0       5.5101258    0.0026053535               0   1.4892206e-06   0.00070857646    0.0030689114
    0.042740925      0.03185116    -0.030436995               0     -0.41841356    -0.031864675               0               0               0               0       5.5090728    0.0025248337               0   1.4891763e-06   0.00070844113    0.0030677895
    0.045393137     0.031070826    -0.030036784               0     -0.41173781    -0.031083882               0               0               0               0       5.5079698    0.0024414052               0   1.4891296e-06   0.00070829917    0.0030666132
    0.048208665     0.030258531    -0.029594424               0     -0.40282188    -0.030272127               0               0               0               0       5.5068211    0.0023550751               0   1.4890806e-06   0.00070815121    0.0030653875
    0.051197566     0.029416031    -0.029105821               0     -0.39177941    -0.029430247               0               0               0               0       5.5056319    0.0022659263               0   1.4890298e-06   0.00070799798    0.0030641186
    0.054370516     0.028546124    -0.028566389               0     -0.37876751    -0.028560041               0               0               0               0       5.5044079    0.0021739963               0   1.4889774e-06   0.00070784033    0.0030628135
    0.057738847     0.027648483    -0.027971222               0     -0.36397258    -0.027663481               0               0               0               0       5.5031558    0.0020794134               0   1.4889237e-06   0.00070767922    0.0030614801
    0.061314592     0.026725764    -0.027315561               0     -0.34761718    -0.026742215               0               0               0               0       5.5018827    0.0019822437               0   1.4888693e-06   0.00070751565    0.0030601266
     0.06511052     0.025781212    -0.026594947               0     -0.32994329    -0.025796784               0               0               0               0       5.5005963     0.001882671               0   1.4888144e-06   0.00070735071    0.0030587619
    0.069140193     0.024816338    -0.025804739               0     -0.31119509    -0.024827961               0               0               0               0       5.4993045    0.0017808063               0   1.4887595e-06    0.0007071855    0.0030573951
    0.073418001     0.023833014     -0.02493815               0     -0.29161386    -0.023840952               0               0               0               0       5.4980156    0.0016769067               0   1.4887051e-06   0.00070702117    0.0030560357
    0.077959226     0.022837168    -0.023988421               0     -0.27142783    -0.022847911               0               0               0               0        5.496738    0.0015710966               0   1.4886515e-06   0.00070685884    0.0030546929
    0.082780087     0.021836688    -0.022949281               0     -0.25085748    -0.021851346               0               0               0               0       5.4954804    0.0014636055               0   1.4885992e-06   0.00070669965    0.0030533761
    0.087897803     0.020837622    -0.021814459               0     -0.23009064    -0.020855512               0               0               0               0       5.4942514    0.0013545842               0   1.4885484e-06   0.00070654474    0.0030520947
    0.093330656     0.019848205    -0.020580266               0     -0.20926468    -0.019867523               0               0               0               0       5.4930601    0.0012442893               0   1.4884997e-06   0.00070639523     0.003050858
