#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z             nut               k         epsilon
   3.113662e-05      -1.7900646    -0.001067857               0       5170.5704       1.6505798               0               0               0               0      0.16264367   3.2223417e-05               0   5.8848272e-14   1.4828004e-07    0.0022611607
  5.3394177e-05      -3.0581501   -0.0028721569               0       5169.2649       3.0387451               0               0               0               0       0.2778157    8.604928e-05               0   3.5815745e-13   4.7510777e-07     0.002360625
  7.7022295e-05      -4.4034607   -0.0058249258               0       5167.2804       4.3988007               0               0               0               0       0.4000424   0.00017449437               0   1.3457473e-12   1.1648904e-06    0.0032915434
  0.00010210537      -5.8297876    -0.010132766               0       5164.2135       5.8316931               0               0               0               0      0.52973418   0.00030355603               0   3.8086393e-12   2.4280541e-06    0.0048379969
  0.00012873299      -7.3404906    -0.016009586               0        5159.535       7.3410519               0               0               0               0      0.66731157   0.00047970797               0   9.0623783e-12   4.5705925e-06    0.0070873341
  0.00015700027      -8.9381951    -0.023709445               0       5152.5598       8.9380618               0               0               0               0       0.8131993   0.00071070073               0   1.9304276e-11    8.043301e-06      0.01022691
  0.00018700818      -10.624351    -0.033516037               0       5142.4117       10.624193               0               0               0               0      0.96781785    0.0010052998               0   3.8179572e-11   1.3508961e-05     0.014529114
  0.00021886389      -12.398679    -0.045740465               0       5127.9823       12.398563               0               0               0               0       1.1315714    0.0013733007               0   7.1670895e-11   2.1935769e-05     0.020361892
  0.00025268119       -14.25841    -0.060718763               0        5107.885       14.258268               0               0               0               0       1.3048316    0.0018255832               0   1.2948895e-10   3.4725513e-05     0.028206996
  0.00028858087      -16.197227    -0.078805743               0       5080.4036       16.197035               0               0               0               0       1.4879151    0.0023741155               0   2.2721748e-10   5.3884768e-05     0.038680539
  0.00032669115      -18.204034     -0.10036353               0       5043.4404       18.203797               0               0               0               0       1.6810547     0.003031881               0   3.8956079e-10   8.2244693e-05     0.052550876
  0.00036714817      -20.261381     -0.12574296               0       4994.4673       20.261115               0               0               0               0        1.884361    0.0038127053               0   6.5515029e-10   0.00012372731     0.070746271
  0.00041009642      -22.343583     -0.15525536               0       4930.4881       22.343296               0               0               0               0       2.0977745    0.0047309381               0   1.0834674e-09   0.00018363998     0.094340636
  0.00045568931      -24.414534     -0.18913186               0       4848.0246        24.41423               0               0               0               0       2.3210057    0.0058009355               0   1.7645023e-09   0.00026895093      0.12450038
  0.00050408968      -26.425364     -0.22746748               0       4743.1456       26.425079               0               0               0               0       2.5534633    0.0070362774               0   2.8317489e-09   0.00038845539       0.1623708
  0.00055547043      -28.312319     -0.27014792               0       4611.5628       28.312097               0               0               0               0       2.7941712    0.0084486489               0   4.4789986e-09    0.0005526857      0.20887987
  0.00061001506      -29.995185     -0.31675956               0       4448.8272       29.995052               0               0               0               0       3.0416781     0.010046321               0   6.9810855e-09   0.00077336695      0.26444859
   0.0006679184      -31.377044     -0.36648819               0       4250.6647       31.377033               0               0               0               0       3.2939661     0.011832193               0    1.071802e-08    0.0010622065      0.32863106
  0.00072938728       -32.34651     -0.41801742               0       4013.4843       32.346672               0               0               0               0       3.5483737     0.013801432               0   1.6199959e-08    0.0014288944      0.39977781
  0.00079464125      -32.783774     -0.46945154               0       3735.0742       32.784132               0               0               0               0        3.801551      0.01593884               0   2.4085389e-08    0.0018784596      0.47490953
  0.00086391338      -32.571612     -0.51830255               0       3415.4669       32.572185               0               0               0               0       4.0494772     0.018216286               0   3.5177967e-08    0.0024086352      0.55001254
   0.0009374511      -31.612361     -0.56158586               0       3057.8705       31.613105               0               0               0               0        4.287571     0.020590753               0   5.0399558e-08    0.0030085176      0.62072204
   0.0010155171      -29.849852     -0.59607388               0       2669.4642       29.850679               0               0               0               0       4.5109261     0.023003793               0   7.0816805e-08    0.0036600284       0.6828584
   0.0010983902      -27.293166     -0.61873697               0       2261.7597        27.29391               0               0               0               0       4.7146846     0.025383313               0   9.7927322e-08    0.0043425349      0.73227808
   0.0011863663      -24.035958     -0.62733978               0       1850.2332         24.0365               0               0               0               0       4.8945308     0.027648418               0   1.3440151e-07    0.0050383624      0.76454229
   0.0012797599      -20.264983     -0.62111649               0       1453.0261       20.265365               0               0               0               0       5.0472486     0.029717574               0   1.8526969e-07    0.0057352349      0.77553825
   0.0013789043      -16.249499     -0.60128127               0       1088.6827        16.24963               0               0               0               0       5.1712364     0.031519504               0   2.5943112e-07    0.0064234778      0.76306249
   0.0014841538       -12.30437     -0.57109982               0       773.22125        12.30419               0               0               0               0       5.2668426     0.033004748               0   3.7115594e-07    0.0070899768      0.72835758
   0.0015958843      -8.7334986     -0.53542836               0       517.24997       8.7331423               0               0               0               0       5.3363857     0.034154585               0   5.3987397e-07    0.0077137116      0.67683554
   0.0017144948      -5.7679119     -0.49966433               0       324.02715       5.7675523               0               0               0               0       5.3837975     0.034984164               0   7.8325826e-07    0.0082670989      0.61757967
    0.001840409       -3.517893     -0.46834045               0       189.21725       3.5176155               0               0               0               0       5.4139322     0.035537703               0    1.098853e-06    0.0087237784      0.56116975
   0.0019740768      -1.9614524     -0.44400639               0        102.6474       1.9611889               0               0               0               0        5.431722     0.035876416               0    1.445723e-06    0.0090686468      0.51607913
   0.0021159754     -0.97809648     -0.42700341               0       51.529615      0.97782512               0               0               0               0       5.4414448     0.036063596               0   1.7558175e-06     0.009303709      0.48572935
   0.0022666117     -0.40883593     -0.41616206               0       23.751191      0.40878651               0               0               0               0       5.4463356       0.0361532               0   1.9773057e-06    0.0094464109      0.46847231
   0.0024265239     -0.10887649     -0.40977335               0       9.7901079      0.10699806               0               0               0               0       5.4485687     0.036185138               0   2.1039961e-06    0.0095223922      0.46013362
    0.002596283     0.035219646     -0.40640358               0        3.368682     -0.03902414               0               0               0               0       5.4494647     0.036185579               0   2.1627851e-06    0.0095571553      0.45668503
   0.0027764954      0.10148211     -0.40490493               0      0.83246787     -0.10308542               0               0               0               0       5.4497503     0.036170069               0   2.1851214e-06    0.0095703741      0.45545336
   0.0029678048      0.12963767     -0.40409532               0    -0.059775865     -0.12958349               0               0               0               0       5.4497829     0.036146637               0   2.1920134e-06    0.0095742284      0.45506117
   0.0031708945      0.14053263     -0.40333819               0     -0.39052447     -0.14075499               0               0               0               0        5.449718     0.036118645               0    2.193657e-06    0.0095748018      0.45493548
     0.00338649      0.14592877     -0.40259209               0     -0.49022326      -0.1459157               0               0               0               0       5.4496163     0.036087532               0   2.1938826e-06     0.009574522       0.4548842
   0.0036153613      0.14947236     -0.40184031               0     -0.51737705     -0.14944177               0               0               0               0       5.4494991     0.036053662               0   2.1938215e-06    0.0095741412      0.45485469
   0.0038583258      0.15276631      -0.4010286               0     -0.52668881      -0.1527726               0               0               0               0       5.4493718     0.036016889               0   2.1937296e-06    0.0095738239      0.45483459
   0.0041162514      0.15618502     -0.40012706               0     -0.53339244     -0.15618035               0               0               0               0       5.4492349     0.035977001               0   2.1936469e-06    0.0095735825       0.4548207
   0.0043900594      0.15980267     -0.39912665               0     -0.54023061     -0.15980407               0               0               0               0       5.4490878     0.035933688               0    2.193576e-06     0.009573405       0.4548116
   0.0046807278      0.16363668     -0.39801198               0     -0.54746138     -0.16362628               0               0               0               0       5.4489295     0.035886624               0   2.1935152e-06    0.0095732793      0.45480631
   0.0049892948      0.16768733      -0.3967696               0     -0.55491107     -0.16766203               0               0               0               0       5.4487592     0.035835448               0   2.1934634e-06    0.0095731961      0.45480408
   0.0053168625      0.17193108     -0.39538269               0     -0.56251759     -0.17191625               0               0               0               0        5.448576      0.03577976               0   2.1934192e-06    0.0095731482      0.45480435
   0.0056646009      0.17638555     -0.39383386               0     -0.57028329     -0.17639517               0               0               0               0       5.4483788     0.035719122               0   2.1933817e-06    0.0095731293      0.45480666
   0.0060337521      0.18109816     -0.39210397               0     -0.57810872      -0.1811058               0               0               0               0       5.4481666      0.03565305               0   2.1933499e-06    0.0095731347      0.45481066
   0.0064256347        0.186066     -0.39017168               0      -0.5857909     -0.18605359               0               0               0               0       5.4479382     0.035581014               0    2.193323e-06    0.0095731601      0.45481603
   0.0068416484       0.1912652     -0.38801395               0     -0.59299407     -0.19124241               0               0               0               0       5.4476926     0.035502428               0   2.1933002e-06    0.0095732023      0.45482253
    0.007283279      0.19670183     -0.38560563               0     -0.59895504      -0.1966749               0               0               0               0       5.4474289     0.035416654               0    2.193281e-06    0.0095732585      0.45482997
   0.0077521041      0.20238485      -0.3829193               0      -0.6022075     -0.20234853               0               0               0               0       5.4471466     0.035322987               0   2.1932648e-06     0.009573327      0.45483826
   0.0082497982      0.20826958     -0.37992529               0     -0.60173123     -0.20824112               0               0               0               0       5.4468463     0.035220665               0   2.1932512e-06    0.0095734077       0.4548474
    0.008778139      0.21434723     -0.37659231               0     -0.59921071     -0.21433761               0               0               0               0       5.4465288      0.03510887               0     2.19324e-06    0.0095735009      0.45485749
   0.0093390136      0.22067713     -0.37288651               0     -0.59712445     -0.22066993               0               0               0               0       5.4461932     0.034986708               0   2.1932306e-06    0.0095736053      0.45486844
   0.0099344254      0.22725054     -0.36877088               0     -0.59414415     -0.22725166               0               0               0               0       5.4458379     0.034853165               0   2.1932229e-06    0.0095737191      0.45488009
    0.010566501      0.23401978     -0.36420711               0     -0.58791239     -0.23402706               0               0               0               0       5.4454635     0.034707158               0   2.1932167e-06    0.0095738431      0.45489255
    0.011237498      0.24096674     -0.35915614               0     -0.58094722     -0.24096342               0               0               0               0       5.4450716     0.034547556               0   2.1932117e-06    0.0095739792      0.45490603
    0.011949813      0.24808311     -0.35357667               0     -0.57792815      -0.2480837               0               0               0               0       5.4446596     0.034373118               0   2.1932078e-06    0.0095741248       0.4549203
    0.012705991      0.25537166     -0.34742617               0     -0.57986428     -0.25538852               0               0               0               0       5.4442222     0.034182469               0   2.1932046e-06    0.0095742733      0.45493476
    0.013508733      0.26281422     -0.34066306               0     -0.58451533     -0.26283004               0               0               0               0       5.4437546     0.033974141               0   2.1932019e-06    0.0095744182      0.45494883
    0.014360904      0.27034302     -0.33324689               0     -0.58974417     -0.27033919               0               0               0               0       5.4432536     0.033746591               0   2.1931994e-06    0.0095745554      0.45496214
    0.015265551        0.277863     -0.32513942               0     -0.59463357     -0.27784973               0               0               0               0       5.4427172     0.033498217               0   2.1931971e-06    0.0095746817      0.45497441
    0.016225903      0.28529084     -0.31630628               0     -0.59891467     -0.28529749               0               0               0               0       5.4421433     0.033227346               0   2.1931946e-06    0.0095747944      0.45498539
    0.017245391      0.29259706      -0.3067189               0     -0.60245412     -0.29261023               0               0               0               0         5.44153     0.032932249               0   2.1931919e-06    0.0095748904      0.45499481
    0.018327656      0.29971067     -0.29635551               0     -0.60510913     -0.29970626               0               0               0               0       5.4408757      0.03261116               0   2.1931887e-06    0.0095749664      0.45500238
    0.019476565      0.30651245     -0.28520384               0     -0.60670864     -0.30649505               0               0               0               0       5.4401785       0.0322623               0    2.193185e-06    0.0095750192       0.4550078
     0.02069622      0.31290445     -0.27326348               0     -0.60707238     -0.31287883               0               0               0               0       5.4394373     0.031883903               0   2.1931807e-06    0.0095750456      0.45501079
    0.021990978      0.31877136     -0.26054709               0     -0.60604064     -0.31875359               0               0               0               0       5.4386508     0.031474246               0   2.1931756e-06    0.0095750422      0.45501103
    0.023365464      0.32399728     -0.24708368               0     -0.60346512     -0.32401074               0               0               0               0       5.4378184     0.031031695               0   2.1931695e-06     0.009575006      0.45500825
    0.024824587      0.32851084     -0.23291918               0     -0.59920529     -0.32854113               0               0               0               0       5.4369398     0.030554737               0   2.1931625e-06     0.009574934      0.45500218
    0.026373559      0.33223492     -0.21811717               0     -0.59314295     -0.33223797               0               0               0               0        5.436015     0.030042029               0   2.1931543e-06    0.0095748234      0.45499257
    0.028017912      0.33501243     -0.20276114               0     -0.58517977     -0.33499897               0               0               0               0        5.435045     0.029492441               0    2.193145e-06     0.009574672       0.4549792
     0.02976352      0.33673364     -0.18695388               0     -0.57524867     -0.33673062               0               0               0               0       5.4340309     0.028905101               0   2.1931344e-06    0.0095744776      0.45496189
    0.031616619      0.33736279     -0.17081536               0     -0.56330938     -0.33735337               0               0               0               0       5.4329748     0.028279437               0   2.1931226e-06    0.0095742391      0.45494051
    0.033583826      0.33682557     -0.15448172               0     -0.54935563     -0.33680481               0               0               0               0       5.4318792     0.027615215               0   2.1931096e-06    0.0095739556        0.454915
    0.035672168      0.33505075     -0.13810135               0     -0.53344596      -0.3350437               0               0               0               0       5.4307476     0.026912566               0   2.1930953e-06    0.0095736271      0.45488535
