#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z             nut               k         epsilon
   0.0011863663     -0.51385026   -0.0006392834               0       1083.9693      0.51384782               0               0               0               0       1.3062165   0.00030797324               0   4.2413951e-11   3.3794953e-06   0.00081453516
   0.0012797599       -0.552436  -0.00074169502               0       1080.2475      0.55243303               0               0               0               0       1.4073656   0.00035786055               0   8.4932056e-11   5.9791855e-06    0.0012735301
   0.0013789043     -0.59277468  -0.00085838529               0       1075.9136         0.59277               0               0               0               0       1.5143444     0.000414741               0   1.6959251e-10   1.0544861e-05    0.0019843908
   0.0014841538     -0.63478582  -0.00099117854               0       1070.8517      0.63477936               0               0               0               0        1.627417   0.00047946807               0   3.3755827e-10   1.8525523e-05     0.003079219
   0.0015958843     -0.67833213   -0.0011421206               0       1064.9235      0.67832279               0               0               0               0       1.7468393   0.00055297305               0   6.6945207e-10    3.239421e-05     0.004753686
   0.0017144948     -0.72319974   -0.0013135172               0       1057.9634      0.72318591               0               0               0               0       1.8728521   0.00063626265               0   1.3223911e-09   5.6319336e-05    0.0072921577
    0.001840409     -0.76907678    -0.001507975               0       1049.7711      0.76905542               0               0               0               0       2.0056723   0.00073041205               0   2.6013104e-09   9.7212267e-05     0.011097437
   0.0019740768     -0.81552637   -0.0017284596               0       1040.0999      0.81549273               0               0               0               0       2.1454799   0.00083655095               0   5.0969576e-09   0.00016627975     0.016720777
   0.0021159754     -0.86196514   -0.0019783749               0       1028.6391      0.86191029               0               0               0               0       2.2924011    0.0009558409               0   9.9550272e-09    0.0002811325     0.024885051
   0.0022666117     -0.90764272   -0.0022616483               0       1014.9804       0.9075519               0               0               0               0        2.446484    0.0010894422               0   1.9394273e-08   0.00046818744     0.036507421
   0.0024265239     -0.95165425   -0.0025828694               0        998.5733      0.95149438               0               0               0               0        2.607662    0.0012384685               0   3.7597897e-08   0.00076428384     0.052800781
    0.002596283     -0.99303034   -0.0029474225               0         978.671      0.99275681               0               0               0               0       2.7757001    0.0014039335               0   7.1880865e-08    0.0012150388     0.075530978
   0.0027764954      -1.0310134   -0.0033611466               0       954.28612       1.0306876               0               0               0               0       2.9501188    0.0015867216               0   1.3415389e-07    0.0018662938      0.10682503
   0.0029678048      -1.0657492   -0.0038283224               0       924.25534       1.0656983               0               0               0               0       3.1300944    0.0017876691               0   2.4203491e-07    0.0027432472       0.1477617
   0.0031708945      -1.0991918   -0.0043464749               0       887.66943       1.0998774               0               0               0               0       3.3143717    0.0020078581               0   4.1387741e-07    0.0038111354      0.19614561
     0.00338649      -1.1349782   -0.0048987821               0       844.75462       1.1363513               0               0               0               0       3.5013172    0.0022490698               0   6.4818618e-07    0.0049273845      0.24448497
   0.0036153613      -1.1755616   -0.0054500422               0       797.47076       1.1766504               0               0               0               0       3.6892465    0.0025139789               0   8.9436062e-07    0.0058337076      0.28008195
   0.0038583258      -1.2174473   -0.0059530901               0        748.6266        1.217206               0               0               0               0       3.8768837    0.0028054828               0   1.0554611e-06    0.0062445248       0.2898654
   0.0041162514      -1.2493107   -0.0063661707               0       699.68047       1.2479334               0               0               0               0       4.0634501     0.003124942               0    1.052527e-06    0.0060075784      0.26847852
   0.0043900594      -1.2567477   -0.0066725816               0       649.39908        1.255513               0               0               0               0        4.248085    0.0034700639               0   8.9550198e-07    0.0052116021      0.22266677
   0.0046807278      -1.2304708   -0.0068874429               0       595.03679       1.2302134               0               0               0               0       4.4290423    0.0038340071               0   6.7238173e-07    0.0041348364      0.16720388
   0.0049892948      -1.1702176   -0.0070417264               0       534.81877       1.1706249               0               0               0               0       4.6034461    0.0042066804               0   4.7119247e-07    0.0030760027      0.11604334
   0.0053168625       -1.081673   -0.0071555715               0       469.24048       1.0820971               0               0               0               0        4.767777    0.0045771299               0   3.2958376e-07     0.002216985     0.076472972
   0.0056646009     -0.97156604   -0.0072269733               0       400.54584       0.9717772               0               0               0               0       4.9185844    0.0049349797               0   2.4460291e-07    0.0016034301     0.049280611
   0.0060337521     -0.84582167   -0.0072421056               0        331.6306      0.84589897               0               0               0               0       5.0529803     0.005270546               0   2.0104152e-07    0.0012012546     0.031944344
   0.0064256347     -0.71027929   -0.0071901653               0       265.36776      0.71030659               0               0               0               0       5.1689024    0.0055747994               0   1.8696252e-07   0.00095415496     0.021336946
   0.0068416484     -0.57153232   -0.0070704869               0       204.33884      0.57153994               0               0               0               0       5.2652782    0.0058399031               0   1.9725242e-07   0.00081271244     0.014935447
    0.007283279     -0.43689422   -0.0068937561               0       150.65911      0.43688925               0               0               0               0       5.3421311    0.0060601327               0    2.332779e-07   0.00074131381     0.011034499
   0.0077521041     -0.31361378   -0.0066800426               0       105.78372      0.31359881               0               0               0               0       5.4005907     0.006232757               0   3.0249334e-07   0.00071577069    0.0085842069
   0.0082497982     -0.20772881   -0.0064550409               0       70.338256      0.20770825               0               0               0               0       5.4427626    0.0063585595               0   4.1751447e-07   0.00071938152    0.0069783021
    0.008778139     -0.12298247   -0.0062440994               0        44.05392        0.122968               0               0               0               0       5.4714477    0.0064417318               0   5.8975621e-07   0.00073963392    0.0058906817
   0.0093390136    -0.060150913   -0.0060662187               0       25.862874     0.060146378               0               0               0               0       5.4897487    0.0064890997               0    8.139634e-07   0.00076651176    0.0051595741
   0.0099344254    -0.017145208   -0.0059302787               0       14.160396     0.017114308               0               0               0               0       5.5006479    0.0065087025               0   1.0551426e-06    0.0007925259    0.0047002991
    0.010566501     0.010034944   -0.0058347932               0       7.1731819    -0.010044317               0               0               0               0       5.5066696    0.0065083021               0   1.2619322e-06   0.00081321075    0.0044460954
    0.011237498     0.025917902   -0.0057727854               0       3.3031634    -0.025910693               0               0               0               0       5.5097159    0.0064944473               0   1.4016737e-06    0.0008271245    0.0043276428
    0.011949813     0.034466427   -0.0057340976               0       1.3210521    -0.034495339               0               0               0               0       5.5110824    0.0064717399               0   1.4769459e-06   0.00083508636    0.0042828188
    0.012705991     0.038644164   -0.0057109585               0      0.38946905    -0.038613479               0               0               0               0       5.5115751      0.00644338               0   1.5100154e-06   0.00083894883    0.0042696275
    0.013508733     0.040473331   -0.0056970996               0    -0.010456734    -0.040454537               0               0               0               0       5.5116515    0.0064113246               0   1.5221017e-06   0.00084051956    0.0042668278
    0.014360904     0.041204141   -0.0056867101               0     -0.17013096    -0.041242687               0               0               0               0       5.5115413     0.006376286               0    1.525798e-06   0.00084103786       0.0042664
    0.015265551     0.041458613   -0.0056778064               0     -0.23211196    -0.041453069               0               0               0               0       5.5113455    0.0063387789               0   1.5267288e-06   0.00084115804    0.0042661909
    0.016225903     0.041515871   -0.0056691697               0      -0.2578868    -0.041507374               0               0               0               0       5.5111052    0.0062989049               0    1.526908e-06   0.00084115391    0.0042658741
    0.017245391     0.041516223   -0.0056597772               0      -0.2731108    -0.041520573               0               0               0               0        5.510833    0.0062565255               0   1.5269226e-06   0.00084111648    0.0042654721
    0.018327656     0.041505041   -0.0056493358               0     -0.28681547    -0.041501975               0               0               0               0       5.5105294    0.0062115667               0   1.5269095e-06   0.00084106908    0.0042650117
    0.019476565     0.041490725   -0.0056377945               0     -0.30081176    -0.041490791               0               0               0               0       5.5101911    0.0061638487               0   1.5268926e-06   0.00084101578     0.004264497
     0.02069622     0.041475864   -0.0056248807               0     -0.31500077    -0.041475663               0               0               0               0       5.5098147    0.0061132106               0   1.5268747e-06   0.00084095654    0.0042639237
    0.021990978     0.041460464   -0.0056105231               0     -0.32897021    -0.041459795               0               0               0               0       5.5093968    0.0060594744               0   1.5268556e-06   0.00084089078    0.0042632863
    0.023365464     0.041441779   -0.0055945043               0     -0.34234423    -0.041441042               0               0               0               0       5.5089342     0.006002452               0   1.5268348e-06   0.00084081793    0.0042625795
    0.024824587     0.041419261   -0.0055766461               0     -0.35484222    -0.041419007               0               0               0               0       5.5084242    0.0059419496               0   1.5268122e-06   0.00084073749    0.0042617987
    0.026373559     0.041393614   -0.0055567217               0     -0.36622564    -0.041393002               0               0               0               0       5.5078642    0.0058777573               0   1.5267876e-06   0.00084064901    0.0042609396
    0.028017912     0.041363519   -0.0055344832               0     -0.37624422    -0.041362821               0               0               0               0       5.5072521    0.0058096607               0   1.5267607e-06   0.00084055211    0.0042599986
     0.02976352     0.041327002   -0.0055096537               0      -0.3846822    -0.041327632               0               0               0               0       5.5065862    0.0057374255               0   1.5267314e-06   0.00084044647    0.0042589727
    0.031616619      0.04128714   -0.0054819247               0     -0.39136427    -0.041287486               0               0               0               0       5.5058653    0.0056608162               0   1.5266996e-06   0.00084033186      0.00425786
    0.033583826       0.0412418   -0.0054509384               0     -0.39611521    -0.041241469               0               0               0               0       5.5050887    0.0055795697               0   1.5266653e-06   0.00084020818    0.0042566594
    0.035672168     0.041189561   -0.0054163124               0     -0.39878394    -0.041189699               0               0               0               0       5.5042567    0.0054934292               0   1.5266282e-06   0.00084007542     0.004255371
    0.037889106     0.041131317   -0.0053776041               0     -0.39922686    -0.041131406               0               0               0               0         5.50337    0.0054020994               0   1.5265886e-06   0.00083993371    0.0042539962
    0.040242556     0.041065961   -0.0053343315               0     -0.39733673    -0.041066671               0               0               0               0       5.5024306    0.0053053006               0   1.5265463e-06   0.00083978335     0.004252538
    0.042740925     0.040995135   -0.0052859366               0     -0.39312857    -0.040995012               0               0               0               0       5.5014411    0.0052027015               0   1.5265016e-06   0.00083962478    0.0042510005
    0.045393137     0.040917811   -0.0052318223               0     -0.38667107    -0.040916871               0               0               0               0       5.5004051    0.0050939977               0   1.5264547e-06   0.00083945859    0.0042493896
    0.048208665     0.040832355   -0.0051712877               0     -0.37803299    -0.040831834               0               0               0               0       5.4993269    0.0049788153               0   1.5264057e-06    0.0008392855    0.0042477122
    0.051197566     0.040739787   -0.0051035979               0     -0.36732864    -0.040740064               0               0               0               0       5.4982114    0.0048568244               0   1.5263549e-06   0.00083910638    0.0042459767
    0.054370516     0.040640722   -0.0050278884               0     -0.35471761    -0.040641641               0               0               0               0       5.4970646    0.0047276039               0   1.5263026e-06    0.0008389222    0.0042441927
    0.057738847     0.040535244   -0.0049432502               0     -0.34039646    -0.040536627               0               0               0               0        5.495893    0.0045907945               0   1.5262493e-06   0.00083873407    0.0042423706
    0.061314592     0.040424704    -0.004848626               0     -0.32459177    -0.040425607               0               0               0               0       5.4947035    0.0044459228               0   1.5261952e-06   0.00083854315    0.0042405219
     0.06511052     0.040308204   -0.0047429025               0     -0.30753787    -0.040308398               0               0               0               0       5.4935035    0.0042925944               0   1.5261408e-06    0.0008383507    0.0042386585
    0.069140193     0.040184886   -0.0046248107               0      -0.2894776    -0.040186019               0               0               0               0       5.4923008    0.0041302787               0   1.5260864e-06     0.000838158    0.0042367929
    0.073418001     0.040056657   -0.0044930157               0     -0.27066438    -0.040058266               0               0               0               0       5.4911034    0.0039585388               0   1.5260324e-06   0.00083796637    0.0042349377
    0.077959226     0.039925069   -0.0043459999               0     -0.25133527    -0.039926486               0               0               0               0       5.4899192    0.0037767811               0   1.5259793e-06   0.00083777712    0.0042331058
    0.082780087     0.039790187   -0.0041822152               0     -0.23169309    -0.039790411               0               0               0               0       5.4887565    0.0035845163               0   1.5259274e-06   0.00083759157    0.0042313097
    0.087897803     0.039651483   -0.0039998987               0     -0.21192031    -0.039652017               0               0               0               0       5.4876233    0.0033810816               0    1.525877e-06   0.00083741105    0.0042295624
    0.093330656     0.039510039   -0.0037972841               0       -0.192171    -0.039511004               0               0               0               0       5.4865279    0.0031659195               0   1.5258286e-06   0.00083723687    0.0042278764
