# Selection         : all 
# Volume            : 1.395979868100e-03
# Time              	max(p)	location	cell	max(k)	location	cell	max(omega)	location	cell	max(nut)	location	cell	max(epsilon)	max(nuTilda)
0                   	0.000000000000e+00	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0	1.500000000000e-04	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0	7.500000000000e+00	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0	2.000000000000e-05	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0
11                  	1.579960555809e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.463278459312e-04	(4.000000000000e-02 3.899053164204e-02 1.000000000000e-01)	5	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.990462222691e-05	(1.200000000000e-01 5.605608193476e-03 1.000000000000e-01)	30
12                  	1.615318895675e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.464087612066e-04	(4.000000000000e-02 3.899053164204e-02 1.000000000000e-01)	5	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.990567146499e-05	(1.200000000000e-01 1.270066360871e-02 1.000000000000e-01)	31
13                  	1.641460297113e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.464338649385e-04	(4.000000000000e-02 3.899053164204e-02 1.000000000000e-01)	5	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.989995533916e-05	(4.000000000000e-02 3.312973965551e-02 1.000000000000e-01)	4
14                  	1.665084052382e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.463938515130e-04	(4.000000000000e-02 3.899053164204e-02 1.000000000000e-01)	5	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.989758575878e-05	(4.000000000000e-02 3.312973965551e-02 1.000000000000e-01)	4
15                  	1.686440227180e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.576657796891e-04	(7.960000000000e+00 5.405184183248e-02 1.000000000000e-01)	2978	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.989459355703e-05	(4.000000000000e-02 3.312973965551e-02 1.000000000000e-01)	4
16                  	1.706000756301e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.802103155829e-04	(7.960000000000e+00 5.405184183248e-02 1.000000000000e-01)	2978	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.989305894445e-05	(4.000000000000e-02 3.312973965551e-02 1.000000000000e-01)	4
17                  	1.723496785801e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	2.078087523105e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.989120435311e-05	(4.000000000000e-02 3.312973965551e-02 1.000000000000e-01)	4
18                  	1.739480114483e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	2.406340467218e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.988919588515e-05	(4.000000000000e-02 2.679914685521e-02 1.000000000000e-01)	3
19                  	1.753918734082e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	2.794113607506e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.988737442201e-05	(4.000000000000e-02 2.679914685521e-02 1.000000000000e-01)	3
20                  	1.767054069770e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	3.251183369956e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.988592694029e-05	(4.000000000000e-02 2.679914685521e-02 1.000000000000e-01)	3
