# Selection         : all 
# Volume            : 1.395979868100e-03
# Time              	minMag(U)	location	cell
420                 	2.002743557079e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
421                 	2.002743601359e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
422                 	2.002743610423e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
423                 	2.002743602656e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
424                 	2.002743567263e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
425                 	2.002743563752e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
426                 	2.002743584538e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
427                 	2.002743602779e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
428                 	2.002743606631e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
429                 	2.002743608487e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
430                 	2.002743598645e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
431                 	2.002743592576e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
432                 	2.002743575039e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
433                 	2.002743571182e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
434                 	2.002743587690e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
435                 	2.002743600798e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
436                 	2.002743611342e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
437                 	2.002743574520e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
438                 	2.002743564405e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
439                 	2.002743556667e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
440                 	2.002743561571e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
441                 	2.002743603336e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
442                 	2.002743607229e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
443                 	2.002743579654e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
444                 	2.002743570047e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
445                 	2.002743560012e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
446                 	2.002743591850e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
447                 	2.002743601139e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
448                 	2.002743587105e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
449                 	2.002743584960e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
450                 	2.002743582884e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
451                 	2.002743575825e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
452                 	2.002743560314e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
453                 	2.002743563365e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
454                 	2.002743601741e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
455                 	2.002743606867e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
456                 	2.002743582824e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
457                 	2.002743573608e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
458                 	2.002743566271e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
459                 	2.002743594898e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
460                 	2.002743602852e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
461                 	2.002743600295e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
462                 	2.002743578366e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
463                 	2.002743573059e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
464                 	2.002743580147e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
465                 	2.002743588969e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
466                 	2.002743604216e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
467                 	2.002743600743e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
468                 	2.002743585994e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
469                 	2.002743583726e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
470                 	2.002743567380e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
471                 	2.002743595409e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
472                 	2.002743598672e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
473                 	2.002743587277e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
474                 	2.002743584636e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
475                 	2.002743581448e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
476                 	2.002743575836e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
477                 	2.002743583643e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
478                 	2.002743594631e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
479                 	2.002743605228e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
480                 	2.002743566509e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
481                 	2.002743565418e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
482                 	2.002743569958e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
483                 	2.002743599733e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
484                 	2.002743603290e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
485                 	2.002743602289e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
486                 	2.002743577799e-02	(3.400000000000e+00 9.956494065743e-02 1.000000000000e-01)	1289
