#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
   0.0021159754      -0.9551454   -0.0039511146               0       467.56868      0.95514818               0               0               0               0       3.7339362    0.0013839439               0      0.19456286   0.00012934149       1495.1477
   0.0022666117     -0.99003026   -0.0044188686               0       435.59284       0.9900345               0               0               0               0       3.8017435    0.0015306306               0      0.19434853   0.00013864808       1391.3924
   0.0024265239      -1.0269274    -0.004940198               0       406.90142       1.0269334               0               0               0               0       3.8689041    0.0016920985               0      0.19377452    0.0001479512       1297.6336
    0.002596283      -1.0659293   -0.0055212512               0       381.08963       1.0659368               0               0               0               0       3.9356005    0.0018699625               0      0.19283676   0.00015717318       1212.6822
   0.0027764954      -1.1071073   -0.0061687612               0       357.80434       1.1071176               0               0               0               0       4.0020044    0.0020660172               0      0.19152588   0.00016622973       1135.4943
   0.0029678048      -1.1505106   -0.0068900402               0       336.73621       1.1505228               0               0               0               0       4.0682773    0.0022822513               0      0.18982719   0.00017502997       1065.1464
   0.0031708945      -1.1961551    -0.007692962               0       317.61267       1.1961662               0               0               0               0        4.134571    0.0025208622               0      0.18772074   0.00018347653       1000.8149
     0.00338649      -1.2440097   -0.0085858922               0       300.19229       1.2440208               0               0               0               0       4.2010273     0.002784268               0      0.18518129   0.00019146542       941.75683
   0.0036153613      -1.2939977   -0.0095775742               0       284.26065       1.2940108               0               0               0               0       4.2677774    0.0030751177               0      0.18217835   0.00019888552       887.29346
   0.0038583258      -1.3459916     -0.01067696               0       269.62679       1.3460062               0               0               0               0       4.3349418    0.0033962984               0      0.17867598   0.00020561731       836.79391
   0.0041162514      -1.3997994    -0.011892963               0       256.12021       1.3998168               0               0               0               0       4.4026288    0.0037509386               0      0.17463266   0.00021153068       789.65972
   0.0043900594      -1.4551581    -0.013234189               0       243.58815       1.4551809               0               0               0               0       4.4709337    0.0041424062               0      0.17000088   0.00021648224       745.30879
   0.0046807278      -1.5116977    -0.014708614               0       231.89101       1.5117281               0               0               0               0       4.5399375    0.0045742972               0       0.1647267    0.0002203137       703.15832
   0.0049892948      -1.5688489    -0.016322738               0       220.89184       1.5688737               0               0               0               0       4.6097029    0.0050503986               0      0.15874909   0.00022285614       662.60639
   0.0053168625      -1.6255765    -0.018078821               0       210.43163       1.6255808               0               0               0               0       4.6802668    0.0055745854               0      0.15199978   0.00022395109       623.01355
   0.0056646009      -1.6798156    -0.019966751               0        200.2769       1.6798767               0               0               0               0       4.7516174    0.0061505708               0      0.14440526   0.00022351113        583.6901
   0.0060337521      -1.7272786    -0.021944185               0       190.01663       1.7275311               0               0               0               0       4.8236398    0.0067813396               0      0.13589568   0.00022166178         543.903
   0.0064256347      -1.7590862    -0.023898676               0       178.93139       1.7593856               0               0               0               0       4.8959925    0.0074676124               0      0.12646264   0.00021903683        503.4315
   0.0068416484      -1.7598134    -0.025623915               0       166.03921       1.7596216               0               0               0               0       4.9678982    0.0082044688               0       0.1162829   0.00021709186       463.34701
    0.007283279      -1.7116745    -0.026863229               0        150.5889       1.7102526               0               0               0               0       5.0379829     0.008977051               0      0.10573834   0.00021784876       424.88614
   0.0077521041      -1.6078184    -0.027393302               0       132.85236       1.6071214               0               0               0               0       5.1044475    0.0097595895               0     0.095274401   0.00022282906         387.955
   0.0082497982       -1.469557    -0.027382018               0       114.50643       1.4718337               0               0               0               0       5.1657134     0.010526153               0     0.085281976   0.00023127775       351.85158
    0.008778139      -1.3317289    -0.027098918               0       97.506233       1.3327667               0               0               0               0        5.221232     0.011264553               0     0.076001904   0.00023814262       315.95199
   0.0093390136      -1.1959785    -0.026494667               0       82.199547       1.1941645               0               0               0               0       5.2712558     0.011972564               0     0.067550792   0.00024186561       279.58535
   0.0099344254      -1.0388325    -0.025261353               0       67.637325       1.0382179               0               0               0               0       5.3156238     0.012639358               0     0.060097012   0.00024844159       242.62472
    0.010566501     -0.85758687    -0.023286223               0       53.519918      0.85798455               0               0               0               0       5.3535843     0.013238959               0     0.053867925   0.00026300595       206.05526
    0.011237498     -0.67012315    -0.020867524               0       40.567214      0.67028399               0               0               0               0       5.3846503     0.013747585               0     0.048995631   0.00028833196        171.5788
    0.011949813     -0.49551888    -0.018324422               0       29.565864      0.49561604               0               0               0               0        5.409029     0.014155912               0     0.045432017   0.00032723425       140.69785
    0.012705991     -0.34584718    -0.015898446               0       20.840105      0.34557386               0               0               0               0       5.4274824     0.014465628               0     0.042975849   0.00038461833       113.76082
    0.013508733     -0.22600017    -0.013778051               0       14.327806      0.22584717               0               0               0               0       5.4410391     0.014685996               0     0.041368479   0.00046770334       90.468023
    0.014360904     -0.13754074    -0.012125923               0       9.7724835      0.13775521               0               0               0               0       5.4508278     0.014832349               0     0.040378037   0.00057607521       71.597571
    0.015265551    -0.077120641    -0.010965666               0       6.7666079     0.077271733               0               0               0               0       5.4579474     0.014922747               0     0.039808807   0.00069810868       57.927943
    0.016225903    -0.036669945    -0.010176888               0       4.8203163     0.036666327               0               0               0               0       5.4632704     0.014972703               0     0.039500684   0.00082381045       48.491902
    0.017245391    -0.008581299   -0.0096088432               0       3.5261114    0.0085722641               0               0               0               0       5.4673684     0.014992605               0     0.039346557   0.00094950346       41.780447
    0.018327656     0.011838533   -0.0091694083               0       2.6288223    -0.011828689               0               0               0               0       5.4705931     0.014988614               0     0.039284009    0.0010730399       36.831616
    0.019476565      0.02723559   -0.0088169818               0       1.9833544    -0.027225439               0               0               0               0       5.4731674     0.014964512               0     0.039275663    0.0011924641       33.083657
     0.02069622     0.039212327   -0.0085255387               0       1.5045246    -0.039206223               0               0               0               0       5.4752392     0.014922702               0     0.039298089    0.0013060186       30.188978
    0.021990978     0.048780252   -0.0082756085               0       1.1399165    -0.048775165               0               0               0               0       5.4769092     0.014864694               0      0.03933606    0.0014121545       27.922346
    0.023365464     0.056598772   -0.0080548264               0       0.8559781    -0.056593004               0               0               0               0        5.478248     0.014791406               0     0.039379232    0.0015095452       26.132072
    0.024824587     0.063113874   -0.0078543497               0      0.63050303    -0.063110598               0               0               0               0       5.4793062     0.014703323               0     0.039420456    0.0015971232       24.712442
    0.026373559     0.068638841   -0.0076679256               0      0.44839404     -0.06863905               0               0               0               0       5.4801202      0.01460062               0     0.039454863     0.001674124       23.587373
    0.028017912     0.073398886    -0.007490916               0      0.29919885     -0.07339911               0               0               0               0       5.4807168     0.014483239               0     0.039479233    0.0017401265       22.700314
     0.02976352     0.077544885   -0.0073201635               0       0.1756068    -0.077542153               0               0               0               0       5.4811156     0.014350933               0     0.039491671    0.0017950845       22.007775
    0.031616619      0.08118752   -0.0071530063               0     0.072461402    -0.081181718               0               0               0               0       5.4813318     0.014203341               0      0.03949145    0.0018393407       21.475087
    0.033583826     0.084409925    -0.006987074               0    -0.013920642    -0.084409531               0               0               0               0       5.4813771     0.014039958               0      0.03947885    0.0018736121       21.073571
    0.035672168     0.087268796   -0.0068215688               0    -0.086126703    -0.087272172               0               0               0               0       5.4812614     0.013860181               0     0.039455091    0.0018989455       20.778706
    0.037889106     0.089796606   -0.0066555378               0       -0.145892    -0.089796328               0               0               0               0       5.4809938     0.013663399               0     0.039422286     0.001916644       20.569021
    0.040242556     0.092009143   -0.0064884144               0     -0.19439957    -0.092008742               0               0               0               0       5.4805834     0.013448953               0       0.0393832    0.0019281585       20.425555
    0.042740925     0.093914909   -0.0063205938               0     -0.23256961    -0.093918302               0               0               0               0       5.4800407     0.013216169               0     0.039340945     0.001934964       20.331708
    0.045393137     0.095526951   -0.0061522198               0     -0.26123473    -0.095529723               0               0               0               0       5.4793771     0.012964408               0     0.039298654    0.0019384409       20.273354
    0.048208665     0.096853791    -0.005983652               0     -0.28122384    -0.096854255               0               0               0               0       5.4786054     0.012693039               0     0.039259102    0.0019397752       20.238995
    0.051197566     0.097908717   -0.0058149528               0     -0.29344449    -0.097908738               0               0               0               0       5.4777394     0.012401441               0     0.039224366    0.0019398967       20.219815
    0.054370516     0.098719299   -0.0056457152               0      -0.2989128    -0.098718672               0               0               0               0       5.4767934     0.012088973               0     0.039195624    0.0019394618       20.209529
    0.057738847     0.099319149   -0.0054750015               0     -0.29869391    -0.099317126               0               0               0               0       5.4757818     0.011754942               0     0.039173129     0.001938879       20.204002
    0.061314592     0.099742023   -0.0053012393               0     -0.29382642    -0.099742272               0               0               0               0       5.4747184     0.011398564               0     0.039156369    0.0019383632       20.200733
     0.06511052      0.10002886   -0.0051225029               0     -0.28527548     -0.10003305               0               0               0               0       5.4736162     0.011018933               0      0.03914435    0.0019380015       20.198302
    0.069140193      0.10022162   -0.0049366648               0     -0.27386949     -0.10022424               0               0               0               0       5.4724876     0.010614996               0     0.039135921    0.0019378161       20.195885
    0.073418001      0.10034333   -0.0047416581               0     -0.26026753     -0.10034387               0               0               0               0       5.4713438     0.010185555               0     0.039130048    0.0019378151       20.192866
    0.077959226      0.10041326   -0.0045356918               0     -0.24499317     -0.10041291               0               0               0               0        5.470196    0.0097292688               0     0.039125972    0.0019380283       20.188543
    0.082780087      0.10044702    -0.004317162               0     -0.22846548     -0.10044619               0               0               0               0       5.4690548    0.0092446586               0     0.039123262    0.0019385282        20.18194
    0.087897803      0.10045552   -0.0040846749               0     -0.21102775     -0.10045409               0               0               0               0        5.467931    0.0087301172               0     0.039121752    0.0019394284       20.171798
    0.093330656      0.10044715   -0.0038369571               0     -0.19297102     -0.10044425               0               0               0               0       5.4668348    0.0081839095               0     0.039121432    0.0019408492       20.156872
