#             y             U_x             U_y             U_z               k             nut           omega
    0.016225903         5.43307       0.0128688               0     0.042031988   0.00043053872       98.974904
    0.017245391       5.4498372     0.013116685               0     0.039810699    0.0005042262       80.430733
    0.018327656       5.4621215     0.013282891               0     0.038362531   0.00060827462       64.484301
    0.019476565       5.4710017     0.013382358               0     0.037474161   0.00073761544       51.800293
     0.02069622       5.4774923     0.013431499               0     0.036965453   0.00087624145       42.760738
    0.021990978         5.48237     0.013443488               0     0.036692219    0.0010130749       36.554794
    0.023365464        5.486134     0.013426793               0     0.036559805    0.0011442644       32.155131
    0.024824587       5.4890894     0.013386472               0     0.036512474    0.0012675773       28.932848
    0.026373559       5.4914306     0.013325525               0      0.03651629    0.0013812785       26.517803
    0.028017912       5.4932858     0.013245751               0     0.036549586    0.0014840925       24.679432
     0.02976352       5.4947429     0.013148217               0     0.036597912    0.0015751679       23.267301
    0.031616619       5.4958631     0.013033452               0     0.036651252    0.0016540572       22.179132
    0.033583826       5.4966902     0.012901616               0     0.036702635    0.0017207127       21.342643
    0.035672168       5.4972566       0.0127526               0     0.036747325    0.0017754763       20.704737
    0.037889105       5.4975868     0.012586133               0     0.036782312    0.0018190547       20.224871
    0.040242556       5.4977004     0.012401776               0     0.036806046    0.0018524763       19.870878
    0.042740925       5.4976143     0.012198956               0      0.03681825    0.0018770254       19.616367
    0.045393137       5.4973436     0.011977101               0     0.036819771    0.0018941547       19.439156
    0.048208665       5.4969042     0.011735591               0     0.036812336    0.0019053795       19.320426
    0.051197566       5.4963125      0.01147377               0     0.036798274    0.0019121693       19.244329
    0.054370516       5.4955865     0.011191017               0     0.036780233    0.0019158519       19.197866
    0.057738847       5.4947452     0.010886709               0     0.036760781    0.0019175381       19.170822
    0.061314592       5.4938085     0.010560212               0     0.036742044    0.0019180832         19.1556
     0.06511052       5.4927963     0.010210852               0     0.036725515    0.0019180913       19.146902
    0.069140193       5.4917283    0.0098378835               0     0.036711993    0.0019179527       19.141236
    0.073418001       5.4906229    0.0094404488               0     0.036701679    0.0019179041       19.136343
    0.077959226       5.4894971    0.0090175472               0     0.036694384    0.0019180962       19.130624
    0.082780087       5.4883663    0.0085680198               0     0.036689761    0.0019186528       19.122666
    0.087897803       5.4872449    0.0080905443               0     0.036687487    0.0019197064        19.11099
    0.093330656       5.4861458    0.0075836364               0     0.036687331    0.0019213914       19.094155
