#             y             U_x             U_y             U_z               k             nut           omega
   3.113662e-05      0.17322115   2.5044253e-06               0   3.7491068e-05   5.1611895e-11       4021268.4
  5.3394177e-05      0.29588488   6.6994071e-06               0   0.00017967344   5.1559009e-10       863233.97
  7.7022295e-05       0.4260632   1.3596723e-05               0   0.00059024081   3.0601819e-09       332356.05
  0.00010210537       0.5641685    2.365059e-05               0     0.001522652   1.2976535e-08       167750.55
  0.00012873299      0.71054069   3.7373703e-05               0    0.0033355155   4.3450499e-08       98505.205
  0.00015700027      0.86531369   5.5355106e-05               0     0.006495075   1.2180374e-07        63846.32
  0.00018700818       1.0281886   7.8233079e-05               0     0.011543906   2.9606441e-07       44492.834
  0.00021886389       1.1981421   0.00010665718               0     0.019004136   6.3757109e-07       32841.606
  0.00025268119       1.3732016   0.00014123498               0     0.029204893   1.2340791e-06       25409.765
  0.00028858087       1.5504991   0.00018248269               0      0.04209113   2.1718963e-06       20421.848
  0.00032669115         1.72672    0.0002308198               0     0.057138756   3.5143952e-06       16906.022
  0.00036714817       1.8987906   0.00028662366               0     0.073467057   5.2890867e-06       14309.267
  0.00041009642       2.0644477   0.00035027512               0     0.090095821   7.4891434e-06       12311.577
  0.00045568931       2.2225734   0.00042231077               0      0.10619514   1.0038914e-05       10724.307
  0.00050408968       2.3731789   0.00050361325               0      0.12122781   1.2838541e-05       9430.7496
  0.00055547043       2.5168031   0.00059532296               0      0.13493091    1.589231e-05       8354.5908
  0.00061001506       2.6539087   0.00069866219               0      0.14718813   1.9254055e-05       7444.9862
   0.0006679184       2.7848618   0.00081490791               0      0.15795713    2.293254e-05       6667.5034
  0.00072938728       2.9100854   0.00094547051               0      0.16725907   2.6910311e-05       5997.7479
  0.00079464125       3.0300757    0.0010919622               0      0.17515888   3.1157448e-05        5417.521
  0.00086391338       3.1453734    0.0012562189               0       0.1817438   3.5634692e-05        4912.606
   0.0009374511       3.2565314    0.0014403207               0      0.18710698   4.0299468e-05       4471.5036
   0.0010155171       3.3640881    0.0016466094               0      0.19133632   4.5105234e-05       4084.7047
   0.0010983902       3.4685553    0.0018777061               0      0.19450805   4.9998616e-05       3744.2268
   0.0011863663       3.5704136    0.0021365296               0      0.19668363   5.4920474e-05        3443.292
   0.0012797599       3.6701098    0.0024263131               0      0.19790821   5.9806923e-05       3176.1234
   0.0013789043       3.7680553    0.0027506188               0      0.19821056   6.4590253e-05       2937.9142
   0.0014841538       3.8646244    0.0031133479               0      0.19760379   6.9199974e-05       2724.7551
   0.0015958843       3.9601536    0.0035187383               0      0.19608617   7.3564028e-05       2533.1364
   0.0017144948       4.0549379    0.0039713441               0       0.1936429   7.7610543e-05       2359.5545
    0.001840409       4.1492275    0.0044759847               0      0.19024755   8.1269335e-05       2200.7611
   0.0019740768        4.243221    0.0050376531               0      0.18586333   8.4473197e-05       2053.9681
   0.0021159754       4.3370568    0.0056613644               0      0.18044596   8.7160162e-05       1916.6718
   0.0022666117       4.4307998    0.0063519147               0      0.17394741   8.9277435e-05       1786.4992
   0.0024265239       4.5244216    0.0071134739               0      0.16632158   9.0789417e-05       1661.1482
    0.002596283       4.6177672    0.0079488874               0      0.15753314   9.1696877e-05        1538.338
   0.0027764954       4.7104944     0.008858516               0      0.14757307   9.2086454e-05       1415.8023
   0.0029678048       4.8019493    0.0098379757               0      0.13654141   9.2260645e-05       1293.2255
   0.0031708945       4.8909719     0.010874447               0      0.12477473   9.2875215e-05       1173.9763
     0.00338649       4.9758129     0.011943532               0      0.11278731   9.4801759e-05       1060.5975
   0.0036153613       5.0544516     0.013009491               0      0.10109404   9.8629111e-05       951.69481
