#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05     -0.82635065   -0.0010437685               0       6835.0118      0.82236392               0               0               0               0      0.21500164   1.4843667e-05               0   3.7489293e-05   5.1614312e-11       4021321.3
  5.3394177e-05      -1.4116556   -0.0027874266               0       6834.7643       1.4033034               0               0               0               0      0.36726921   3.9698002e-05               0   0.00017959077   5.1512415e-10        863372.6
  7.7022295e-05      -2.0319102   -0.0056474334               0       6832.7513       2.0294354               0               0               0               0      0.52889564   8.0540882e-05               0   0.00058966404    3.050708e-09       332634.78
  0.00010210537      -2.6886623   -0.0098047807               0        6825.958       2.6875005               0               0               0               0      0.70038797   0.00014003188               0    0.0015197817    1.287652e-08        168230.1
  0.00012873299      -3.3838341     -0.01546186               0       6807.8584       3.3813098               0               0               0               0      0.88215911   0.00022118331               0    0.0033231179   4.2737391e-08       99242.183
  0.00015700027      -4.1207943    -0.022850585               0       6766.6915       4.1170995               0               0               0               0        1.074371   0.00032754653               0    0.0064480151   1.1802127e-07       64886.434
  0.00018700818         -4.9064    -0.032225444               0       6685.2901       4.9027887               0               0               0               0       1.2766896   0.00046327308               0     0.011389649   2.8035716e-07       45865.178
  0.00021886389      -5.7536866    -0.043859444               0       6544.6172        5.751864               0               0               0               0       1.4880156   0.00063333913               0     0.018571264   5.8479378e-07        34555.95
  0.00025268119       -6.683364    -0.058043172               0       6331.3931        6.683944               0               0               0               0       1.7063561   0.00084391237               0       0.0281633   1.0868318e-06       27458.189
  0.00028858087      -7.7217233    -0.075072452               0       6046.8829       7.7261559               0               0               0               0       1.9290216     0.001102745               0     0.039920863   1.8224779e-06        22784.25
  0.00032669115      -8.9049885    -0.095255467               0       5712.4803       8.9124291               0               0               0               0       2.1532246    0.0014198386               0     0.053159126   2.7809751e-06       19556.339
  0.00036714817      -10.269379     -0.11895063               0       5362.6029       10.272382               0               0               0               0       2.3769933    0.0018079847               0     0.066933439   3.8702049e-06       17216.562
  0.00041009642      -11.810614     -0.14653198               0        5022.283       11.809255               0               0               0               0       2.5995854    0.0022827184               0     0.080367621   4.9989577e-06       15434.237
  0.00045568931      -13.483807     -0.17830288               0       4695.6297       13.484901               0               0               0               0       2.8207447    0.0028608527               0     0.092826775    6.170391e-06       14005.807
  0.00050408968      -15.240203     -0.21444874               0       4378.6175       15.242557               0               0               0               0       3.0399773     0.003558505               0      0.10382752   7.3973881e-06       12803.181
  0.00055547043      -17.027742     -0.25497447               0       4069.5707       17.028457               0               0               0               0       3.2566318    0.0043909706               0       0.1129815   8.6612831e-06       11744.118
  0.00061001506      -18.777137     -0.29958193               0        3766.508       18.776511               0               0               0               0        3.469977    0.0053721792               0       0.1200105   9.9561059e-06       10773.896
   0.0006679184      -20.404043     -0.34751305               0       3465.2972       20.402602               0               0               0               0       3.6790222    0.0065126659               0      0.12473066   1.1298033e-05       9855.1099
  0.00072938728      -21.824131     -0.39735899               0       3162.0196       21.825953               0               0               0               0       3.8823866    0.0078179067               0      0.12703711   1.2718571e-05       8962.8583
  0.00079464125      -22.978592     -0.44688186               0       2855.8171       22.995189               0               0               0               0       4.0783413    0.0092881733               0      0.12690759   1.4239953e-05       8082.4338
  0.00086391338      -23.843592     -0.49356631               0        2550.651       23.858709               0               0               0               0       4.2650538     0.010920149               0      0.12440131   1.5838201e-05       7207.0419
   0.0009374511      -24.337464     -0.53611713               0       2254.2626       24.316471               0               0               0               0       4.4409824     0.012702699               0       0.1196631   1.7392179e-05        6334.562
   0.0010155171      -24.255947     -0.57451655               0       1971.8696       24.227318               0               0               0               0       4.6051443     0.014611216               0      0.11298933    1.874197e-05       5475.7152
   0.0010983902      -23.417477     -0.60743876               0       1699.3024       23.420218               0               0               0               0        4.756635     0.016602191               0      0.10490711   1.9986433e-05       4663.4508
   0.0011863663      -21.761068     -0.62960852               0        1427.483        21.77344               0               0               0               0       4.8936632     0.018606606               0     0.096125458   2.1592876e-05        3924.105
   0.0012797599      -19.334256     -0.63156289               0       1155.2295       19.334585               0               0               0               0       5.0135515     0.020537681               0     0.087399712    2.416932e-05       3255.5029
   0.0013789043      -16.391536     -0.61271431               0        895.8706       16.387898               0               0               0               0       5.1139597     0.022308391               0     0.079448064   2.8381744e-05        2654.699
   0.0014841538       -13.38728      -0.5834799               0       670.36349       13.387452               0               0               0               0        5.194572     0.023861981               0     0.072774879   3.4132875e-05       2129.4453
   0.0015958843      -10.651212     -0.55148485               0       490.02167        10.65187               0               0               0               0       5.2575856     0.025187711               0     0.067537281   4.1023076e-05       1681.4014
   0.0017144948      -8.2315451     -0.51827475               0       350.32456       8.2293084               0               0               0               0       5.3059352     0.026291398               0     0.063669488    5.030281e-05       1302.9669
    0.001840409      -6.1372403     -0.48308365               0       243.32994       6.1361942               0               0               0               0       5.3420012     0.027176972               0     0.060995975   6.4207676e-05       986.38738
