#             y             U_x             U_y             U_z               k             nut           omega
   3.113662e-05      0.14038208   4.4427533e-07               0   2.3240746e-05   3.2000059e-11       4021238.5
  5.3394177e-05      0.23978205   1.1881433e-06               0   0.00011137917   3.1980058e-10       863153.01
  7.7022295e-05      0.34527774   2.4111073e-06               0   0.00036596273   1.9004468e-09       332191.87
  0.00010210537      0.45721904    4.193806e-06               0   0.00094472767   8.0820555e-09       167469.65
  0.00012873299       0.5759276   6.6275589e-06               0    0.0020730373   2.7218115e-08       98079.497
  0.00015700027      0.70162608   9.8179178e-06               0    0.0040512374   7.7075864e-08        63258.93
  0.00018700818      0.83430835   1.3880727e-05               0    0.0072489343   1.9035849e-07       43743.306
  0.00021886389      0.97354556   1.8936512e-05               0     0.012068179   4.1936167e-07       31948.724
  0.00025268119       1.1182719   2.5100928e-05               0     0.018858284   8.3595961e-07       24409.585
  0.00028858087        1.266667    3.247199e-05               0     0.027788204   1.5233371e-06        19359.98
  0.00032669115       1.4162761     4.11196e-05               0     0.038729225   2.5602421e-06        15826.55
  0.00036714817       1.5644049   5.1084688e-05               0     0.051229523   4.0048723e-06       13245.312
  0.00041009642       1.7086321     6.23901e-05               0     0.064618917   5.8871383e-06       11281.342
  0.00045568931        1.847192   7.5055817e-05               0      0.07818971   8.2119892e-06       9733.7382
  0.00050408968       1.9791133   8.9115043e-05               0     0.091354036   1.0959146e-05       8480.4227
  0.00055547043          2.1042   0.00010463033               0      0.10372102   1.4062172e-05       7444.3242
  0.00061001506       2.2228102   0.00012169952               0      0.11509524   1.7480873e-05       6573.5691
   0.0006679184       2.3354098   0.00014043178               0      0.12541009   2.1277242e-05       5831.9071
  0.00072938728       2.4423312   0.00016092664               0      0.13465532   2.5520406e-05       5193.9612
  0.00079464125       2.5438701   0.00018329348               0      0.14285683   3.0234422e-05       4641.4873
  0.00086391338       2.6403695   0.00020766445               0      0.15007353   3.5433042e-05       4160.6841
   0.0009374511       2.7322063   0.00023418969               0      0.15638366   4.1126262e-05       3740.6745
   0.0010155171       2.8197689   0.00026303854               0      0.16187343   4.7322571e-05       3372.6222
   0.0010983902       2.9034408    0.0002944016               0      0.16662906    5.402892e-05       3049.2034
   0.0011863663       2.9835897   0.00032849314               0       0.1707322   6.1250269e-05       2764.2697
   0.0012797599       3.0605618   0.00036555398               0      0.17425743   6.8989184e-05       2512.6204
   0.0013789043       3.1346807   0.00040585365               0      0.17727132   7.7243504e-05       2289.8338
   0.0014841538       3.2062494   0.00044968497               0      0.17983218   8.5999955e-05       2092.1313
   0.0015958843        3.275559   0.00049734317               0      0.18199014   9.5218862e-05       1916.2522
   0.0017144948       3.3428969   0.00054912861               0        0.183787   0.00010484014       1759.3458
    0.001840409       3.4085341   0.00060536928               0      0.18525628   0.00011485166        1618.927
   0.0019740768        3.472696   0.00066642953               0      0.18642351   0.00012530336       1492.8859
   0.0021159754       3.5355613   0.00073273215               0       0.1873076   0.00013621987       1379.4582
   0.0022666117       3.5972845   0.00080476462               0      0.18792311   0.00014758549       1277.1495
   0.0024265239       3.6580089   0.00088306628               0      0.18828151   0.00015937858       1184.6773
    0.002596283        3.717868   0.00096823323               0      0.18839152   0.00017157062       1100.9374
   0.0027764954       3.7769873    0.0010609282               0      0.18825932    0.0001841251       1024.9753
   0.0029678048       3.8354855    0.0011618851               0      0.18788871    0.0001969963       955.96359
   0.0031708945       3.8934757    0.0012719019               0      0.18728137   0.00021012809       893.18321
     0.00338649       3.9510735    0.0013919401               0      0.18643653   0.00022339596       836.00035
   0.0036153613       4.0084146      0.00152324               0      0.18534964   0.00023655355         783.834
   0.0038583258       4.0656565    0.0016673213               0      0.18401137   0.00024940784       736.13926
   0.0041162514       4.1229503    0.0018258789               0      0.18240741   0.00026191302       692.41997
   0.0043900594        4.180423    0.0020006197               0      0.18051893   0.00027403464       652.23759
   0.0046807278       4.2381822    0.0021932578               0       0.1783234   0.00028569484       615.20304
   0.0049892948       4.2963243    0.0024056196               0      0.17579505   0.00029678038       580.96542
   0.0053168625       4.3549386    0.0026397022               0      0.17290487   0.00030714945       549.20255
   0.0056646009       4.4141098    0.0028977084               0      0.16962029   0.00031663652       519.61259
   0.0060337521       4.4739189    0.0031820689               0      0.16590481    0.0003250535       491.90606
   0.0064256347       4.5344426    0.0034954569               0      0.16171722   0.00033218738       465.79766
   0.0068416484       4.5957536    0.0038407982               0      0.15701081   0.00033779699       440.99717
    0.007283279       4.6579192    0.0042212766               0      0.15173211   0.00034161364       417.19878
   0.0077521041       4.7209982    0.0046403198               0      0.14581964   0.00034335886       394.06938
   0.0082497982       4.7850291    0.0051015087               0      0.13920343   0.00034280316       371.23804
    0.008778139       4.8499988    0.0056082749               0      0.13180817    0.0003399087       348.29441
   0.0093390136       4.9157672    0.0061630386               0      0.12357168   0.00033512689       324.86813
   0.0099344254       4.9819133    0.0067651689               0      0.11452523   0.00032990185       301.08729
    0.010566501       5.0475229    0.0074077236               0      0.10489654   0.00032692301       277.73567
    0.011237498       5.1111077    0.0080747933               0     0.095073261   0.00032923884       255.33655
    0.011949813       5.1709367      0.00874239               0     0.085464242   0.00033801778       233.70243
    0.012705991       5.2258617    0.0093908858               0     0.076377037   0.00034850434       212.44928
    0.013508733       5.2758252     0.010014462               0     0.067954422   0.00035370036       191.13271
    0.014360904       5.3210416     0.010610434               0     0.060291041   0.00035637078       169.31692
    0.015265551       5.3610354     0.011164959               0     0.053574564   0.00036537289       147.05262
    0.016225903       5.3950004     0.011653918               0     0.048018575   0.00038621674       125.07837
    0.017245391       5.4225666     0.012057705               0     0.043720952    0.0004224559       104.48819
    0.018327656       5.4440258     0.012369533               0     0.040609346   0.00047757689       86.149836
    0.019476565       5.4601545     0.012592426               0     0.038480328   0.00055812701       70.163562
     0.02069622       5.4719489     0.012736253               0     0.037095115   0.00067074894       56.452842
    0.021990978       5.4804734     0.012815831               0     0.036247312   0.00080814773       45.637774
    0.023365464       5.4867141     0.012846917               0     0.035762999   0.00095210307        38.00616
    0.024824587       5.4914118     0.012841916               0     0.035503584    0.0010912504       32.791692
    0.026373559       5.4950367     0.012808671               0     0.035378944    0.0012220283       29.105123
    0.028017912       5.4978756     0.012751701               0     0.035336199    0.0013423873        26.41802
     0.02976352       5.5001114     0.012673685               0       0.0353429    0.0014509177        24.41779
    0.031616619       5.5018649     0.012576222               0      0.03537815    0.0015467638       22.908961
    0.033583826       5.5032185     0.012460168               0     0.035427851    0.0016295538       21.763419
    0.035672168       5.5042303     0.012325898               0     0.035482161    0.0016993519        20.89351
