#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
   0.0012797599     -0.26272741  -0.00029047222               0       765.06123      0.26275848               0               0               0               0       2.9633311   0.00024297034               0      0.16685917   6.8013231e-05       2446.9631
   0.0013789043     -0.26819262  -0.00032309893               0       693.66538      0.26818912               0               0               0               0       3.0352686   0.00026932528               0      0.16998264    7.638179e-05       2227.4087
   0.0014841538     -0.27367335  -0.00035873761               0        630.9977      0.27361845               0               0               0               0       3.1046259   0.00029787513               0       0.1726818   8.5235215e-05       2032.6856
   0.0015958843     -0.27907948  -0.00039759824               0       576.01894      0.27904381               0               0               0               0       3.1717347    0.0003287897               0      0.17500779   9.4514411e-05       1859.4366
   0.0017144948     -0.28444575  -0.00043993317               0       527.49223      0.28446241               0               0               0               0       3.2368934   0.00036225168               0      0.17700211   0.00010425838       1704.7474
    0.001840409     -0.28989523  -0.00048603825               0       484.26866      0.28991567               0               0               0               0       3.3003337   0.00039845607               0      0.17869641   0.00011454012       1566.1821
   0.0019740768     -0.29549596  -0.00053624105               0       445.52857      0.29549888               0               0               0               0        3.362237   0.00043762537               0      0.18011509   0.00012538827       1441.7126
   0.0021159754     -0.30126763  -0.00059092826               0       410.69627      0.30126638               0               0               0               0        3.422762   0.00048001279               0      0.18127822    0.0001368086       1329.6201
   0.0022666117     -0.30723117  -0.00065053822               0       379.30358      0.30723092               0               0               0               0       3.4820533    0.0005258949               0      0.18220262   0.00014880422       1228.4337
   0.0024265239     -0.31341087  -0.00071555237               0       350.94762      0.31341021               0               0               0               0       3.5402434   0.00057557399               0      0.18290214   0.00016137489       1136.8897
    0.002596283     -0.31982934  -0.00078650316               0       325.28058      0.31982848               0               0               0               0       3.5974545   0.00062938225               0      0.18338804   0.00017451633       1053.8985
   0.0027764954     -0.32651263  -0.00086398111               0        302.0013      0.32651204               0               0               0               0       3.6537996   0.00068768538               0      0.18366917   0.00018821941       978.51721
   0.0029678048        -0.33349   -0.0009486432               0       280.84861      0.33348886               0               0               0               0       3.7093842   0.00075088642               0      0.18375227   0.00020246931       909.92713
   0.0031708945     -0.34079043    -0.001041218               0        261.5951      0.34078898               0               0               0               0        3.764307   0.00081943024               0      0.18364211   0.00021724449       847.41511
     0.00338649     -0.34844621   -0.0011425088               0       244.04211      0.34844488               0               0               0               0       3.8186616   0.00089380847               0      0.18334162   0.00023251557       790.35811
   0.0036153613     -0.35649283   -0.0012534067               0       228.01572      0.35649244               0               0               0               0       3.8725367   0.00097456537               0      0.18285207   0.00024824414        738.2102
   0.0038583258     -0.36496921    -0.001374902               0       213.36327      0.36497143               0               0               0               0       3.9260178    0.0010623046               0       0.1821732   0.00026438149       690.49179
   0.0041162514      -0.3739183   -0.0015080768               0       199.95021      0.37392059               0               0               0               0       3.9791871    0.0011576968               0      0.18130324    0.0002808671       646.78058
   0.0043900594     -0.38338473   -0.0016539729               0       187.65757      0.38336302               0               0               0               0       4.0321248     0.001261486               0      0.18023905   0.00029762709       606.70387
   0.0046807278      -0.3934178   -0.0018133153               0       176.38188      0.39336252               0               0               0               0       4.0849097    0.0013744894               0      0.17897611   0.00031457258       569.93221
   0.0049892948     -0.40423493   -0.0019897739               0       166.06176      0.40425245               0               0               0               0       4.1376208     0.001497641               0      0.17750857   0.00033158027       536.17304
   0.0053168625     -0.41650548   -0.0021894988               0       156.70026      0.41660938               0               0               0               0       4.1903577    0.0016321506               0      0.17582741   0.00034823799       505.15272
   0.0056646009     -0.43080701   -0.0024180597               0       148.28577      0.43083978               0               0               0               0       4.2432637    0.0017795696               0      0.17391812   0.00036402361       476.59499
   0.0060337521     -0.44687918   -0.0026777726               0       140.70176      0.44684444               0               0               0               0       4.2964973    0.0019417085               0      0.17176032   0.00037882833       450.22794
   0.0064256347     -0.46412395   -0.0029670151               0       133.77843      0.46410493               0               0               0               0       4.3501872    0.0021204284               0      0.16932868   0.00039274634       425.80453
   0.0068416484     -0.48218421   -0.0032856581               0       127.38272       0.4821786               0               0               0               0       4.4044275    0.0023175442               0      0.16659413   0.00040576281        403.1048
    0.007283279     -0.50089487   -0.0036363482               0       121.43049      0.50089452               0               0               0               0       4.4592918    0.0025349447               0      0.16352478   0.00041776938       381.92791
   0.0077521041     -0.52020235   -0.0040225127               0       115.86681      0.52020479               0               0               0               0       4.5148433     0.002774661               0      0.16008601   0.00042858047       362.08522
   0.0082497982     -0.54011269   -0.0044476511               0       110.65365      0.54011844               0               0               0               0       4.5711405     0.003038911               0       0.1562401   0.00043794512       343.39377
    0.008778139     -0.56066289   -0.0049154836               0       105.76245      0.56067181               0               0               0               0       4.6282412    0.0033301342               0      0.15194529   0.00044555366       325.66957
   0.0093390136     -0.58189337   -0.0054302448               0       101.16879      0.58190308               0               0               0               0       4.6862041    0.0036510229               0      0.14715446   0.00045104307       308.72006
   0.0099344254      -0.6037993   -0.0059964762               0       96.845994      0.60380851               0               0               0               0       4.7450887      0.00400454               0      0.14181339   0.00045401295       292.33545
    0.010566501     -0.62623872   -0.0066176747               0       92.753082      0.62624968               0               0               0               0       4.8049501    0.0043938993               0      0.13585914   0.00045407698       276.27937
    0.011237498     -0.64869481   -0.0072931737               0       88.809708      0.64874296               0               0               0               0       4.8658208    0.0048224475               0      0.12922007   0.00045099378       260.28196
    0.011949813     -0.66974672   -0.0080127892               0       84.849556      0.66988508               0               0               0               0       4.9276631    0.0052932906               0       0.1218217   0.00044494518       244.04386
    0.012705991     -0.68601064   -0.0087458497               0       80.558721      0.68615474               0               0               0               0       4.9902619    0.0058081385               0      0.11362477   0.00043705611       227.39814
    0.013508733     -0.69103693   -0.0094249217               0       75.476043      0.69092954               0               0               0               0       5.0530366    0.0063645592               0      0.10472768   0.00042999376       210.67549
    0.014360904     -0.67671258   -0.0099378948               0       69.188629       0.6761553               0               0               0               0       5.1148629    0.0069521517               0     0.095424485   0.00042766523       194.46813
    0.015265551     -0.63912308    -0.010158432               0       61.704616      0.63868749               0               0               0               0       5.1741544    0.0075512589               0       0.0861063   0.00043326423       178.92425
    0.016225903     -0.58593827    -0.010152105               0        53.72834      0.58674049               0               0               0               0       5.2293895    0.0081402765               0     0.077131121   0.00044592901       163.81566
    0.017245391     -0.53251439    -0.010076199               0        46.25554      0.53325124               0               0               0               0       5.2799347    0.0087090472               0     0.068715098   0.00045541805       148.85894
    0.018327656     -0.48178515   -0.0099548698               0       39.580662      0.48114974               0               0               0               0        5.326051    0.0092572204               0     0.060933557   0.00045576643       133.67163
    0.019476565     -0.42250531   -0.0096434684               0       33.206979      0.42210575               0               0               0               0       5.3677049    0.0097783138               0     0.053901989   0.00045729085       117.99285
     0.02069622     -0.35026323   -0.0090009817               0       26.828601      0.35037917               0               0               0               0       5.4041147     0.010251053               0     0.047840245   0.00047033013       102.04496
    0.021990978      -0.2713244   -0.0080956731               0       20.722269      0.27135248               0               0               0               0       5.4345293     0.010651526               0     0.042936338   0.00049940762         86.5142
    0.023365464     -0.19447476   -0.0070808824               0       15.330847      0.19453866               0               0               0               0        5.458802     0.010966733               0       0.0392313   0.00054838462       72.217242
    0.024824587     -0.12668519   -0.0060876833               0       10.928233      0.12655649               0               0               0               0       5.4774065     0.011194235               0     0.036604696   0.00062144831        59.64542
    0.026373559    -0.071188426   -0.0052083124               0       7.5683193     0.071039709               0               0               0               0       5.4912031     0.011339669               0     0.034837048   0.00072609787       48.755989
    0.028017912    -0.029058967    -0.004499419               0       5.1635974     0.029147869               0               0               0               0       5.5012048     0.011414585               0     0.033705362    0.0008640667       39.655717
     0.02976352     0.000386587   -0.0039809484               0       3.5442202  -0.00027562298               0               0               0               0       5.5084375     0.011433447               0     0.033024933    0.0010181921       32.826276
    0.031616619     0.020181493   -0.0036231425               0       2.4873577    -0.020152363               0               0               0               0       5.5137728     0.011409908               0     0.032640926    0.0011670216       28.178974
    0.033583826     0.033880536   -0.0033597182               0       1.7848928    -0.033866423               0               0               0               0        5.517811      0.01135375               0     0.032437755    0.0013017902       25.034597
    0.035672168     0.043867833   -0.0031519845               0       1.2958564     -0.04386509               0               0               0               0       5.5209183     0.011270438               0     0.032344311    0.0014207927       22.831768
    0.037889106     0.051493799    -0.002982658               0       0.9398511    -0.051491348               0               0               0               0       5.5233191     0.011163138               0     0.032318191    0.0015234449       21.252533
    0.040242556      0.05753563   -0.0028363205               0      0.67135756    -0.057533694               0               0               0               0       5.5251576     0.011033573               0     0.032332505     0.001609931       20.105495
    0.042740925     0.062458274   -0.0027047792               0      0.46334555    -0.062457604               0               0               0               0       5.5265304     0.010882617               0     0.032369438    0.0016810146       19.268637
    0.045393137     0.066552691   -0.0025831256               0      0.29909638    -0.066555224               0               0               0               0       5.5275054     0.010710604               0     0.032416667    0.0017378881       18.660005
    0.048208665     0.070005602   -0.0024685968               0       0.1679522    -0.070006065               0               0               0               0       5.5281328     0.010517506               0     0.032465578    0.0017820551        18.22187
    0.051197566     0.072937127   -0.0023590494               0     0.062947161     -0.07293307               0               0               0               0       5.5284518      0.01030311               0     0.032510413    0.0018152248       17.911812
    0.054370516     0.075428145   -0.0022525417               0     -0.02064763    -0.075429841               0               0               0               0       5.5284961     0.010066993               0     0.032547639    0.0018392034       17.697542
    0.057738847     0.077535975   -0.0021490041               0    -0.086143607    -0.077540696               0               0               0               0       5.5282957    0.0098086212               0      0.03257557    0.0018557977       17.553832
    0.061314592     0.079296063   -0.0020478378               0     -0.13590508      -0.0792958               0               0               0               0       5.5278802    0.0095274991               0     0.032594042    0.0018667253       17.460721
     0.06511052     0.080733643   -0.0019483397               0     -0.17181829     -0.08073317               0               0               0               0       5.5272795     0.009223065               0     0.032604076    0.0018735382       17.402471
    0.069140193     0.081876566   -0.0018506504               0      -0.1956214    -0.081877699               0               0               0               0       5.5265246    0.0088947315               0     0.032607493    0.0018775676       17.366899
    0.073418001     0.082754369   -0.0017542812               0     -0.20900221    -0.082755219               0               0               0               0       5.5256466    0.0085419202               0     0.032606508    0.0018798965       17.344843
    0.077959226     0.083398712   -0.0016587341               0     -0.21363554    -0.083399325               0               0               0               0       5.5246766     0.008163995               0     0.032603339    0.0018813652       17.329614
    0.082780087     0.083844546   -0.0015633532               0     -0.21117853    -0.083845226               0               0               0               0       5.5236446    0.0077602407               0     0.032599946     0.001882606       17.316391
    0.087897803     0.084129843   -0.0014672284               0     -0.20321511    -0.084130872               0               0               0               0       5.5225786     0.007329825               0     0.032597845    0.0018840913        17.30163
    0.093330656     0.084293241   -0.0013692679               0     -0.19117952    -0.084294034               0               0               0               0       5.5215037    0.0068717539               0     0.032598034    0.0018861709       17.282665
