#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
   3.113662e-05    -0.035055043  -1.3900124e-06               0       4648.3667     0.034889289               0               0               0               0      0.14624571   6.3020335e-07               0    2.570499e-05   3.5395271e-11       4021243.3
  5.3394177e-05    -0.059878396  -3.6996604e-06               0         4647.39     0.059534972               0               0               0               0      0.24978939   1.6846199e-06               0   0.00012317569   3.5368101e-10       863166.12
  7.7022295e-05    -0.086217183  -7.4845826e-06               0       4645.7203     0.086136235               0               0               0               0      0.35968173   3.4177246e-06               0   0.00040467579      2.1012e-09       332218.54
  0.00010210537      -0.1141414   -1.299306e-05               0       4642.0057      0.11414087               0               0               0               0      0.47628447   5.9437081e-06               0    0.0010444833   8.9309586e-09       167515.43
  0.00012873299     -0.14367908  -2.0506622e-05               0       4633.0932      0.14365339               0               0               0               0      0.59992439   9.3917744e-06               0     0.002291185   3.0046584e-08       98149.119
  0.00015700027     -0.17475465   -3.034813e-05               0       4612.7489      0.17470332               0               0               0               0       0.7308126   1.3911038e-05               0    0.0044747043   8.4937066e-08       63355.387
  0.00018700818     -0.20708742  -4.2868277e-05               0       4570.5162      0.20702815               0               0               0               0      0.86889817   1.9664575e-05               0    0.0079972748   2.0919594e-07        43866.95
  0.00021886389     -0.24007742  -5.8417861e-05               0       4491.9103      0.24003195               0               0               0               0        1.013655   2.6820814e-05               0     0.013287785   4.5903161e-07       32096.658
  0.00025268119     -0.27276157   -7.732211e-05               0       4361.4448      0.27274958               0               0               0               0       1.1638587    3.553944e-05               0     0.020701898   9.1026275e-07       24575.762
  0.00028858087     -0.30394553  -9.9843965e-05               0        4168.651      0.30397411               0               0               0               0       1.3174889   4.5953407e-05               0      0.03038031   1.6483311e-06       19536.278
  0.00032669115     -0.33253543  -0.00012615384               0       3914.2602       0.3325999               0               0               0               0       1.4719035   5.8155977e-05               0     0.042130602   2.7511175e-06       16004.611
  0.00036714817     -0.35790689  -0.00015636452               0       3612.0179       0.3580005               0               0               0               0       1.6242949   7.2202752e-05               0     0.055421222   4.2728763e-06       13418.371
  0.00041009642      -0.3800484  -0.00019058588               0       3284.2299      0.38012463               0               0               0               0       1.7722305   8.8129431e-05               0     0.069515175   6.2380448e-06       11445.238
  0.00045568931      -0.3994216  -0.00022892952               0        2954.589       0.3994334               0               0               0               0       1.9140158    0.0001059699               0     0.083669405   8.6463056e-06       9886.8814
  0.00050408968     -0.41689233  -0.00027159122               0       2642.7911       0.4168665               0               0               0               0       2.0488212   0.00012578205               0     0.097292799   1.1458915e-05       8622.8446
  0.00055547043     -0.43346415  -0.00031894916               0       2360.6204      0.43342165               0               0               0               0       2.1766172   0.00014767635               0      0.11001449   1.4605964e-05       7576.4854
  0.00061001506     -0.44956343   -0.0003714577               0       2110.1119        0.449536               0               0               0               0       2.2978342   0.00017180963               0      0.12166148   1.8076454e-05       6696.0239
   0.0006679184      -0.4650762  -0.00042956566               0       1887.4079      0.46509963               0               0               0               0       2.4129217   0.00019834962               0      0.13217682   2.1935952e-05       5945.5213
  0.00072938728     -0.48001482    -0.000493764               0       1688.7296      0.48004419               0               0               0               0       2.5222166   0.00022745904               0      0.14155749   2.6236487e-05       5299.8205
  0.00079464125     -0.49458409  -0.00056460408               0       1512.0063      0.49458901               0               0               0               0       2.6260504   0.00025931808               0      0.14984001   3.0995107e-05        4740.682
  0.00086391338     -0.50898944  -0.00064270417               0       1355.6018      0.50898693               0               0               0               0       2.7248018   0.00029413865               0      0.15709253   3.6219466e-05       4254.2128
   0.0009374511     -0.52341329  -0.00072876916               0       1217.6913      0.52341205               0               0               0               0       2.8188787   0.00033216126               0      0.16340037   4.1912916e-05       3829.4048
   0.0010155171     -0.53801391  -0.00082360057               0       1096.3423      0.53801296               0               0               0               0       2.9086965   0.00037365683               0      0.16885461   4.8076326e-05       3457.2825
   0.0010983902     -0.55292483  -0.00092810566               0       989.64959      0.55292201               0               0               0               0       2.9946622   0.00041892959               0      0.17354452   5.4707572e-05       3130.3889
   0.0011863663     -0.56826112   -0.0010433119               0       895.82712      0.56825804               0               0               0               0       3.0771646   0.00046832035               0      0.17755316   6.1800925e-05       2842.4544
   0.0012797599     -0.58412936   -0.0011703786               0       813.24988      0.58412803               0               0               0               0       3.1565699   0.00052221004               0      0.18095509   6.9347163e-05       2588.1687
   0.0013789043     -0.60063052   -0.0013106109               0       740.46686      0.60063108               0               0               0               0        3.233219   0.00058102377               0      0.18381561   7.7333337e-05       2363.0146
   0.0014841538     -0.61786263   -0.0014654796               0       676.20078      0.61786213               0               0               0               0       3.3074273   0.00064523568               0      0.18619063   8.5742424e-05       2163.1398
   0.0015958843     -0.63591622   -0.0016366428               0       619.33834      0.63591379               0               0               0               0       3.3794859   0.00071537452               0      0.18812718   9.4552917e-05       1985.2522
   0.0017144948     -0.65487941   -0.0018259653               0       568.91502      0.65487752               0               0               0               0       3.4496625   0.00079202992               0      0.18966407   0.00010373839       1826.5327
    0.001840409     -0.67484518   -0.0020355413               0       524.09847      0.67484496               0               0               0               0       3.5182043   0.00087585951               0      0.19083257     0.000113267        1684.563
   0.0019740768     -0.69590679   -0.0022677241               0       484.17181      0.69590849               0               0               0               0       3.5853395   0.00096759696               0      0.19165718   0.00012310101       1557.2658
   0.0021159754     -0.71815964    -0.002525149               0       448.51777      0.71816105               0               0               0               0       3.6512799    0.0010680609               0      0.19215622   0.00013319635       1442.8525
   0.0022666117     -0.74169597   -0.0028107664               0        416.6045      0.74169577               0               0               0               0       3.7162224     0.001178165               0       0.1923424   0.00014350211       1339.7783
   0.0024265239     -0.76660305   -0.0031278846               0       387.97327        0.766605               0               0               0               0       3.7803512    0.0012989286               0      0.19222325   0.00015396018       1246.7053
    0.002596283     -0.79297445    -0.003480198               0       362.22742      0.79297859               0               0               0               0       3.8438396    0.0014314888               0      0.19180138   0.00016450476       1162.4703
   0.0027764954       -0.820899   -0.0038718138               0       339.02264      0.82090184               0               0               0               0       3.9068507    0.0015771129               0       0.1910748   0.00017506225       1086.0579
   0.0029678048     -0.85044844   -0.0043072821               0       318.05887      0.85045279               0               0               0               0       3.9695394    0.0017372122               0      0.19003713   0.00018555129       1016.5776
   0.0031708945     -0.88169067    -0.004791605               0       299.07331      0.88169933               0               0               0               0       4.0320525    0.0019133562               0      0.18867765   0.00019588276       953.24419
     0.00338649     -0.91468596   -0.0053302119               0       281.83456      0.91469492               0               0               0               0       4.0945294    0.0021072865               0      0.18698129    0.0002059597       895.36022
   0.0036153613      -0.9494668   -0.0059289368               0       266.13794      0.94947261               0               0               0               0       4.1571027    0.0023209318               0      0.18492858    0.0002156774       842.30157
   0.0038583258     -0.98603373   -0.0065940011               0        251.8015      0.98603821               0               0               0               0       4.2198976    0.0025564207               0      0.18249565   0.00022492325       793.50396
   0.0041162514      -1.0243582   -0.0073320082               0       238.66273       1.0243647               0               0               0               0       4.2830319    0.0028160935               0      0.17965406   0.00023357616       748.45091
   0.0043900594      -1.0643782   -0.0081499584               0       226.57629       1.0643888               0               0               0               0       4.3466154    0.0031025114               0       0.1763707    0.0002415051       706.66232
   0.0046807278      -1.1059957   -0.0090552213               0       215.41259       1.1060093               0               0               0               0       4.4107489    0.0034184648               0      0.17260747   0.00024856644        667.6831
   0.0049892948      -1.1490712    -0.010055388               0       205.05622       1.1490849               0               0               0               0       4.4755243     0.003766978               0      0.16832095   0.00025460031       631.07136
   0.0053168625      -1.1934134    -0.011157884               0        195.4037       1.1934278               0               0               0               0       4.5410232    0.0041513119               0      0.16346173   0.00025942711       596.38542
