#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z             nut               k         epsilon
    0.030145713               0            0.05      -1.0575006  -1.5475973e-05               0       6308.7705      0.18771722               0               0               0               0               0               0               0               0    2.776103e-08    0.0080520111
    0.030520085               0            0.05      -1.0380687   -1.500462e-05               0       6270.2058      0.18427542               0               0               0               0               0               0               0               0   2.6976508e-08    0.0078244628
     0.03089836               0            0.05      -1.0190278  -1.4550009e-05               0       6231.9539       0.1808987               0               0               0               0               0               0               0               0   2.6213892e-08     0.007603268
    0.031280581               0            0.05      -1.0003696  -1.4118147e-05               0       6194.0116      0.17759459               0               0               0               0               0               0               0               0   2.5472557e-08    0.0073882458
    0.031666788               0            0.05      -0.9820833  -1.3695002e-05               0       6156.3751      0.17434889               0               0               0               0               0               0               0               0   2.4751898e-08    0.0071792208
    0.032057023               0            0.05     -0.96416352  -1.3277564e-05               0       6119.0404      0.17117481               0               0               0               0               0               0               0               0    2.405133e-08    0.0069760227
    0.032451328               0            0.05     -0.94660364  -1.2880882e-05               0       6082.0039      0.16806015               0               0               0               0               0               0               0               0    2.337028e-08    0.0067784861
    0.032849744               0            0.05     -0.92939717  -1.2490513e-05               0       6045.2625      0.16501041               0               0               0               0               0               0               0               0   2.2708197e-08    0.0065864506
    0.033252316               0            0.05     -0.91253772  -1.2107931e-05               0       6008.8117       0.1620204               0               0               0               0               0               0               0               0   2.2064542e-08    0.0063997602
    0.033659086               0            0.05     -0.89601899  -1.1744126e-05               0       5972.6481      0.15909467               0               0               0               0               0               0               0               0   2.1438794e-08    0.0062182638
    0.034070098               0            0.05      -0.8798312  -1.1400028e-05               0       5936.7684      0.15622282               0               0               0               0               0               0               0               0   2.0830448e-08    0.0060418148
    0.034485397               0            0.05     -0.86396118  -1.1062557e-05               0       5901.1687      0.15340832               0               0               0               0               0               0               0               0   2.0239015e-08    0.0058702711
    0.034905027               0            0.05     -0.84840207  -1.0732869e-05               0       5865.8462      0.15064734               0               0               0               0               0               0               0               0   1.9664018e-08    0.0057034949
    0.035329034               0            0.05     -0.83314721  -1.0411486e-05               0       5830.7976      0.14794261               0               0               0               0               0               0               0               0   1.9104999e-08    0.0055413528
    0.035757462               0            0.05     -0.81818653  -1.0107271e-05               0       5796.0198      0.14529019               0               0               0               0               0               0               0               0   1.8561509e-08    0.0053837151
    0.036190358               0            0.05     -0.80351715  -9.8069166e-06               0       5761.5096      0.14268783               0               0               0               0               0               0               0               0   1.8033116e-08     0.005230456
    0.036627769               0            0.05     -0.78913395  -9.5262493e-06               0       5727.2643      0.14013851               0               0               0               0               0               0               0               0   1.7519397e-08    0.0050814533
    0.037069742               0            0.05     -0.77503182  -9.2431267e-06               0       5693.2808      0.13763159               0               0               0               0               0               0               0               0   1.7019943e-08    0.0049365882
    0.037516324               0            0.05     -0.76120692  -8.9691104e-06               0       5659.5561      0.13518115               0               0               0               0               0               0               0               0   1.6534357e-08    0.0047957451
    0.037967563               0            0.05     -0.74765096  -8.6961484e-06               0       5626.0867      0.13277128               0               0               0               0               0               0               0               0    1.606225e-08     0.004658812
    0.038423508               0            0.05     -0.73435813  -8.4433397e-06               0       5592.8702      0.13041941               0               0               0               0               0               0               0               0   1.5603249e-08    0.0045256799
    0.038884209               0            0.05     -0.72132374  -8.1926259e-06               0       5559.9034      0.12810011               0               0               0               0               0               0               0               0   1.5156988e-08    0.0043962431
    0.039349714               0            0.05     -0.70854218  -7.9505069e-06               0       5527.1837      0.12583944               0               0               0               0               0               0               0               0   1.4723114e-08     0.004270399
    0.039820074               0            0.05     -0.69600473  -7.7243401e-06               0        5494.708       0.1236095               0               0               0               0               0               0               0               0   1.4301282e-08    0.0041480479
    0.040295339               0            0.05     -0.68370608  -7.4982691e-06               0       5462.4739      0.12143086               0               0               0               0               0               0               0               0    1.389116e-08    0.0040290932
    0.040775561               0            0.05     -0.67163897  -7.2813377e-06               0       5430.4787      0.11928558               0               0               0               0               0               0               0               0   1.3492425e-08    0.0039134411
    0.041260791               0            0.05     -0.65979731  -7.0729212e-06               0       5398.7202      0.11718806               0               0               0               0               0               0               0               0   1.3104762e-08    0.0038010004
    0.041751081               0            0.05      -0.6481813  -6.8654144e-06               0       5367.1959      0.11512154               0               0               0               0               0               0               0               0   1.2727866e-08    0.0036916827
    0.042246485               0            0.05     -0.63678801  -6.6554784e-06               0       5335.9031      0.11310384               0               0               0               0               0               0               0               0   1.2361439e-08    0.0035854018
    0.042747055               0            0.05     -0.62561351  -6.4665194e-06               0       5304.8393      0.11112116               0               0               0               0               0               0               0               0   1.2005194e-08    0.0034820738
    0.043252845               0            0.05     -0.61465202  -6.2782052e-06               0        5274.002      0.10917654               0               0               0               0               0               0               0               0   1.1658849e-08    0.0033816173
    0.043763911               0            0.05     -0.60389687  -6.0990214e-06               0       5243.3885      0.10726858               0               0               0               0               0               0               0               0   1.1322131e-08    0.0032839532
    0.044280306               0            0.05     -0.59334546  -5.9237942e-06               0       5212.9968       0.1053949               0               0               0               0               0               0               0               0   1.0994776e-08    0.0031890047
    0.044802087               0            0.05      -0.5829914  -5.7524047e-06               0       5182.8242      0.10355735               0               0               0               0               0               0               0               0   1.0676525e-08    0.0030966971
    0.045329309               0            0.05     -0.57283124  -5.5876566e-06               0       5152.8685      0.10175344               0               0               0               0               0               0               0               0    1.036713e-08    0.0030069578
     0.04586203               0            0.05     -0.56286168  -5.4230383e-06               0       5123.1276     0.099983338               0               0               0               0               0               0               0               0   1.0066346e-08    0.0029197163
    0.046400307               0            0.05      -0.5530757  -5.2690327e-06               0       5093.5994      0.09824855               0               0               0               0               0               0               0               0   9.7739382e-09    0.0028349042
    0.046944197               0            0.05     -0.54346927  -5.1242138e-06               0       5064.2817     0.096542642               0               0               0               0               0               0               0               0   9.4896767e-09    0.0027524549
     0.04749376               0            0.05     -0.53403934  -4.9727611e-06               0       5035.1723     0.094867498               0               0               0               0               0               0               0               0   9.2133389e-09    0.0026723039
    0.048049054               0            0.05     -0.52478468  -4.8375641e-06               0       5006.2696     0.093227323               0               0               0               0               0               0               0               0   8.9447079e-09    0.0025943882
    0.048610139               0            0.05     -0.51570406  -4.6891269e-06               0       4977.5709     0.091608793               0               0               0               0               0               0               0               0   8.6835725e-09    0.0025186466
    0.049177075               0            0.05     -0.50679534  -4.5522912e-06               0       4949.0746     0.090035426               0               0               0               0               0               0               0               0   8.4297275e-09    0.0024450195
    0.049749924               0            0.05     -0.49805121  -4.4249076e-06               0        4920.778      0.08847812               0               0               0               0               0               0               0               0    8.182973e-09     0.002373449
    0.050328748               0            0.05     -0.48946794  -4.3011901e-06               0       4892.6795     0.086960441               0               0               0               0               0               0               0               0   7.9431151e-09    0.0023038789
    0.050913608               0            0.05     -0.48104369  -4.1764231e-06               0       4864.7767      0.08545821               0               0               0               0               0               0               0               0   7.7099652e-09    0.0022362544
    0.051504567               0            0.05     -0.47277234  -4.0601691e-06               0       4837.0678     0.083997302               0               0               0               0               0               0               0               0     7.48334e-09    0.0021705224
    0.052101689               0            0.05      -0.4646513   -3.946552e-06               0       4809.5513     0.082547843               0               0               0               0               0               0               0               0   7.2630614e-09    0.0021066312
    0.052705039               0            0.05     -0.45667805   -3.835284e-06               0       4782.2253     0.081138595               0               0               0               0               0               0               0               0    7.048956e-09    0.0020445305
    0.053314682               0            0.05     -0.44884764  -3.7254333e-06               0       4755.0878     0.079741071               0               0               0               0               0               0               0               0   6.8408556e-09    0.0019841715
    0.053930682               0            0.05     -0.44115846  -3.6238762e-06               0       4728.1372      0.07838348               0               0               0               0               0               0               0               0   6.6385964e-09    0.0019255068
    0.054553106               0            0.05     -0.43360898  -3.5272594e-06               0       4701.3716      0.07703344               0               0               0               0               0               0               0               0   6.4420193e-09    0.0018684902
    0.055182022               0            0.05     -0.42619759  -3.4118886e-06               0       4674.7897     0.075720183               0               0               0               0               0               0               0               0   6.2509692e-09    0.0018130766
    0.055817496               0            0.05     -0.41892275  -3.3201726e-06               0       4648.3893     0.074430566               0               0               0               0               0               0               0               0    6.065295e-09    0.0017592223
    0.056459598               0            0.05     -0.41178212  -3.2253842e-06               0       4622.1685     0.073160926               0               0               0               0               0               0               0               0   5.8848499e-09    0.0017068847
    0.057108397               0            0.05     -0.40477111  -3.1285153e-06               0       4596.1255     0.071918415               0               0               0               0               0               0               0               0    5.709491e-09    0.0016560223
    0.057763961               0            0.05     -0.39788674  -3.0419014e-06               0       4570.2589     0.070698898               0               0               0               0               0               0               0               0   5.5390794e-09    0.0016065949
    0.058426363               0            0.05     -0.39112691  -2.9640296e-06               0       4544.5667     0.069499785               0               0               0               0               0               0               0               0   5.3734802e-09    0.0015585633
    0.059095673               0            0.05     -0.38448652  -2.8830899e-06               0       4519.0475     0.068317651               0               0               0               0               0               0               0               0   5.2125619e-09    0.0015118894
    0.059771963               0            0.05     -0.37796435  -2.8014648e-06               0       4493.6998     0.067159329               0               0               0               0               0               0               0               0   5.0561968e-09    0.0014665361
    0.060455306               0            0.05      -0.3715577  -2.7212402e-06               0       4468.5218     0.066019707               0               0               0               0               0               0               0               0   4.9042609e-09    0.0014224675
    0.061145775               0            0.05      -0.3652632  -2.6458004e-06               0       4443.5124     0.064903945               0               0               0               0               0               0               0               0   4.7566334e-09    0.0013796486
    0.061843446               0            0.05     -0.35907902   -2.574455e-06               0       4418.6703     0.063803995               0               0               0               0               0               0               0               0    4.613197e-09    0.0013380452
    0.062548392               0            0.05     -0.35300615  -2.4978794e-06               0       4393.9939     0.062725479               0               0               0               0               0               0               0               0   4.4738372e-09    0.0012976243
    0.063260691               0            0.05     -0.34704483  -2.4281503e-06               0       4369.4813     0.061668303               0               0               0               0               0               0               0               0   4.3384427e-09    0.0012583535
    0.063980417               0            0.05      -0.3411904  -2.3598452e-06               0       4345.1312     0.060627832               0               0               0               0               0               0               0               0   4.2069048e-09    0.0012202013
     0.06470765               0            0.05     -0.33544105  -2.3020275e-06               0       4320.9421     0.059608409               0               0               0               0               0               0               0               0   4.0791181e-09    0.0011831371
    0.065442467               0            0.05     -0.32979502  -2.2328617e-06               0       4296.9122     0.058597538               0               0               0               0               0               0               0               0   3.9549799e-09    0.0011471311
    0.066184948               0            0.05     -0.32424857  -2.1668386e-06               0       4273.0401     0.057618194               0               0               0               0               0               0               0               0   3.8343904e-09    0.0011121545
    0.066935172               0            0.05      -0.3188007  -2.1066625e-06               0       4249.3247     0.056646364               0               0               0               0               0               0               0               0   3.7172524e-09    0.0010781789
     0.06769322               0            0.05     -0.31344848  -2.0535986e-06               0       4225.7646     0.055701154               0               0               0               0               0               0               0               0   3.6034716e-09    0.0010451771
    0.068459173               0            0.05     -0.30818901  -1.9952337e-06               0       4202.3581     0.054758421               0               0               0               0               0               0               0               0   3.4929558e-09    0.0010131223
    0.069233115               0            0.05     -0.30302015  -1.9401552e-06               0       4179.1042     0.053847386               0               0               0               0               0               0               0               0    3.385616e-09   0.00098198868
    0.070015128               0            0.05     -0.29793915  -1.8827076e-06               0       4156.0018     0.052937307               0               0               0               0               0               0               0               0   3.2813651e-09     0.000951751
    0.070805297               0            0.05     -0.29294649  -1.8298553e-06               0       4133.0498     0.052061513               0               0               0               0               0               0               0               0   3.1801188e-09   0.00092238478
    0.071603706               0            0.05     -0.28804197  -1.7881302e-06               0       4110.2469     0.051183899               0               0               0               0               0               0               0               0   3.0817945e-09    0.0008938661
    0.072410442               0            0.05     -0.28322597  -1.7303427e-06               0       4087.5916     0.050329956               0               0               0               0               0               0               0               0   2.9863121e-09   0.00086617169
    0.073225592               0            0.05     -0.27849702  -1.6829353e-06               0       4065.0825     0.049490946               0               0               0               0               0               0               0               0   2.8935932e-09   0.00083927883
    0.074049243               0            0.05     -0.27385122  -1.6370567e-06               0       4042.7185     0.048666218               0               0               0               0               0               0               0               0   2.8035618e-09   0.00081316547
    0.074881483               0            0.05     -0.26928659  -1.5924579e-06               0       4020.4978     0.047855762               0               0               0               0               0               0               0               0   2.7161439e-09   0.00078781015
    0.075722403               0            0.05     -0.26480122  -1.5490501e-06               0       3998.4197     0.047058991               0               0               0               0               0               0               0               0   2.6312676e-09     0.000763192
    0.076572093               0            0.05      -0.2603938  -1.5062722e-06               0       3976.4826      0.04627608               0               0               0               0               0               0               0               0   2.5488628e-09   0.00073929071
    0.077430644               0            0.05     -0.25606363  -1.4636429e-06               0       3954.6855     0.045506882               0               0               0               0               0               0               0               0   2.4688614e-09   0.00071608651
    0.078298149               0            0.05     -0.25180831  -1.4277691e-06               0       3933.0272     0.044752242               0               0               0               0               0               0               0               0    2.391197e-09   0.00069356017
    0.079174701               0            0.05     -0.24762433  -1.3896476e-06               0       3911.5068     0.044004853               0               0               0               0               0               0               0               0   2.3158052e-09   0.00067169299
    0.080060395               0            0.05        -0.24351  -1.3462368e-06               0       3890.1231     0.043275012               0               0               0               0               0               0               0               0   2.2426234e-09   0.00065046679
    0.080955325               0            0.05     -0.23946479  -1.3161246e-06               0       3868.8753      0.04255881               0               0               0               0               0               0               0               0   2.1715906e-09   0.00062986393
    0.081859589               0            0.05     -0.23548978  -1.2758583e-06               0       3847.7626      0.04184676               0               0               0               0               0               0               0               0   2.1026474e-09   0.00060986715
    0.082773283               0            0.05     -0.23158601   -1.240841e-06               0       3826.7835     0.041159477               0               0               0               0               0               0               0               0   2.0357359e-09   0.00059045965
    0.083696507               0            0.05     -0.22775175  -1.2059578e-06               0       3805.9368     0.040471998               0               0               0               0               0               0               0               0   1.9707995e-09   0.00057162503
    0.084629358               0            0.05      -0.2239853  -1.1724279e-06               0       3785.2214     0.039809101               0               0               0               0               0               0               0               0   1.9077834e-09   0.00055334736
    0.085571939               0            0.05     -0.22028344   -1.140782e-06               0       3764.6357     0.039145829               0               0               0               0               0               0               0               0    1.846634e-09   0.00053561114
    0.086524349               0            0.05     -0.21664456  -1.1096571e-06               0       3744.1792     0.038504938               0               0               0               0               0               0               0               0   1.7872995e-09   0.00051840133
    0.087486692               0            0.05     -0.21306871  -1.0793168e-06               0       3723.8508      0.03786437               0               0               0               0               0               0               0               0   1.7297292e-09   0.00050170324
    0.088459071               0            0.05     -0.20955382  -1.0506432e-06               0        3703.649       0.0372452               0               0               0               0               0               0               0               0   1.6738741e-09   0.00048550262
    0.089441592               0            0.05     -0.20609942  -1.0208465e-06               0       3683.5733     0.036625641               0               0               0               0               0               0               0               0   1.6196862e-09   0.00046978557
    0.090434358               0            0.05     -0.20270354  -9.9275849e-07               0       3663.6226     0.036028719               0               0               0               0               0               0               0               0   1.5671191e-09    0.0004545386
    0.091437479               0            0.05     -0.19936275   -9.722053e-07               0       3643.7959     0.035430689               0               0               0               0               0               0               0               0   1.5161273e-09   0.00043974857
    0.092451061               0            0.05      -0.1960757  -9.4218787e-07               0       3624.0925     0.034845971               0               0               0               0               0               0               0               0   1.4666669e-09   0.00042540274
    0.093475213               0            0.05     -0.19284448  -9.1661369e-07               0       3604.5119     0.034272606               0               0               0               0               0               0               0               0   1.4186953e-09   0.00041148869
    0.094510047               0            0.05     -0.18967061  -8.9188576e-07               0       3585.0532     0.033707547               0               0               0               0               0               0               0               0   1.3721704e-09   0.00039799429
    0.095555673               0            0.05     -0.18655314  -8.6623694e-07               0       3565.7147      0.03315331               0               0               0               0               0               0               0               0   1.3270516e-09    0.0003849077
    0.096612203               0            0.05     -0.18349017  -8.4166292e-07               0       3546.4956     0.032609061               0               0               0               0               0               0               0               0   1.2832991e-09   0.00037221741
    0.097679752               0            0.05     -0.18047941  -8.1969933e-07               0       3527.3948     0.032074871               0               0               0               0               0               0               0               0   1.2408744e-09   0.00035991223
    0.098758435               0            0.05     -0.17751956   -7.981179e-07               0       3508.4114     0.031547803               0               0               0               0               0               0               0               0     1.19974e-09    0.0003479813
    0.099848367               0            0.05     -0.17461025  -7.7432981e-07               0       3489.5444     0.031030756               0               0               0               0               0               0               0               0   1.1598593e-09   0.00033641402
     0.10094967               0            0.05     -0.17175021  -7.5132737e-07               0       3470.7932     0.030524241               0               0               0               0               0               0               0               0   1.1211969e-09    0.0003252001
     0.10206245               0            0.05     -0.16893821  -7.3404601e-07               0       3452.1565     0.030027376               0               0               0               0               0               0               0               0   1.0837183e-09   0.00031432953
     0.10318684               0            0.05     -0.16617393  -7.1609671e-07               0       3433.6337     0.029533753               0               0               0               0               0               0               0               0   1.0473898e-09   0.00030379255
     0.10432296               0            0.05     -0.16345529  -6.9570284e-07               0       3415.2239     0.029050995               0               0               0               0               0               0               0               0   1.0121788e-09   0.00029357968
     0.10547092               0            0.05     -0.16078026  -6.7775843e-07               0       3396.9264     0.028575254               0               0               0               0               0               0               0               0   9.7805343e-10   0.00028368172
     0.10663086               0            0.05     -0.15814733  -6.6185064e-07               0       3378.7408     0.028107488               0               0               0               0               0               0               0               0   9.4498298e-10   0.00027408973
     0.10780289               0            0.05     -0.15555882  -6.3999166e-07               0       3360.6664       0.0276444               0               0               0               0               0               0               0               0   9.1293733e-10   0.00026479498
     0.10898715               0            0.05      -0.1530174  -6.2323507e-07               0       3342.7025     0.027197673               0               0               0               0               0               0               0               0   8.8188709e-10   0.00025578894
     0.11018375               0            0.05      -0.1505206  -6.0731354e-07               0       3324.8471     0.026749514               0               0               0               0               0               0               0               0   8.5180361e-10   0.00024706331
     0.11139284               0            0.05     -0.14806686  -5.8895331e-07               0          3307.1     0.026316252               0               0               0               0               0               0               0               0   8.2265907e-10   0.00023861001
     0.11261454               0            0.05     -0.14565385  -5.7261413e-07               0       3289.4601     0.025886118               0               0               0               0               0               0               0               0   7.9442642e-10   0.00023042121
     0.11384897               0            0.05     -0.14328092  -5.5763806e-07               0       3271.9265     0.025467824               0               0               0               0               0               0               0               0   7.6707941e-10   0.00022248928
     0.11509628               0            0.05     -0.14094824  -5.4424267e-07               0       3254.4987     0.025051589               0               0               0               0               0               0               0               0   7.4059244e-10   0.00021480681
      0.1163566               0            0.05     -0.13865436  -5.2938667e-07               0       3237.1758     0.024644555               0               0               0               0               0               0               0               0   7.1494065e-10   0.00020736658
     0.11763007               0            0.05     -0.13639946  -5.1471058e-07               0       3219.9569     0.024242707               0               0               0               0               0               0               0               0    6.900998e-10   0.00020016156
     0.11891681               0            0.05     -0.13418214  -5.0017091e-07               0       3202.8414     0.023849585               0               0               0               0               0               0               0               0   6.6604638e-10   0.00019318493
     0.12021697               0            0.05      -0.1319999  -4.8885279e-07               0       3185.8285      0.02346235               0               0               0               0               0               0               0               0   6.4275749e-10   0.00018643005
      0.1215307               0            0.05     -0.12985143  -4.7631803e-07               0       3168.9178     0.023078885               0               0               0               0               0               0               0               0   6.2021094e-10   0.00017989049
     0.12285812               0            0.05     -0.12773736  -4.6335159e-07               0       3152.1089     0.022703576               0               0               0               0               0               0               0               0   5.9838515e-10   0.00017355997
     0.12419939               0            0.05     -0.12566015  -4.4981804e-07               0       3135.4013     0.022332999               0               0               0               0               0               0               0               0   5.7725905e-10   0.00016743241
     0.12555464               0            0.05     -0.12362064  -4.3702249e-07               0       3118.7936     0.021971977               0               0               0               0               0               0               0               0   5.5681203e-10   0.00016150181
     0.12692403               0            0.05     -0.12161604  -4.2519705e-07               0       3102.2849     0.021614757               0               0               0               0               0               0               0               0   5.3702408e-10   0.00015576236
      0.1283077               0            0.05     -0.11964503  -4.1451957e-07               0       3085.8745       0.0212659               0               0               0               0               0               0               0               0   5.1787574e-10   0.00015020844
      0.1297058               0            0.05     -0.11770709  -4.0377886e-07               0       3069.5615     0.020919198               0               0               0               0               0               0               0               0   4.9934814e-10   0.00014483456
     0.13111848               0            0.05     -0.11580065   -3.918125e-07               0       3053.3454     0.020581315               0               0               0               0               0               0               0               0   4.8142293e-10    0.0001396354
      0.1325459               0            0.05     -0.11392589   -3.816676e-07               0       3037.2256     0.020247926               0               0               0               0               0               0               0               0   4.6408223e-10   0.00013460578
      0.1339882               0            0.05     -0.11208266  -3.7197566e-07               0       3021.2012     0.019920631               0               0               0               0               0               0               0               0   4.4730869e-10   0.00012974066
     0.13544554               0            0.05     -0.11027013  -3.6020891e-07               0       3005.2717     0.019597382               0               0               0               0               0               0               0               0    4.310854e-10   0.00012503514
     0.13691808               0            0.05     -0.10848747  -3.5167439e-07               0       2989.4361     0.019283896               0               0               0               0               0               0               0               0   4.1539594e-10   0.00012048446
     0.13840598               0            0.05     -0.10673321  -3.4336721e-07               0       2973.6942     0.018969564               0               0               0               0               0               0               0               0   4.0022437e-10   0.00011608398
      0.1399094               0            0.05     -0.10500493  -3.3401949e-07               0       2958.0453     0.018664319               0               0               0               0               0               0               0               0   3.8555523e-10   0.00011182924
     0.14142849               0            0.05     -0.10330389  -3.2572167e-07               0       2942.4895     0.018360752               0               0               0               0               0               0               0               0   3.7137346e-10   0.00010771586
     0.14296343               0            0.05     -0.10163358  -3.1607008e-07               0        2927.026     0.018064226               0               0               0               0               0               0               0               0    3.576644e-10   0.00010373958
     0.14451437               0            0.05    -0.099993161  -3.0661605e-07               0       2911.6535     0.017772578               0               0               0               0               0               0               0               0   3.4441368e-10   9.9896244e-05
     0.14608149               0            0.05     -0.09838086  -2.9872348e-07               0       2896.3712     0.017487487               0               0               0               0               0               0               0               0   3.3160738e-10   9.6181812e-05
     0.14766496               0            0.05    -0.096795276  -2.9122787e-07               0       2881.1785     0.017205074               0               0               0               0               0               0               0               0   3.1923198e-10   9.2592363e-05
     0.14926493               0            0.05     -0.09523536  -2.8427538e-07               0       2866.0748      0.01692824               0               0               0               0               0               0               0               0   3.0727437e-10   8.9124091e-05
      0.1508816               0            0.05    -0.093701027  -2.7563367e-07               0       2851.0594     0.016653696               0               0               0               0               0               0               0               0   2.9572179e-10   8.5773296e-05
     0.15251512               0            0.05    -0.092192179  -2.6774626e-07               0       2836.1319     0.016387806               0               0               0               0               0               0               0               0   2.8456184e-10   8.2536384e-05
     0.15416568               0            0.05    -0.090708114  -2.6141949e-07               0       2821.2915      0.01612341               0               0               0               0               0               0               0               0   2.7378248e-10    7.940986e-05
     0.15583345               0            0.05    -0.089248735  -2.5496456e-07               0       2806.5377     0.015864626               0               0               0               0               0               0               0               0   2.6337198e-10   7.6390324e-05
     0.15751862               0            0.05    -0.087813366  -2.4817709e-07               0       2791.8697      0.01560783               0               0               0               0               0               0               0               0   2.5331896e-10   7.3474472e-05
     0.15922136               0            0.05    -0.086400458  -2.4089828e-07               0       2777.2872     0.015357482               0               0               0               0               0               0               0               0   2.4361236e-10     7.06591e-05
     0.16094186               0            0.05    -0.085008522  -2.3556946e-07               0       2762.7897     0.015110472               0               0               0               0               0               0               0               0   2.3424148e-10   6.7941102e-05
      0.1626803               0            0.05    -0.083638109  -2.2969287e-07               0       2748.3773     0.014866037               0               0               0               0               0               0               0               0   2.2519593e-10   6.5317463e-05
     0.16443687               0            0.05    -0.082292302  -2.2224073e-07               0       2734.0493     0.014626283               0               0               0               0               0               0               0               0   2.1646553e-10   6.2785235e-05
     0.16621176               0            0.05    -0.080971256  -2.1571362e-07               0       2719.8044     0.014392641               0               0               0               0               0               0               0               0   2.0804037e-10   6.0341542e-05
     0.16800516               0            0.05    -0.079672325   -2.112031e-07               0       2705.6419     0.014162057               0               0               0               0               0               0               0               0   1.9991084e-10   5.7983595e-05
     0.16981727               0            0.05    -0.078394598  -2.0484122e-07               0       2691.5612     0.013933362               0               0               0               0               0               0               0               0   1.9206762e-10   5.5708688e-05
     0.17164827               0            0.05     -0.07713748  -1.9945348e-07               0       2677.5618     0.013711966               0               0               0               0               0               0               0               0   1.8450164e-10   5.3514196e-05
     0.17349837               0            0.05    -0.075900912  -1.9441121e-07               0       2663.6433     0.013490632               0               0               0               0               0               0               0               0   1.7720411e-10   5.1397569e-05
     0.17536776               0            0.05    -0.074684587  -1.8898837e-07               0       2649.8049     0.013275761               0               0               0               0               0               0               0               0    1.701665e-10   4.9356329e-05
     0.17725665               0            0.05    -0.073488175  -1.8403294e-07               0       2636.0464     0.013062342               0               0               0               0               0               0               0               0   1.6338051e-10   4.7388071e-05
     0.17916524               0            0.05    -0.072311636  -1.7910823e-07               0        2622.367     0.012854196               0               0               0               0               0               0               0               0   1.5683808e-10   4.5490457e-05
     0.18109373               0            0.05    -0.071154388  -1.7377126e-07               0       2608.7662     0.012647943               0               0               0               0               0               0               0               0   1.5053138e-10   4.3661216e-05
     0.18304234               0            0.05     -0.07001563  -1.7050053e-07               0       2595.2434      0.01244781               0               0               0               0               0               0               0               0   1.4445281e-10   4.1898145e-05
     0.18501127               0            0.05    -0.068892805  -1.6701427e-07               0       2581.7984     0.012245221               0               0               0               0               0               0               0               0   1.3859504e-10   4.0199113e-05
     0.18700073               0            0.05    -0.067786936  -1.6160521e-07               0       2568.4313     0.012049014               0               0               0               0               0               0               0               0   1.3295093e-10   3.8562057e-05
     0.18901094               0            0.05    -0.066701743   -1.563864e-07               0       2555.1415     0.011855452               0               0               0               0               0               0               0               0   1.2751354e-10   3.6984954e-05
     0.19104211               0            0.05    -0.065636397  -1.5268608e-07               0       2541.9276     0.011667748               0               0               0               0               0               0               0               0   1.2227606e-10   3.5465838e-05
     0.19309447               0            0.05      -0.0645886   -1.486369e-07               0       2528.7892     0.011479501               0               0               0               0               0               0               0               0   1.1723192e-10     3.40028e-05
     0.19516823               0            0.05    -0.063558079  -1.4371004e-07               0       2515.7256     0.011297787               0               0               0               0               0               0               0               0   1.1237477e-10   3.2593995e-05
     0.19726361               0            0.05    -0.062543853  -1.4101265e-07               0       2502.7363     0.011118163               0               0               0               0               0               0               0               0   1.0769842e-10   3.1237633e-05
     0.19938085               0            0.05    -0.061545903  -1.3736924e-07               0       2489.8211      0.01093953               0               0               0               0               0               0               0               0   1.0319689e-10   2.9931977e-05
     0.20152017               0            0.05    -0.060564218  -1.3278936e-07               0       2476.9793     0.010765499               0               0               0               0               0               0               0               0   9.8864376e-11   2.8675344e-05
     0.20368181               0            0.05     -0.05959854  -1.2990433e-07               0       2464.2106     0.010595063               0               0               0               0               0               0               0               0   9.4695242e-11   2.7466098e-05
     0.20586598               0            0.05    -0.058648851  -1.2652404e-07               0       2451.5144     0.010425042               0               0               0               0               0               0               0               0   9.0684002e-11   2.6302649e-05
     0.20807294               0            0.05    -0.057714894  -1.2248632e-07               0       2438.8902     0.010259979               0               0               0               0               0               0               0               0   8.6825327e-11    2.518345e-05
     0.21030291               0            0.05    -0.056796202  -1.2019886e-07               0       2426.3373     0.010097295               0               0               0               0               0               0               0               0    8.311404e-11   2.4107002e-05
     0.21255613               0            0.05    -0.055889896   -1.173665e-07               0       2413.8555    0.0099349963               0               0               0               0               0               0               0               0   7.9545146e-11   2.3071854e-05
     0.21483286               0            0.05    -0.054996669    -1.13702e-07               0       2401.4451    0.0097766562               0               0               0               0               0               0               0               0   7.6113818e-11   2.2076606e-05
     0.21713333               0            0.05    -0.054120462  -1.1111913e-07               0       2389.1057     0.009621117               0               0               0               0               0               0               0               0   7.2815344e-11   2.1119893e-05
     0.21945779               0            0.05    -0.053260131  -1.0770476e-07               0       2376.8357    0.0094667306               0               0               0               0               0               0               0               0    6.964514e-11   2.0200384e-05
     0.22180649               0            0.05    -0.052414331    -1.03867e-07               0       2364.6349     0.009317604               0               0               0               0               0               0               0               0   6.6598772e-11   1.9316793e-05
     0.22417969               0            0.05     -0.05158221   -1.017399e-07               0       2352.5024    0.0091709021               0               0               0               0               0               0               0               0   6.3671954e-11   1.8467878e-05
     0.22657764               0            0.05    -0.050763131  -9.9362353e-08               0       2340.4382    0.0090249502               0               0               0               0               0               0               0               0   6.0860532e-11   1.7652432e-05
      0.2290006               0            0.05    -0.049956907  -9.7098081e-08               0       2328.4416     0.008882006               0               0               0               0               0               0               0               0   5.8160482e-11    1.686929e-05
