# y+ ()         
# Time          	patch           	min             	max             	average         
190             	bottom	7.14695389e+01	1.16324881e+02	8.30912583e+01
191             	bottom	6.83619017e+01	1.16324765e+02	8.35146616e+01
192             	bottom	7.14694263e+01	1.16324881e+02	8.30912264e+01
193             	bottom	6.83619063e+01	1.16324765e+02	8.35146888e+01
194             	bottom	7.14693432e+01	1.16324881e+02	8.30911985e+01
195             	bottom	6.83619203e+01	1.16324765e+02	8.35147118e+01
196             	bottom	7.14692814e+01	1.16324881e+02	8.30911741e+01
197             	bottom	6.83619359e+01	1.16324765e+02	8.35147283e+01
198             	bottom	7.14692350e+01	1.16324881e+02	8.30911549e+01
199             	bottom	6.83619493e+01	1.16324765e+02	8.35147414e+01
200             	bottom	7.14692001e+01	1.16324881e+02	8.30911369e+01
201             	bottom	6.83619601e+01	1.16324765e+02	8.35147538e+01
202             	bottom	7.14691738e+01	1.16324881e+02	8.30911202e+01
203             	bottom	6.83619687e+01	1.16324765e+02	8.35147624e+01
204             	bottom	7.14691539e+01	1.16324881e+02	8.30911073e+01
205             	bottom	6.83619755e+01	1.16324765e+02	8.35147693e+01
206             	bottom	7.14691389e+01	1.16324881e+02	8.30910944e+01
207             	bottom	6.83619806e+01	1.16324765e+02	8.35147770e+01
208             	bottom	7.14691276e+01	1.16324881e+02	8.30910819e+01
209             	bottom	6.83619842e+01	1.16324765e+02	8.35147818e+01
210             	bottom	7.14691191e+01	1.16324881e+02	8.30910725e+01
211             	bottom	6.83619863e+01	1.16324765e+02	8.35147857e+01
212             	bottom	7.14691127e+01	1.16324881e+02	8.30910625e+01
213             	bottom	6.83619874e+01	1.16324765e+02	8.35147908e+01
214             	bottom	7.14691079e+01	1.16324881e+02	8.30910525e+01
215             	bottom	6.83619877e+01	1.16324765e+02	8.35147935e+01
216             	bottom	7.14691043e+01	1.16324881e+02	8.30910452e+01
217             	bottom	6.83619875e+01	1.16324764e+02	8.35147956e+01
218             	bottom	7.14691016e+01	1.16324881e+02	8.30910370e+01
219             	bottom	6.83619871e+01	1.16324764e+02	8.35147992e+01
220             	bottom	7.14690995e+01	1.16324881e+02	8.30910285e+01
221             	bottom	6.83619866e+01	1.16324764e+02	8.35148005e+01
222             	bottom	7.14690980e+01	1.16324881e+02	8.30910225e+01
223             	bottom	6.83619859e+01	1.16324764e+02	8.35148014e+01
224             	bottom	7.14690969e+01	1.16324881e+02	8.30910155e+01
225             	bottom	6.83619853e+01	1.16324764e+02	8.35148040e+01
226             	bottom	7.14690961e+01	1.16324880e+02	8.30910081e+01
227             	bottom	6.83619847e+01	1.16324764e+02	8.35148043e+01
228             	bottom	7.14690954e+01	1.16324880e+02	8.30910030e+01
229             	bottom	6.83619842e+01	1.16324764e+02	8.35148044e+01
230             	bottom	7.14690950e+01	1.16324880e+02	8.30909969e+01
231             	bottom	6.83619838e+01	1.16324764e+02	8.35148062e+01
232             	bottom	7.14690946e+01	1.16324880e+02	8.30909903e+01
233             	bottom	6.83619835e+01	1.16324764e+02	8.35148060e+01
234             	bottom	7.14690943e+01	1.16324880e+02	8.30909860e+01
235             	bottom	6.83619832e+01	1.16324764e+02	8.35148055e+01
236             	bottom	7.14690941e+01	1.16324880e+02	8.30909805e+01
237             	bottom	6.83619830e+01	1.16324764e+02	8.35148067e+01
238             	bottom	7.14690940e+01	1.16324880e+02	8.30909746e+01
239             	bottom	6.83619829e+01	1.16324764e+02	8.35148059e+01
