#             y             U_x             U_y             U_z              kl              kt             nut           omega
   0.0010983902       2.7462462    0.0034621647  -1.3017022e-22      0.11014181     0.002102706   3.7842004e-09       91.349449
   0.0011863663       2.9483751    0.0039974138   2.1042061e-23      0.11169126    0.0028171585   1.0099673e-08       78.821218
   0.0012797599       3.1572662    0.0045929715   3.5332215e-23      0.11358839    0.0037547849   2.5895126e-08        68.40231
   0.0013789043        3.371693    0.0052501397   7.2725064e-23      0.11590329    0.0049814553   6.3673554e-08       59.717163
   0.0014841538       3.5898024    0.0059680411   2.3554004e-22      0.11867172    0.0065823158   1.5014562e-07       52.466876
   0.0015958843       3.8087992    0.0067427809   2.3952007e-23       0.1218176     0.008667435   3.3978991e-07       46.413687
   0.0017144948       4.0245284    0.0075660793  -4.2234449e-22      0.12500649     0.011351526   7.3328829e-07       41.396627
    0.001840409       4.2315347    0.0084240581  -4.4851765e-22      0.12746741     0.014576253   1.4302761e-06       37.407846
   0.0019740768       4.4247564    0.0093004365  -1.2377198e-22      0.12802445     0.017914777   2.3404191e-06       34.510187
   0.0021159754       4.6017763     0.010182788   2.7738232e-22      0.12571395     0.020843784   3.1767617e-06       32.551441
   0.0022666117       4.7625367     0.011061394   3.9758863e-22      0.12058301     0.023142386   3.7771444e-06        31.14381
   0.0024265239       4.9070547     0.011921098   1.8966361e-22       0.1136984     0.024827797   4.2305208e-06       29.931583
    0.002596283       5.0342842     0.012738339   8.9789178e-24      0.10646301     0.025969692   4.7327768e-06       28.729257
   0.0027764954       5.1426246     0.013485224  -2.5632704e-22      0.10003635     0.026649454   5.5143115e-06       27.474485
   0.0029678048       5.2309084     0.014135481  -3.4923968e-22     0.095083712     0.026959024   6.8538297e-06       26.163394
   0.0031708945       5.2992491     0.014671132   1.4090635e-22     0.091754824      0.02700408   9.0932788e-06       24.821467
     0.00338649       5.3494275     0.015087984   4.3268231e-22     0.089835868     0.026893617   1.2618016e-05       23.486453
   0.0036153613       5.3846049     0.015396351  -7.3567711e-24     0.088958249     0.026721743   1.7766332e-05       22.196332
   0.0038583258        5.408511     0.015616152   -3.348726e-22     0.088746243     0.026557104   2.4671201e-05       20.981716
   0.0041162514       5.4245847     0.015769615    3.666497e-23     0.088893813     0.026440668   3.3134215e-05        19.86273
   0.0043900594       5.4354821     0.015875823   2.1780544e-22      0.08919996     0.026389076     4.26767e-05       18.849446
   0.0046807278       5.4430177     0.015948759   5.0163914e-23     0.089546722     0.026402344   5.2753186e-05       17.944245
   0.0049892948       5.4483459     0.015997819  -7.8314971e-23     0.089869078      0.02647121   6.2926372e-05       17.144522
   0.0053168625       5.4521847     0.016029131  -2.1764748e-22     0.090140869     0.026582486   7.2896073e-05       16.444878
   0.0056646009        5.454986     0.016046742  -1.6567816e-23     0.090357305     0.026722289   8.2451006e-05       15.838575
   0.0060337521       5.4570427     0.016053381   1.7234558e-22     0.090523579     0.026877755    9.142478e-05       15.318394
   0.0064256347       5.4585516     0.016050937   7.5306184e-23     0.090648516     0.027037824   9.9678143e-05       14.877076
   0.0068416484       5.4596493     0.016040774  -4.5573077e-23     0.090741266     0.027193533   0.00010709789       14.507493
    0.007283279       5.4604335     0.016023885  -6.4979964e-23     0.090809735     0.027338056   0.00011360135       14.202667
   0.0077521041       5.4609761     0.016001005    -3.64922e-23     0.090860088      0.02746663   0.00011914014       13.955707
   0.0082497982       5.4613312     0.015972695   5.4672434e-24     0.090896891     0.027576427   0.00012369548       13.759735
    0.008778139       5.4615404     0.015939377   1.2032688e-22     0.090923517     0.027666375   0.00012723665       13.607844
   0.0093390136       5.4616363     0.015901427   4.4850551e-23     0.090942538     0.027736932   0.00012967789       13.493134
   0.0099344254       5.4616444     0.015859089  -1.2697785e-22     0.090955966     0.027789786   0.00013109221       13.408836
    0.010566501       5.4615842     0.015812485  -6.7257475e-23     0.090965373     0.027827488   0.00013185446       13.348521
    0.011237498       5.4614705     0.015761784  -1.2740356e-25      0.09097196     0.027853033   0.00013231381       13.306356
    0.011949813       5.4613149     0.015707056   -5.245591e-23     0.090976607     0.027869455    0.0001326116       13.277337
    0.012705991       5.4611251     0.015648269  -1.9514235e-23     0.090979934     0.027879477   0.00013280325       13.257438
    0.013508733       5.4609056     0.015585349   7.4224125e-23     0.090982357     0.027885304   0.00013292194       13.243635
    0.014360904       5.4606582     0.015518134   6.1967175e-23     0.090984152     0.027888547   0.00013299025       13.233808
    0.015265551       5.4603826     0.015446398   4.1071809e-23     0.090985491     0.027890274   0.00013302363       13.226561
    0.016225903       5.4600774     0.015369862    6.458077e-23     0.090986488     0.027891132   0.00013303252       13.221018
    0.017245391       5.4597402     0.015288205   2.9558906e-24     0.090987217      0.02789148   0.00013302406       13.216641
    0.018327656       5.4593684     0.015201068  -2.5771634e-23     0.090987726      0.02789151   0.00013300333       13.213097
    0.019476565       5.4589592     0.015108063  -2.1147507e-23     0.090988052      0.02789132   0.00013297414       13.210167
     0.02069622       5.4585095     0.015008769   8.2058938e-23     0.090988221      0.02789096   0.00013293951       13.207704
    0.021990978       5.4580165     0.014902736   1.6463779e-22     0.090988251      0.02789046   0.00013290193       13.205599
    0.023365464       5.4574774     0.014789478  -1.6978659e-23     0.090988159     0.027889834   0.00013286353       13.203768
    0.024824587       5.4568897     0.014668475   -1.145769e-22     0.090987954     0.027889093   0.00013282618        13.20215
    0.026373559        5.456251     0.014539168  -7.5838943e-24     0.090987646     0.027888242   0.00013279155       13.200692
    0.028017912       5.4555594     0.014400956   4.6290294e-23     0.090987242     0.027887286   0.00013276116       13.199354
     0.02976352       5.4548131     0.014253193  -9.7154498e-24     0.090986749     0.027886227   0.00013273634       13.198105
    0.031616619       5.4540112     0.014095189  -4.8906181e-23      0.09098617     0.027885066   0.00013271831       13.196919
    0.033583826       5.4531531     0.013926195   4.5031293e-23     0.090985511     0.027883805   0.00013270806       13.195775
    0.035672168       5.4522389     0.013745419   1.0950512e-22     0.090984776     0.027882446   0.00013270648       13.194658
    0.037889105       5.4512697     0.013551998  -2.5910647e-23     0.090983971     0.027880994    0.0001327142       13.193554
    0.040242556       5.4502469     0.013345026  -3.5149666e-23       0.0909831     0.027879453    0.0001327316       13.192456
    0.042740925       5.4491732     0.013123503   5.2841346e-23     0.090982168     0.027877828   0.00013275879       13.191358
    0.045393137       5.4480518     0.012886394    5.754673e-23     0.090981182     0.027876127    0.0001327957       13.190254
    0.048208665       5.4468868     0.012632543   1.8444824e-22     0.090980148      0.02787436   0.00013284201       13.189145
    0.051197566        5.445683     0.012360775   1.0220105e-22     0.090979073     0.027872535   0.00013289719       13.188029
    0.054370516        5.444446     0.012069753   5.2690429e-23     0.090977964     0.027870665   0.00013296046       13.186909
    0.057738847        5.443182     0.011758156  -1.7278042e-23      0.09097683     0.027868762   0.00013303089       13.185788
    0.061314592       5.4418978     0.011424445  -1.4396559e-22     0.090975678      0.02786684   0.00013310739        13.18467
     0.06511052       5.4406007     0.011067146   2.2835922e-23     0.090974517     0.027864911   0.00013318878       13.183559
    0.069140193       5.4392981     0.010684499  -8.5326147e-23     0.090973357      0.02786299    0.0001332738       13.182461
    0.073418001       5.4379981     0.010274879  -6.1511302e-23     0.090972205     0.027861091   0.00013336114       13.181382
    0.077959226       5.4367088    0.0098362988   5.7053772e-23      0.09097107     0.027859227   0.00013344955       13.180327
    0.082780087       5.4354385    0.0093669797  -1.3000788e-23      0.09096996     0.027857411    0.0001335378       13.179303
    0.087897803       5.4341957    0.0088647242  -1.2816571e-22     0.090968883     0.027855656   0.00013362472       13.178316
    0.093330656       5.4329893    0.0083275886  -5.4778324e-23     0.090967848     0.027853974   0.00013370923       13.177371
