#             y             U_x             U_y             U_z              kl              kt             nut           omega
  0.00079464125       1.4094848   0.00031230298   2.1514848e-23      0.15055716   0.00063072234   4.2427414e-11       171.98845
  0.00086391338       1.5311165   0.00036853767  -1.4020163e-23      0.15556971   0.00087305988   1.3467864e-10        144.5279
   0.0009374511       1.6599045   0.00043308238   2.4300182e-23      0.16107967    0.0012003367   4.1630145e-10       122.03704
   0.0010155171       1.7962004   0.00050694555   -2.655125e-23      0.16717429    0.0016410116   1.2569139e-09       103.50114
   0.0010983902       1.9403473   0.00059121596  -1.1683046e-22      0.17396365    0.0022333191   3.7162416e-09        88.14054
   0.0011863663       2.0926598   0.00068705174   1.3586468e-23       0.1815863     0.003029018   1.0774517e-08       75.349866
   0.0012797599       2.2533726   0.00079565594   5.7303736e-23      0.19021296    0.0040988532   3.0594566e-08       64.654589
   0.0013789043       2.4225125   0.00091833792  -7.3783423e-23      0.20004048    0.0055406811   8.4701838e-08       55.679405
   0.0014841538       2.5995799    0.0010571921   1.0717744e-22      0.21125288    0.0074914946   2.2730184e-07       48.125484
   0.0015958843       2.7828467    0.0012170762    3.129186e-23      0.22389377     0.010124462    5.846172e-07       41.778512
   0.0017144948       2.9685346     0.001406317  -1.4807676e-22      0.23755945     0.013488067   1.3470638e-06       36.612286
    0.001840409       3.1516183    0.0016330595   2.5904784e-22       0.2510008     0.017245217   2.5365045e-06        32.77273
   0.0019740768       3.3291295    0.0019008238  -3.5079923e-23      0.26218358     0.020852829   3.7637106e-06       30.242479
   0.0021159754       3.5020122     0.002208119  -1.6636726e-22      0.26920608     0.024036597   4.6417324e-06       28.655973
   0.0022666117       3.6726075    0.0025492214   2.1069368e-22      0.27106516     0.026804279   5.2199814e-06       27.568753
   0.0024265239        3.841914    0.0029172369    -1.62975e-22      0.26747265     0.029191668   5.6802611e-06       26.705503
    0.002596283       4.0096603    0.0033089905  -5.1429745e-22       0.2585021     0.031201177   6.0772333e-06       25.938135
   0.0027764954       4.1751349    0.0037233767  -3.7348387e-22      0.24455919     0.032828831   6.4142936e-06       25.207707
   0.0029678048       4.3374062    0.0041580305   9.3599075e-23      0.22644688     0.034069514   6.6978393e-06       24.483998
   0.0031708945       4.4952212    0.0046092832   1.8221304e-22      0.20538526     0.034917182   6.9635464e-06       23.745759
     0.00338649       4.6467618    0.0050718059   1.7577766e-23      0.18291467     0.035365652   7.3055401e-06       22.970802
   0.0036153613       4.7895235    0.0055379724    2.468644e-22      0.16067465     0.035407065   7.8488066e-06       22.140127
   0.0038583258       4.9205888    0.0059978043   3.3696108e-22      0.14017381     0.035037006    8.721253e-06       21.244528
   0.0041162514       5.0371628    0.0064395398  -5.4707835e-23      0.12257454     0.034269476   1.0061247e-05       20.284356
   0.0043900594       5.1371753    0.0068509527  -9.6978853e-23       0.1085242     0.033149039   1.2009248e-05       19.269072
   0.0046807278       5.2197989    0.0072213376   1.0450487e-22     0.098117214     0.031752988   1.4680127e-05       18.217493
   0.0049892948       5.2856439    0.0075433887  -2.1492277e-22      0.09100063     0.030183053   1.8142321e-05       17.155521
   0.0053168625       5.3365122    0.0078140613  -2.0792292e-22      0.08655969     0.028549121   2.2415509e-05       16.111856
   0.0056646009       5.3748674    0.0080342842   1.7743005e-22     0.084100379      0.02695188   2.7481443e-05       15.113373
   0.0060337521       5.4032992    0.0082079852   1.7764624e-22     0.082980317      0.02547068   3.3291408e-05       14.181755
   0.0064256347       5.4241591    0.0083409091  -4.2130057e-23     0.082673013     0.024158673   3.9766107e-05       13.331965
   0.0068416484       5.4393918    0.0084395029  -1.3592196e-22     0.082790307      0.02304381   4.6790747e-05       12.572234
    0.007283279       5.4505084    0.0085100361  -1.0978273e-23     0.083085489     0.022133087   5.4212288e-05       11.904961
   0.0077521041       5.4586353    0.0085580423   8.5312352e-23     0.083421388     0.021417938   6.1852842e-05       11.327998
   0.0082497982       5.4645908    0.0085880736   2.1885334e-23     0.083730584     0.020879511   6.9528415e-05       10.835989
    0.008778139       5.4689604    0.0086037434   6.6713846e-23     0.083989507     0.020493233    7.706047e-05       10.421606
   0.0093390136       5.4721621    0.0086077809   8.3624826e-23     0.084196282     0.020232384   8.4284754e-05       10.076562
   0.0099344254        5.474495    0.0086022238  -1.0818188e-22     0.084357327     0.020070665   9.1058359e-05       9.7923786
    0.010566501       5.4761749    0.0085886585  -2.2393118e-23     0.084480832     0.019983857   9.7264274e-05       9.5608947
    0.011237498       5.4773594    0.0085682333   1.8281462e-22     0.084574327     0.019950758    0.0001028136       9.3745544
    0.011949813       5.4781652    0.0085417914   7.2545355e-23     0.084644135     0.019953585   0.00010764667       9.2265246
    0.012705991       5.4786798    0.0085099839  -1.0685918e-22     0.084695455     0.019978048    0.0001117281       9.1106997
    0.013508733       5.4789699    0.0084732703  -1.2665953e-22     0.084732553     0.020013197   0.00011499973        9.021646
    0.014360904       5.4790865    0.0084320716  -1.2174974e-23     0.084758907     0.020051145   0.00011724786       8.9545278
    0.015265551       5.4790686    0.0083866208  -8.9876894e-25     0.084777315       0.0200867    0.0001183967       8.9050456
    0.016225903       5.4789449    0.0083370033  -8.0255952e-23     0.084789984     0.020116937   0.00011887826       8.8694011
    0.017245391        5.478737    0.0082833934    2.591475e-23     0.084798602     0.020140706   0.00011914853       8.8442919
    0.018327656       5.4784612    0.0082258431   1.1581043e-22     0.084804422     0.020158128   0.00011933734       8.8269248
    0.019476565       5.4781287    0.0081643034  -6.2276274e-23     0.084808338     0.020170087   0.00011946267       8.8150282
     0.02069622       5.4777462    0.0080987007  -9.9162798e-23      0.08481096     0.020177797   0.00011953531       8.8068451
    0.021990978       5.4773164    0.0080288878   1.5959222e-22     0.084812693     0.020182472   0.00011956738       8.8010927
    0.023365464         5.47684    0.0079546659   1.5679294e-22     0.084813794     0.020185125   0.00011957113       8.7968903
    0.024824587       5.4763159    0.0078757963  -1.2846752e-22     0.084814425     0.020186498    0.0001195573       8.7936681
    0.026373559       5.4757424    0.0077920092  -1.0872677e-22     0.084814687     0.020187076   0.00011953436       8.7910738
    0.028017912       5.4751176    0.0077030116    2.938201e-23     0.084814648     0.020187146   0.00011950861        8.788895
     0.02976352         5.47444    0.0076084902   8.8751567e-23     0.084814355     0.020186868   0.00011948464       8.7870018
    0.031616619       5.4737082    0.0075081139   1.2520781e-22      0.08481384     0.020186328   0.00011946586       8.7853113
    0.033583826       5.4729217    0.0074015335   -5.405923e-23     0.084813131     0.020185574   0.00011945482       8.7837668
    0.035672168       5.4720804    0.0072883832   -8.187076e-23     0.084812248     0.020184635   0.00011945352       8.7823276
    0.037889105       5.4711852    0.0071682763   8.4069044e-23      0.08481121     0.020183534   0.00011946352       8.7809636
    0.040242556       5.4702376    0.0070408113   4.4167087e-23     0.084810034     0.020182286   0.00011948591       8.7796523
    0.042740925       5.4692402    0.0069055616  -8.0716462e-23     0.084808733     0.020180907   0.00011952124       8.7783771
    0.045393137       5.4681962    0.0067620874   1.7138251e-24     0.084807323     0.020179412   0.00011956967        8.777126
    0.048208665       5.4671097    0.0066099159   1.1605763e-22     0.084805816     0.020177814   0.00011963105       8.7758908
    0.051197566       5.4659854    0.0064485679   -7.805604e-23     0.084804227     0.020176129   0.00011970489       8.7746665
    0.054370516       5.4648291    0.0062775188  -2.3564567e-22     0.084802568     0.020174371   0.00011979038       8.7734505
    0.057738847       5.4636469     0.006096246   1.6562568e-22     0.084800855     0.020172555   0.00011988642       8.7722425
    0.061314592       5.4624456     0.005904168   2.0139475e-22       0.0847991     0.020170698   0.00011999169       8.7710438
     0.06511052       5.4612323    0.0057007112  -1.2422596e-22     0.084797318     0.020168815   0.00012010472       8.7698571
    0.069140193       5.4600146    0.0054852361   1.9743105e-23     0.084795522     0.020166922   0.00012022394       8.7686859
    0.073418001       5.4588002    0.0052571009   1.6438282e-22     0.084793726     0.020165035   0.00012034774       8.7675347
    0.077959226       5.4575969     0.005015615   4.0604071e-23     0.084791945     0.020163167   0.00012047453       8.7664086
    0.082780087       5.4564127    0.0047600352   2.0988338e-23     0.084790191     0.020161334   0.00012060282       8.7653127
    0.087897803       5.4552558    0.0044896401   8.4395524e-23     0.084788478      0.02015955   0.00012073119       8.7642528
    0.093330656       5.4541342    0.0042035272  -1.8259645e-23     0.084786819     0.020157828   0.00012085835       8.7632348
