#             y             U_x             U_y             U_z              kl              kt             nut           omega
    0.008778139       4.8911172    0.0054897037   1.4653296e-23     0.063425967      0.14002357   0.00042043526       23.749165
   0.0093390136       4.9410888    0.0059241247  -1.2755973e-22     0.064615295      0.13382672   0.00041552507        22.17493
   0.0099344254       4.9919062    0.0063906739  -4.2844999e-23     0.065974354      0.12721407    0.0004068091       20.664173
    0.010566501       5.0435815    0.0068919917   1.2268771e-22      0.06740265       0.1201511   0.00039470663       19.208093
    0.011237498        5.095988     0.007429929    1.273665e-22     0.068816158      0.11261219   0.00037973979       17.798756
    0.011949813       5.1488139    0.0080046481  -5.2861604e-23     0.070153682       0.1045893   0.00036251616       16.429724
    0.012705991        5.201511    0.0086133003   5.6064898e-23     0.071376647      0.09610211   0.00034372538       15.096837
    0.013508733       5.2532482    0.0092483343   1.7747344e-22     0.072464674      0.08720875   0.00032411815       13.799113
    0.014360904       5.3028984    0.0098957926  -8.2542297e-23     0.073409865     0.078014696   0.00030443758       12.539636
    0.015265551       5.3490965     0.010534373  -1.1485245e-22     0.074211972      0.06867667   0.00028529329       11.326236
    0.016225903       5.3903991     0.011136337   4.2943587e-24     0.074875337     0.059398363    0.0002669993       10.171683
    0.017245391       5.4255393     0.011671065  -1.6696971e-23     0.075407437     0.050417449   0.00024944506       9.0932673
    0.018327656        5.453702     0.012110708  -1.1744158e-23     0.075818445     0.041988167   0.00023209841       8.1118391
    0.019476565       5.4747122     0.012435853  -1.2045574e-22     0.076121176     0.034367412   0.00021421911       7.2505919
     0.02069622       5.4890682     0.012640088  -1.3350719e-22      0.07633109     0.027808247    0.0001953238        6.533345
    0.021990978       5.4978321     0.012730415    2.020552e-22     0.076466051     0.022545336     0.000175874       5.9803401
    0.023365464       5.5024162     0.012725714   2.4034938e-22     0.076545428     0.018731959   0.00015774027       5.5985524
    0.024824587       5.5042925     0.012654468  -4.6542526e-23     0.076588036     0.016325719   0.00014274256       5.3702138
    0.026373559       5.5046933     0.012543306  -6.0611858e-23     0.076609357     0.015039759   0.00013093194       5.2537806
    0.028017912       5.5044209     0.012409132  -7.6430113e-24     0.076619793     0.014462795   0.00012264264       5.2021574
     0.02976352        5.503873     0.012261485  -7.7259685e-23      0.07662504     0.014244187   0.00011857135       5.1808195
    0.031616619       5.5032057     0.012103734  -9.9477328e-23     0.076627757     0.014174447   0.00011730931        5.171551
    0.033583826       5.5024676     0.011935937  -3.4024258e-23     0.076629103     0.014155981   0.00011700432       5.1667772
    0.035672168       5.5016697     0.011757713   5.1316208e-23     0.076629599     0.014152022   0.00011695983       5.1637627
    0.037889105       5.5008152     0.011568471   6.2533464e-23     0.076629509     0.014151471    0.0001169844       5.1615458
    0.040242556       5.4999062     0.011367563   2.1233476e-23     0.076628981     0.014151338   0.00011703236       5.1597533
    0.042740925       5.4989454     0.011154299   6.8928397e-23     0.076628111     0.014151011   0.00011709657       5.1582146
    0.045393137       5.4979362     0.010927945   1.3047136e-22     0.076626963     0.014150442   0.00011717761         5.15684
    0.048208665       5.4968828     0.010687723    7.894524e-24     0.076625586     0.014149678   0.00011727653       5.1555787
    0.051197566       5.4957901     0.010432811    -8.10702e-23     0.076624021     0.014148762   0.00011739361          5.1544
    0.054370516       5.4946641     0.010162339    1.150678e-22     0.076622301     0.014147729   0.00011752815       5.1532842
    0.057738847       5.4935113    0.0098753815   1.6687382e-22     0.076620457     0.014146605   0.00011767863       5.1522187
    0.061314592       5.4923387    0.0095709682  -1.0551495e-23     0.076618516     0.014145413   0.00011784293       5.1511952
     0.06511052        5.491154     0.009248052   5.4814962e-23     0.076616503     0.014144173   0.00011801843       5.1502085
    0.069140193        5.489965    0.0089055512   1.7059235e-22     0.076614442     0.014142903   0.00011820226        5.149256
    0.073418001       5.4887799     0.008542271   3.5688362e-23     0.076612357     0.014141619   0.00011839143       5.1483366
    0.077959226       5.4876067    0.0081570106  -1.7859704e-22     0.076610267     0.014140337   0.00011858283       5.1474505
    0.082780087       5.4864539    0.0077484064  -2.0096363e-22     0.076608194     0.014139072   0.00011877342       5.1465989
    0.087897803       5.4853295    0.0073151038    8.195347e-23     0.076606156     0.014137835   0.00011896034       5.1457839
    0.093330656       5.4842417    0.0068555975   2.0593624e-22     0.076604173     0.014136639   0.00011914091       5.1450077
