0.99914624 0
0.99878788 0
0.99830597 0
0.99780597 0
0.99666884 0
0.99563827 1.38737e-06
0.98101424 4.13167e-06
0.96809471 5.42626e-06
0.95488353 5.29842e-06
0.94080164 5.16638e-06
0.92685349 5.0355e-06
0.91340019 4.90985e-06
0.90046495 4.7903e-06
0.88803546 4.67649e-06
0.87601904 4.5676e-06
0.8643209 4.46244e-06
0.85274046 4.35965e-06
0.84118943 4.25828e-06
0.82963549 4.15802e-06
0.81808336 4.05886e-06
0.80655645 3.961e-06
0.79509686 3.8648e-06
0.78377754 3.77096e-06
0.77274854 3.67996e-06
0.76189068 3.59191e-06
0.75137804 3.50734e-06
0.74127548 3.42688e-06
0.73163794 3.35089e-06
0.72252144 3.27968e-06
0.71397412 3.21351e-06
0.70603869 3.15261e-06
0.69875492 3.09711e-06
0.69213466 3.04699e-06
0.6861636 3.00207e-06
0.68081513 2.96206e-06
0.67605311 2.9266e-06
0.67183083 2.89531e-06
0.66809824 2.86777e-06
0.66481603 2.84364e-06
0.66194116 2.82254e-06
0.65941698 2.80405e-06
0.65718125 2.78771e-06
0.65517186 2.77305e-06
0.65333179 2.75969e-06
0.65162487 2.74733e-06
0.65002433 2.73575e-06
0.64849488 2.72469e-06
0.64700007 2.71392e-06
0.64551236 2.70323e-06
0.64401229 2.6925e-06
0.64249039 2.68162e-06
0.64093986 2.67056e-06
0.63935058 2.65923e-06
0.63770075 2.64749e-06
0.63597419 2.63526e-06
0.63417019 2.62252e-06
0.63229572 2.60931e-06
0.63035428 2.59566e-06
0.6283488 2.5816e-06
0.62629154 2.56723e-06
0.62420317 2.55267e-06
0.62209919 2.53801e-06
0.61998429 2.52331e-06
0.61785964 2.50859e-06
0.61573207 2.49389e-06
0.61360944 2.47925e-06
0.6114924 2.46469e-06
0.60938192 2.45022e-06
0.60728598 2.43588e-06
0.60521224 2.42172e-06
0.60316032 2.40775e-06
0.60113065 2.39397e-06
0.59912784 2.38039e-06
0.59714963 2.367e-06
0.59518924 2.35378e-06
0.59324603 2.34071e-06
0.59132324 2.32781e-06
0.58941859 2.31506e-06
0.5875321 2.30247e-06
0.5856702 2.29006e-06
0.58383101 2.27782e-06
0.58200978 2.26575e-06
0.5802087 2.25382e-06
0.57842528 2.24204e-06
0.5766562 2.2304e-06
0.57490583 2.2189e-06
0.57317466 2.20754e-06
0.57146069 2.19633e-06
0.56976623 2.18526e-06
0.56808843 2.17433e-06
0.56642412 2.16351e-06
0.56477555 2.15282e-06
0.56314301 2.14226e-06
0.56152682 2.13182e-06
0.55992601 2.1215e-06
0.55833881 2.11129e-06
0.55676578 2.10119e-06
0.55520557 2.0912e-06
0.55365888 2.08131e-06
0.5521238 2.07153e-06
0.5506028 2.06181e-06
0.549075 2.05222e-06
0.54760828 2.04261e-06
0.54601075 2.03304e-06
0.54461711 2.02279e-06
