#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
    0.030520085               0            0.05     -0.73620429  -0.00013239681               0       7492.7591      0.80498394               0               0               0               0               0               0               0   9.2238894e-16   2.1564466e-11        11601891
     0.03089836               0            0.05     -0.71683276  -0.00012843801               0       7465.7469      0.78380879               0               0               0               0               0               0               0   9.2926223e-16   2.1447196e-11        11601891
    0.031280581               0            0.05     -0.69779697  -0.00012481403               0       7439.1749      0.76300552               0               0               0               0               0               0               0   9.3633878e-16   2.1332047e-11        11601891
    0.031666788               0            0.05      -0.6791035  -0.00012184192               0       7413.0427      0.74258111               0               0               0               0               0               0               0   9.4362857e-16   2.1219007e-11        11601891
    0.032057023               0            0.05     -0.66074964  -0.00011831495               0        7387.349      0.72249624               0               0               0               0               0               0               0   9.5113897e-16    2.110806e-11        11601891
    0.032451328               0            0.05     -0.64273632  -0.00011504682               0       7362.0927      0.70280337               0               0               0               0               0               0               0   9.5887766e-16   2.0999192e-11        11601891
    0.032849744               0            0.05     -0.62505572  -0.00011204389               0       7337.2723      0.68345987               0               0               0               0               0               0               0   9.6685103e-16   2.0892387e-11        11601891
    0.033252316               0            0.05     -0.60766435   -0.0001091872               0       7312.8867      0.66444708               0               0               0               0               0               0               0   9.7506453e-16   2.0787632e-11        11601891
    0.033659086               0            0.05     -0.59050196  -0.00010656474               0        7288.937      0.64568778               0               0               0               0               0               0               0   9.8352587e-16   2.0684923e-11        11601891
    0.034070098               0            0.05     -0.57358651  -0.00010391271               0       7265.4268      0.62719427               0               0               0               0               0               0               0    9.922394e-16   2.0584267e-11        11601891
    0.034485397               0            0.05     -0.55699191  -0.00010070141               0       7242.3556      0.60904891               0               0               0               0               0               0               0   1.0012134e-15   2.0485654e-11        11601891
    0.034905027               0            0.05      -0.5407522  -9.7280897e-05               0        7219.721      0.59129139               0               0               0               0               0               0               0   1.0104471e-15   2.0389063e-11        11601891
    0.035329034               0            0.05     -0.52486469  -9.4158371e-05               0         7197.52      0.57392944               0               0               0               0               0               0               0   1.0199501e-15   2.0294472e-11        11601891
    0.035757462               0            0.05     -0.50933565  -9.1228436e-05               0       7175.7493      0.55694529               0               0               0               0               0               0               0   1.0297185e-15   2.0201859e-11        11601891
    0.036190358               0            0.05     -0.49413927  -8.7818685e-05               0       7154.4047      0.54033228               0               0               0               0               0               0               0    1.039763e-15   2.0111197e-11        11601891
    0.036627769               0            0.05     -0.47928731  -8.5701428e-05               0       7133.4845      0.52412391               0               0               0               0               0               0               0   1.0500776e-15   2.0022472e-11        11601891
    0.037069742               0            0.05     -0.46476504  -8.2737523e-05               0       7112.9835      0.50819363               0               0               0               0               0               0               0   1.0606737e-15   1.9935651e-11        11601891
    0.037516324               0            0.05     -0.45057354  -7.9890291e-05               0       7092.9002      0.49272461               0               0               0               0               0               0               0   1.0715441e-15   1.9850724e-11        11601891
    0.037967563               0            0.05     -0.43669646  -7.7585324e-05               0       7073.2284      0.47750792               0               0               0               0               0               0               0   1.0826979e-15   1.9767654e-11        11601891
    0.038423508               0            0.05     -0.42307188   -7.554409e-05               0       7053.9687      0.46265914               0               0               0               0               0               0               0   1.0941289e-15   1.9686437e-11        11601891
    0.038884209               0            0.05     -0.40964572  -7.3757302e-05               0       7035.1183      0.44793739               0               0               0               0               0               0               0   1.1058459e-15   1.9607058e-11        11601891
    0.039349714               0            0.05     -0.39647763  -7.1392186e-05               0       7016.6824      0.43357475               0               0               0               0               0               0               0   1.1178458e-15   1.9529531e-11        11601891
    0.039820074               0            0.05     -0.38363221  -6.8820638e-05               0       6998.6538      0.41947667               0               0               0               0               0               0               0   1.1301314e-15   1.9453818e-11        11601891
    0.040295339               0            0.05     -0.37112958  -6.6365981e-05               0        6981.031      0.40584327               0               0               0               0               0               0               0   1.1427001e-15   1.9379907e-11        11601891
    0.040775561               0            0.05      -0.3589102  -6.3985279e-05               0       6963.8046      0.39241917               0               0               0               0               0               0               0   1.1555514e-15    1.930775e-11        11601891
    0.041260791               0            0.05     -0.34690207  -6.2348639e-05               0       6946.9775      0.37938674               0               0               0               0               0               0               0   1.1686857e-15   1.9237356e-11        11601891
    0.041751081               0            0.05     -0.33525439   -6.006538e-05               0       6930.5466      0.36654897               0               0               0               0               0               0               0   1.1821019e-15   1.9168704e-11        11601891
    0.042246485               0            0.05     -0.32394617  -5.6740561e-05               0       6914.5011       0.3542451               0               0               0               0               0               0               0   1.1957952e-15   1.9101742e-11        11601891
    0.042747055               0            0.05     -0.31298126  -5.4900592e-05               0       6898.8384      0.34224945               0               0               0               0               0               0               0   1.2097671e-15   1.9036454e-11        11601891
    0.043252845               0            0.05      -0.3023454  -5.3139206e-05               0       6883.5467      0.33063235               0               0               0               0               0               0               0   1.2240068e-15   1.8972786e-11        11601891
    0.043763911               0            0.05     -0.29192886  -5.2225519e-05               0       6868.6246      0.31921215               0               0               0               0               0               0               0   1.2385227e-15   1.8910725e-11        11601891
    0.044280306               0            0.05      -0.2815918  -5.1046962e-05               0       6854.0698      0.30787509               0               0               0               0               0               0               0   1.2532992e-15   1.8850259e-11        11601891
    0.044802087               0            0.05     -0.27143676  -4.9182551e-05               0       6839.8935      0.29677384               0               0               0               0               0               0               0   1.2683558e-15   1.8791434e-11        11601891
    0.045329309               0            0.05     -0.26153201   -4.751396e-05               0       6826.0839      0.28595943               0               0               0               0               0               0               0   1.2836598e-15   1.8734193e-11        11601891
     0.04586203               0            0.05     -0.25192679  -4.5239876e-05               0       6812.6459      0.27542159               0               0               0               0               0               0               0   1.2992359e-15   1.8678555e-11        11601891
    0.046400307               0            0.05     -0.24263993  -4.3286711e-05               0       6799.5618      0.26533553               0               0               0               0               0               0               0   1.3150362e-15   1.8624437e-11        11601891
    0.046944197               0            0.05     -0.23368146  -4.1754867e-05               0       6786.8339      0.25549413               0               0               0               0               0               0               0   1.3310884e-15   1.8571847e-11        11601891
     0.04749376               0            0.05     -0.22501006  -3.8990007e-05               0       6774.4423      0.24602944               0               0               0               0               0               0               0   1.3473327e-15   1.8520697e-11        11601891
    0.048049054               0            0.05     -0.21670424  -3.8712224e-05               0       6762.3928      0.23701889               0               0               0               0               0               0               0   1.3637941e-15   1.8471009e-11        11601891
    0.048610139               0            0.05     -0.20867305  -3.5749751e-05               0       6750.6561      0.22801706               0               0               0               0               0               0               0   1.3803949e-15   1.8422657e-11        11601891
    0.049177075               0            0.05     -0.20087124  -3.4980811e-05               0       6739.2469      0.21975116               0               0               0               0               0               0               0   1.3971728e-15   1.8375704e-11        11601891
    0.049749924               0            0.05     -0.19329528   -3.324996e-05               0       6728.1398      0.21122885               0               0               0               0               0               0               0   1.4140158e-15   1.8330038e-11        11601891
    0.050328748               0            0.05      -0.1862495  -3.0547604e-05               0       6717.3499      0.20375787               0               0               0               0               0               0               0   1.4310062e-15   1.8285725e-11        11601891
    0.050913608               0            0.05     -0.17960573  -2.9916036e-05               0       6706.8172      0.19624352               0               0               0               0               0               0               0   1.4479298e-15   1.8242506e-11        11601891
    0.051504567               0            0.05     -0.17278852  -3.0270268e-05               0       6696.5714      0.18907355               0               0               0               0               0               0               0   1.4650417e-15   1.8200504e-11        11601891
    0.052101689               0            0.05     -0.16653512   -2.528005e-05               0       6686.6093      0.18185688               0               0               0               0               0               0               0   1.4819015e-15    1.815973e-11        11601891
    0.052705039               0            0.05     -0.16141754  -2.0182896e-05               0       6676.8782      0.17665849               0               0               0               0               0               0               0   1.4984042e-15   1.8119952e-11        11601891
    0.053314682               0            0.05     -0.15705835  -1.7723591e-05               0       6667.3159      0.17152057               0               0               0               0               0               0               0   1.5145357e-15   1.8080896e-11        11601891
    0.053930682               0            0.05     -0.15305431  -1.6089924e-05               0       6657.9081      0.16749545               0               0               0               0               0               0               0   1.5303321e-15   1.8042504e-11        11601891
    0.054553106               0            0.05     -0.14941445  -1.5342747e-05               0       6648.6348      0.16312484               0               0               0               0               0               0               0   1.5457653e-15    1.800469e-11        11601891
    0.055182022               0            0.05     -0.14609207  -1.1647425e-05               0       6639.4791      0.15973698               0               0               0               0               0               0               0   1.5608337e-15   1.7967388e-11        11601891
    0.055817496               0            0.05     -0.14314916  -1.1759609e-05               0       6630.4258      0.15646259               0               0               0               0               0               0               0   1.5754904e-15   1.7930531e-11        11601891
    0.056459598               0            0.05     -0.14057101  -9.9955933e-06               0        6621.449      0.15360028               0               0               0               0               0               0               0   1.5897208e-15   1.7894015e-11        11601891
    0.057108397               0            0.05     -0.13832493  -7.3937651e-06               0       6612.5342      0.15110661               0               0               0               0               0               0               0   1.6034891e-15   1.7857777e-11        11601891
    0.057763961               0            0.05     -0.13642607  -6.2768928e-06               0       6603.6583      0.14920418               0               0               0               0               0               0               0   1.6167675e-15   1.7821726e-11        11601891
    0.058426363               0            0.05     -0.13481309  -6.4693352e-06               0       6594.8042      0.14737902               0               0               0               0               0               0               0   1.6295392e-15   1.7785787e-11        11601891
    0.059095673               0            0.05     -0.13339607  -5.5941045e-06               0       6585.9553      0.14577986               0               0               0               0               0               0               0   1.6417863e-15   1.7749894e-11        11601891
    0.059771963               0            0.05     -0.13212916  -3.9154957e-06               0       6577.1037      0.14433595               0               0               0               0               0               0               0   1.6534927e-15   1.7714018e-11        11601891
    0.060455306               0            0.05     -0.13106473  -3.0506054e-06               0       6568.2393      0.14330022               0               0               0               0               0               0               0   1.6646572e-15   1.7678115e-11        11601891
    0.061145775               0            0.05     -0.13022722  -2.7818582e-06               0       6559.3474      0.14233304               0               0               0               0               0               0               0   1.6752675e-15   1.7642123e-11        11601891
    0.061843446               0            0.05     -0.12956224  -1.7304208e-06               0       6550.4136      0.14163755               0               0               0               0               0               0               0   1.6853168e-15   1.7605984e-11        11601891
    0.062548392               0            0.05     -0.12906833  -1.3563555e-06               0        6541.429      0.14109796               0               0               0               0               0               0               0   1.6947844e-15   1.7569662e-11        11601891
    0.063260691               0            0.05     -0.12873728  -7.2974525e-07               0       6532.3788      0.14072076               0               0               0               0               0               0               0   1.7036599e-15   1.7533097e-11        11601891
    0.063980417               0            0.05     -0.12855323   2.9771135e-07               0       6523.2544      0.14053154               0               0               0               0               0               0               0   1.7119272e-15   1.7496256e-11        11601891
     0.06470765               0            0.05     -0.12851812  -6.7837501e-07               0       6514.0425      0.14057046               0               0               0               0               0               0               0    1.719584e-15   1.7459084e-11        11601891
    0.065442467               0            0.05      -0.1285791   5.1501461e-07               0       6504.7346       0.1403853               0               0               0               0               0               0               0   1.7266302e-15   1.7421546e-11        11601891
    0.066184948               0            0.05     -0.12866827   7.2432214e-07               0       6495.3232      0.14073856               0               0               0               0               0               0               0   1.7330743e-15   1.7383614e-11        11601891
    0.066935172               0            0.05      -0.1287478   4.4136612e-07               0       6485.8091      0.14060259               0               0               0               0               0               0               0   1.7389304e-15   1.7345292e-11        11601891
     0.06769322               0            0.05     -0.12880686   5.7997845e-07               0       6476.1909      0.14088291               0               0               0               0               0               0               0   1.7442199e-15   1.7306574e-11        11601891
    0.068459173               0            0.05     -0.12886569   3.2913357e-07               0       6466.4711      0.14074955               0               0               0               0               0               0               0   1.7489563e-15   1.7267472e-11        11601891
    0.069233115               0            0.05     -0.12890861   4.7009485e-07               0       6456.6452      0.14097866               0               0               0               0               0               0               0   1.7531647e-15   1.7227968e-11        11601891
    0.070015128               0            0.05     -0.12891952   3.5209087e-07               0        6446.718      0.14082123               0               0               0               0               0               0               0   1.7568586e-15   1.7188081e-11        11601891
    0.070805297               0            0.05     -0.12888466   2.8726939e-07               0       6436.6873      0.14098792               0               0               0               0               0               0               0   1.7600656e-15   1.7147805e-11        11601891
    0.071603706               0            0.05     -0.12879109  -4.9934026e-07               0       6426.5606      0.14074071               0               0               0               0               0               0               0   1.7627966e-15   1.7107169e-11        11601891
    0.072410442               0            0.05     -0.12863602  -2.0000054e-07               0       6416.3377      0.14062965               0               0               0               0               0               0               0    1.765082e-15   1.7066174e-11        11601891
    0.073225592               0            0.05     -0.12839708  -6.2256593e-07               0       6406.0262      0.14034474               0               0               0               0               0               0               0   1.7669286e-15   1.7024853e-11        11601891
    0.074049243               0            0.05     -0.12807582  -9.8566003e-07               0       6395.6304      0.14002671               0               0               0               0               0               0               0   1.7683707e-15   1.6983222e-11        11601891
    0.074881483               0            0.05      -0.1276061  -1.4986009e-06               0       6385.1577      0.13949456               0               0               0               0               0               0               0   1.7694133e-15   1.6941315e-11        11601891
    0.075722403               0            0.05     -0.12699966  -1.7844525e-06               0       6374.6235      0.13885502               0               0               0               0               0               0               0   1.7700964e-15   1.6899194e-11        11601891
    0.076572093               0            0.05     -0.12632067  -1.9635216e-06               0       6364.0337       0.1380993               0               0               0               0               0               0               0   1.7704251e-15   1.6856886e-11        11601891
    0.077430644               0            0.05     -0.12559171  -2.0886462e-06               0       6353.3946      0.13732475               0               0               0               0               0               0               0   1.7704195e-15   1.6814412e-11        11601891
    0.078298149               0            0.05      -0.1248071  -2.2661563e-06               0       6342.7089      0.13645281               0               0               0               0               0               0               0   1.7701194e-15   1.6771787e-11        11601891
    0.079174701               0            0.05     -0.12397749  -2.3894567e-06               0       6331.9836      0.13555715               0               0               0               0               0               0               0   1.7695102e-15   1.6729036e-11        11601891
    0.080060395               0            0.05     -0.12309574  -2.4266792e-06               0       6321.2199      0.13458051               0               0               0               0               0               0               0   1.7685944e-15   1.6686168e-11        11601891
    0.080955325               0            0.05     -0.12216377  -2.6887175e-06               0       6310.4263      0.13359338               0               0               0               0               0               0               0   1.7674329e-15   1.6643215e-11        11601891
    0.081859589               0            0.05     -0.12118803  -2.7731105e-06               0        6299.604      0.13247323               0               0               0               0               0               0               0   1.7659823e-15   1.6600184e-11        11601891
    0.082773283               0            0.05     -0.12014264  -2.9825522e-06               0       6288.7606      0.13138425               0               0               0               0               0               0               0   1.7643075e-15   1.6557103e-11        11601891
    0.083696507               0            0.05     -0.11899995  -3.2697205e-06               0       6277.9024      0.13008608               0               0               0               0               0               0               0   1.7624121e-15   1.6514001e-11        11601891
    0.084629358               0            0.05     -0.11778989  -3.2599817e-06               0       6267.0415      0.12879952               0               0               0               0               0               0               0   1.7602522e-15   1.6470926e-11        11601891
    0.085571939               0            0.05     -0.11652116  -3.2977367e-06               0       6256.1802      0.12739484               0               0               0               0               0               0               0   1.7579313e-15   1.6427887e-11        11601891
    0.086524349               0            0.05     -0.11528362  -3.3370917e-06               0       6245.3296      0.12607053               0               0               0               0               0               0               0   1.7554228e-15   1.6384928e-11        11601891
    0.087486692               0            0.05     -0.11398857  -3.2720562e-06               0       6234.4752      0.12463303               0               0               0               0               0               0               0   1.7527012e-15    1.634199e-11        11601891
    0.088459071               0            0.05     -0.11280717  -3.0979154e-06               0       6223.6453      0.12335212               0               0               0               0               0               0               0   1.7497982e-15   1.6299188e-11        11601891
    0.089441592               0            0.05     -0.11154591  -3.5503069e-06               0       6212.7928      0.12196686               0               0               0               0               0               0               0   1.7467045e-15   1.6256329e-11        11601891
    0.090434358               0            0.05     -0.11004392  -3.7042892e-06               0        6201.984      0.12034455               0               0               0               0               0               0               0   1.7435966e-15   1.6213678e-11        11601891
    0.091437479               0            0.05     -0.10889345  -2.6222748e-06               0       6191.1966      0.11903815               0               0               0               0               0               0               0   1.7400659e-15   1.6171167e-11        11601891
    0.092451061               0            0.05     -0.10801922  -2.1187032e-06               0       6180.3863      0.11812835               0               0               0               0               0               0               0   1.7361656e-15   1.6128602e-11        11601891
    0.093475213               0            0.05       -0.107055  -2.5301272e-06               0       6169.5508       0.1170507               0               0               0               0               0               0               0   1.7320248e-15    1.608597e-11        11601891
    0.094510047               0            0.05     -0.10595979  -2.7137954e-06               0       6158.7117      0.11586776               0               0               0               0               0               0               0   1.7276188e-15   1.6043362e-11        11601891
    0.095555673               0            0.05      -0.1047681  -2.9667263e-06               0       6147.8754      0.11455813               0               0               0               0               0               0               0   1.7230715e-15   1.6000799e-11        11601891
    0.096612203               0            0.05      -0.1034877  -3.0983981e-06               0       6137.0585      0.11315992               0               0               0               0               0               0               0   1.7183994e-15   1.5958348e-11        11601891
    0.097679752               0            0.05     -0.10215749  -3.1518863e-06               0       6126.2646      0.11170724               0               0               0               0               0               0               0   1.7136104e-15   1.5916024e-11        11601891
    0.098758435               0            0.05     -0.10082258  -3.1098442e-06               0       6115.5035      0.11024763               0               0               0               0               0               0               0   1.7087012e-15   1.5873866e-11        11601891
    0.099848367               0            0.05    -0.099508698  -3.0210246e-06               0       6104.7694      0.10880801               0               0               0               0               0               0               0   1.7036552e-15   1.5831852e-11        11601891
     0.10094967               0            0.05    -0.098168289  -3.1234119e-06               0       6094.0677      0.10735839               0               0               0               0               0               0               0   1.6985366e-15       1.579e-11        11601891
     0.10206245               0            0.05    -0.096789586  -3.2622514e-06               0       6083.4024      0.10583778               0               0               0               0               0               0               0   1.6933295e-15   1.5748328e-11        11601891
     0.10318684               0            0.05    -0.095356364  -3.2832599e-06               0       6072.7809      0.10427729               0               0               0               0               0               0               0   1.6880306e-15   1.5706865e-11        11601891
     0.10432296               0            0.05    -0.093918933  -3.1981528e-06               0       6062.2115      0.10269913               0               0               0               0               0               0               0   1.6826659e-15   1.5665644e-11        11601891
     0.10547092               0            0.05    -0.092536517   -2.908498e-06               0       6051.6909       0.1011881               0               0               0               0               0               0               0   1.6771958e-15   1.5624651e-11        11601891
     0.10663086               0            0.05    -0.091196731  -3.0002001e-06               0        6041.215      0.09974854               0               0               0               0               0               0               0    1.671654e-15   1.5583868e-11        11601891
     0.10780289               0            0.05    -0.089851566  -2.8889466e-06               0       6030.7831     0.098235527               0               0               0               0               0               0               0   1.6660633e-15   1.5543291e-11        11601891
     0.10898715               0            0.05     -0.08854047  -2.7826505e-06               0        6020.401     0.096844906               0               0               0               0               0               0               0    1.660405e-15   1.5502944e-11        11601891
     0.11018375               0            0.05    -0.087257232  -2.6298772e-06               0        6010.059     0.095399705               0               0               0               0               0               0               0   1.6546726e-15   1.5462787e-11        11601891
     0.11139284               0            0.05    -0.085991532  -2.7325044e-06               0       5999.7645     0.094076503               0               0               0               0               0               0               0   1.6488955e-15   1.5422849e-11        11601891
     0.11261454               0            0.05    -0.084723568  -2.7187567e-06               0       5989.5097     0.092612971               0               0               0               0               0               0               0   1.6430304e-15     1.53831e-11        11601891
     0.11384897               0            0.05    -0.083429988  -2.6130825e-06               0       5979.3069     0.091265038               0               0               0               0               0               0               0   1.6371184e-15   1.5343588e-11        11601891
     0.11509628               0            0.05    -0.082143472  -2.6356878e-06               0       5969.1539     0.089804565               0               0               0               0               0               0               0   1.6311632e-15   1.5304304e-11        11601891
      0.1163566               0            0.05    -0.080877949   -2.525338e-06               0       5959.0558     0.088467999               0               0               0               0               0               0               0   1.6251744e-15   1.5265267e-11        11601891
     0.11763007               0            0.05    -0.079669289  -2.4466764e-06               0       5949.0065     0.087094785               0               0               0               0               0               0               0    1.619127e-15   1.5226453e-11        11601891
     0.11891681               0            0.05    -0.078480975  -2.2151812e-06               0       5939.0025     0.085831952               0               0               0               0               0               0               0     1.61304e-15   1.5187845e-11        11601891
     0.12021697               0            0.05    -0.077319617   -2.247665e-06               0       5929.0469     0.084552065               0               0               0               0               0               0               0   1.6069178e-15   1.5149457e-11        11601891
      0.1215307               0            0.05    -0.076205746  -2.1582149e-06               0       5919.1334     0.083336614               0               0               0               0               0               0               0   1.6007314e-15   1.5111264e-11        11601891
     0.12285812               0            0.05    -0.075098525  -2.1589019e-06               0         5909.26     0.082119631               0               0               0               0               0               0               0   1.5945122e-15   1.5073257e-11        11601891
     0.12419939               0            0.05    -0.073942409  -2.2138583e-06               0       5899.4306     0.080865459               0               0               0               0               0               0               0   1.5882574e-15   1.5035452e-11        11601891
     0.12555464               0            0.05    -0.072787073  -2.1427043e-06               0       5889.6578     0.079592582               0               0               0               0               0               0               0   1.5819761e-15   1.4997898e-11        11601891
     0.12692403               0            0.05    -0.071686698  -2.0247752e-06               0       5879.9328     0.078394425               0               0               0               0               0               0               0   1.5756387e-15   1.4960561e-11        11601891
      0.1283077               0            0.05    -0.070609586  -1.9397008e-06               0       5870.2542     0.077210454               0               0               0               0               0               0               0   1.5692801e-15   1.4923432e-11        11601891
      0.1297058               0            0.05    -0.069585659  -1.7967329e-06               0       5860.6213     0.076097428               0               0               0               0               0               0               0   1.5628644e-15   1.4886512e-11        11601891
     0.13111848               0            0.05    -0.068621276  -1.7157913e-06               0       5851.0238     0.075038398               0               0               0               0               0               0               0   1.5563907e-15   1.4849757e-11        11601891
      0.1325459               0            0.05    -0.067672936  -1.5851977e-06               0       5841.4602     0.074002591               0               0               0               0               0               0               0   1.5498836e-15   1.4813161e-11        11601891
      0.1339882               0            0.05    -0.066734413  -1.7632865e-06               0       5831.9312     0.073003587               0               0               0               0               0               0               0   1.5433334e-15   1.4776728e-11        11601891
     0.13544554               0            0.05    -0.065794835  -1.6155879e-06               0       5822.4357     0.071911319               0               0               0               0               0               0               0   1.5367274e-15   1.4740454e-11        11601891
     0.13691808               0            0.05    -0.064831765  -1.5785658e-06               0       5812.9785     0.070946756               0               0               0               0               0               0               0   1.5300813e-15   1.4704357e-11        11601891
     0.13840598               0            0.05    -0.063929577  -1.5292336e-06               0       5803.5648     0.069893343               0               0               0               0               0               0               0   1.5233821e-15   1.4668459e-11        11601891
      0.1399094               0            0.05    -0.063093793  -1.4086354e-06               0       5794.1756     0.069030642               0               0               0               0               0               0               0   1.5166058e-15   1.4632682e-11        11601891
     0.14142849               0            0.05     -0.06226668  -1.3684247e-06               0       5784.8145     0.068071008               0               0               0               0               0               0               0    1.509802e-15   1.4597043e-11        11601891
     0.14296343               0            0.05    -0.061484538  -1.2756274e-06               0       5775.4782     0.067267695               0               0               0               0               0               0               0   1.5029295e-15   1.4561526e-11        11601891
     0.14451437               0            0.05    -0.060727138  -1.2099487e-06               0       5766.1597     0.066386332               0               0               0               0               0               0               0   1.4960035e-15   1.4526106e-11        11601891
     0.14608149               0            0.05    -0.059986641  -1.2199281e-06               0       5756.8612     0.065638559               0               0               0               0               0               0               0   1.4890253e-15   1.4490791e-11        11601891
     0.14766496               0            0.05    -0.059253867  -1.1942349e-06               0       5747.5776     0.064769525               0               0               0               0               0               0               0   1.4819641e-15   1.4455563e-11        11601891
     0.14926493               0            0.05    -0.058517908  -1.1498377e-06               0       5738.3142     0.064027847               0               0               0               0               0               0               0   1.4748521e-15   1.4420441e-11        11601891
      0.1508816               0            0.05    -0.057803118  -1.1667804e-06               0       5729.0696     0.063186665               0               0               0               0               0               0               0   1.4676801e-15    1.438542e-11        11601891
     0.15251512               0            0.05    -0.057139947  -9.3877019e-07               0       5719.8414     0.062491931               0               0               0               0               0               0               0   1.4604465e-15    1.435049e-11        11601891
     0.15416568               0            0.05    -0.056490367  -9.7209038e-07               0       5710.6182      0.06177993               0               0               0               0               0               0               0   1.4531486e-15   1.4315607e-11        11601891
     0.15583345               0            0.05    -0.055888753  -8.8988647e-07               0       5701.4096     0.061116922               0               0               0               0               0               0               0   1.4457962e-15   1.4280809e-11        11601891
     0.15751862               0            0.05    -0.055320982  -8.5059775e-07               0       5692.1927     0.060500066               0               0               0               0               0               0               0   1.4383522e-15   1.4246007e-11        11601891
     0.15922136               0            0.05    -0.054743429  -8.9454036e-07               0       5682.9819     0.059868408               0               0               0               0               0               0               0   1.4308813e-15   1.4211254e-11        11601891
     0.16094186               0            0.05    -0.054128176  -8.9463773e-07               0       5673.7673     0.059195749               0               0               0               0               0               0               0   1.4233292e-15   1.4176518e-11        11601891
      0.1626803               0            0.05    -0.053549522  -8.5423648e-07               0       5664.5728     0.058559497               0               0               0               0               0               0               0   1.4157517e-15   1.4141888e-11        11601891
     0.16443687               0            0.05    -0.052943149  -8.7053778e-07               0       5655.3649     0.057904061               0               0               0               0               0               0               0   1.4080888e-15   1.4107234e-11        11601891
     0.16621176               0            0.05    -0.052364508  -7.2677729e-07               0       5646.1896     0.057262785               0               0               0               0               0               0               0   1.4004524e-15   1.4072732e-11        11601891
     0.16800516               0            0.05    -0.051980019  -4.7885666e-07               0        5636.991     0.056842867               0               0               0               0               0               0               0   1.3926136e-15   1.4038177e-11        11601891
     0.16981727               0            0.05    -0.051656393  -4.1769549e-07               0       5627.7597     0.056496151               0               0               0               0               0               0               0   1.3846381e-15   1.4003526e-11        11601891
     0.17164827               0            0.05    -0.051300933  -5.6344566e-07               0       5618.4861     0.056116716               0               0               0               0               0               0               0    1.376552e-15   1.3968742e-11        11601891
     0.17349837               0            0.05    -0.050839983  -6.3896562e-07               0        5609.192     0.055597116               0               0               0               0               0               0               0   1.3684266e-15   1.3933908e-11        11601891
     0.17536776               0            0.05    -0.050306875  -7.9171121e-07               0       5599.8941     0.055047725               0               0               0               0               0               0               0   1.3602585e-15    1.389909e-11        11601891
     0.17725665               0            0.05    -0.049772523  -7.2680772e-07               0       5590.6025     0.054408858               0               0               0               0               0               0               0   1.3520581e-15   1.3864327e-11        11601891
     0.17916524               0            0.05    -0.049257278   -6.612821e-07               0       5581.3101     0.053889995               0               0               0               0               0               0               0   1.3438228e-15   1.3829589e-11        11601891
     0.18109373               0            0.05    -0.048733435  -6.7968339e-07               0       5572.0193     0.053283528               0               0               0               0               0               0               0   1.3355695e-15   1.3794887e-11        11601891
     0.18304234               0            0.05    -0.048228042   -6.494005e-07               0        5562.733     0.052766116               0               0               0               0               0               0               0   1.3272991e-15    1.376023e-11        11601891
     0.18501127               0            0.05    -0.047730354  -6.2434757e-07               0       5553.4434     0.052184552               0               0               0               0               0               0               0   1.3190018e-15    1.372559e-11        11601891
     0.18700073               0            0.05     -0.04722469  -6.7131214e-07               0       5544.1573     0.051675072               0               0               0               0               0               0               0   1.3107051e-15   1.3690992e-11        11601891
     0.18901094               0            0.05    -0.046697589  -6.9217519e-07               0       5534.8731     0.051050534               0               0               0               0               0               0               0   1.3023844e-15   1.3656431e-11        11601891
     0.19104211               0            0.05    -0.046156288  -6.6494845e-07               0       5525.6025     0.050504132               0               0               0               0               0               0               0    1.294068e-15   1.3621951e-11        11601891
     0.19309447               0            0.05    -0.045627083   -6.926608e-07               0       5516.3416     0.049885162               0               0               0               0               0               0               0   1.2857436e-15   1.3587537e-11        11601891
     0.19516823               0            0.05    -0.045110278  -5.8130938e-07               0       5507.0923     0.049340281               0               0               0               0               0               0               0   1.2774282e-15   1.3553195e-11        11601891
     0.19726361               0            0.05    -0.044607426  -6.0568871e-07               0       5497.8503     0.048788652               0               0               0               0               0               0               0   1.2691109e-15    1.351891e-11        11601891
     0.19938085               0            0.05      -0.0441204  -5.7705903e-07               0       5488.6169     0.048254086               0               0               0               0               0               0               0   1.2607998e-15   1.3484685e-11        11601891
     0.20152017               0            0.05    -0.043632568  -5.8303735e-07               0       5479.3863     0.047723335               0               0               0               0               0               0               0   1.2524954e-15   1.3450499e-11        11601891
     0.20368181               0            0.05    -0.043131592  -6.0879761e-07               0       5470.1667     0.047173863               0               0               0               0               0               0               0   1.2442053e-15   1.3416384e-11        11601891
     0.20586598               0            0.05    -0.042606413  -6.1518079e-07               0       5460.9577     0.046600737               0               0               0               0               0               0               0   1.2359204e-15   1.3382338e-11        11601891
     0.20807294               0            0.05    -0.042084697   -5.946043e-07               0       5451.7725     0.046028594               0               0               0               0               0               0               0   1.2276663e-15   1.3348409e-11        11601891
     0.21030291               0            0.05    -0.041578154  -5.6984024e-07               0       5442.5989     0.045475113               0               0               0               0               0               0               0   1.2194207e-15   1.3314552e-11        11601891
     0.21255613               0            0.05    -0.041082219  -5.5024261e-07               0       5433.4455     0.044930969               0               0               0               0               0               0               0   1.2112093e-15   1.3280799e-11        11601891
