1.00000000e+02 3.54891e-05
1.00000000e+03 3.56208e-05
1.10000000e+03 3.56064e-05
1.20000000e+03 3.55945e-05
1.30000000e+03 3.55845e-05
1.40000000e+03 3.55761e-05
1.50000000e+03 3.5569e-05
1.60000000e+03 3.55631e-05
1.70000000e+03 3.55582e-05
1.80000000e+03 3.55539e-05
1.90000000e+03 3.55504e-05
2.00000000e+02 3.57249e-05
2.00000000e+03 3.55474e-05
3.00000000e+02 3.58024e-05
4.00000000e+02 3.57807e-05
5.00000000e+02 3.57456e-05
6.00000000e+02 3.57126e-05
7.00000000e+02 3.56836e-05
8.00000000e+02 3.56588e-05
9.00000000e+02 3.56381e-05
