5.5511169e-17	0.99945372
0.0021021021	0.99943739
0.0042042042	0.99942106
0.0063063063	0.99940473
0.0084084084	0.9993884
0.010510511	0.99937207
0.012612613	0.99935573
0.014714715	0.9993394
0.016816817	0.99932307
0.018918919	0.99930674
0.021021021	0.99929041
0.023123123	0.99926415
0.025225225	0.99923757
0.027327327	0.99921099
0.029429429	0.99918441
0.031531532	0.99915783
0.033633634	0.99913125
0.035735736	0.99910466
0.037837838	0.99907808
0.03993994	0.9990515
0.042042042	0.99902492
0.044144144	0.99899834
0.046246246	0.99897176
0.048348348	0.99893241
0.05045045	0.9988868
0.052552553	0.99884119
0.054654655	0.99879557
0.056756757	0.99874996
0.058858859	0.99870435
0.060960961	0.99865874
0.063063063	0.99861312
0.065165165	0.99856751
0.067267267	0.99849973
0.069369369	0.99842819
0.071471471	0.99835664
0.073573574	0.9982851
0.075675676	0.99821356
0.077777778	0.99814202
0.07987988	0.99802732
0.081981982	0.99787513
0.084084084	0.99772293
0.086186186	0.99757074
0.088288288	0.99741814
0.09039039	0.99717658
0.092492492	0.99693503
0.094594595	0.99669348
0.096696697	0.83460158
0.098798799	0.62050098
0.1009009	0.35489453
0.103003	0.020613607
0.10510511	1.0834507e-16
0.10720721	1.0696372e-16
0.10930931	1.0696372e-16
0.11141141	1.0549998e-16
0.11351351	1.0399828e-16
0.11561562	1.0399828e-16
0.11771772	1.0248897e-16
0.11981982	1.0248897e-16
0.12192192	1.0098321e-16
0.12402402	1.0098321e-16
0.12612613	9.9485895e-17
0.12822823	9.8001572e-17
0.13033033	9.8001572e-17
0.13243243	9.6534064e-17
0.13453453	9.6534064e-17
0.13663664	9.508645e-17
0.13873874	9.508645e-17
0.14084084	9.3661208e-17
0.14294294	9.3661208e-17
0.14504505	9.226107e-17
0.14714715	9.226107e-17
0.14924925	9.0889076e-17
0.15135135	9.0889076e-17
0.15345345	9.0889076e-17
0.15555556	8.9548854e-17
0.15765766	8.9548854e-17
0.15975976	8.8245219e-17
0.16186186	8.8245219e-17
0.16396396	8.6985238e-17
0.16606607	8.6985238e-17
0.16816817	8.6985238e-17
0.17027027	8.5779255e-17
0.17237237	8.5779255e-17
0.17447447	8.4635993e-17
0.17657658	8.4635993e-17
0.17867868	8.4635993e-17
0.18078078	8.3563022e-17
0.18288288	8.3563022e-17
0.18498498	8.2567022e-17
0.18708709	8.2567022e-17
0.18918919	8.2567022e-17
0.19129129	8.1653582e-17
0.19339339	8.1653582e-17
0.1954955	8.1653582e-17
0.1975976	8.0826688e-17
0.1996997	8.0826688e-17
0.2018018	8.0826688e-17
0.2039039	8.0089038e-17
0.20600601	8.0089038e-17
0.20810811	8.0089038e-17
0.21021021	7.9440434e-17
0.21231231	7.9440434e-17
0.21441441	7.9440434e-17
0.21651652	7.8876161e-17
0.21861862	7.8876161e-17
0.22072072	7.8876161e-17
0.22282282	7.8387432e-17
0.22492492	7.8387432e-17
0.22702703	7.8387432e-17
0.22912913	7.7962469e-17
0.23123123	7.7962469e-17
0.23333333	7.7962469e-17
0.23543544	7.7962469e-17
0.23753754	7.7587148e-17
0.23963964	7.7587148e-17
0.24174174	7.7587148e-17
0.24384384	7.7246955e-17
0.24594595	7.7246955e-17
0.24804805	7.7246955e-17
0.25015015	7.7246955e-17
0.25225225	7.692938e-17
0.25435435	7.692938e-17
0.25645646	7.692938e-17
0.25855856	7.6625322e-17
0.26066066	7.6625322e-17
0.26276276	7.6625322e-17
0.26486486	7.6625322e-17
0.26696697	7.6329091e-17
0.26906907	7.6329091e-17
0.27117117	7.6329091e-17
0.27327327	7.6329091e-17
0.27537538	7.6037624e-17
0.27747748	7.6037624e-17
0.27957958	7.6037624e-17
0.28168168	7.6037624e-17
0.28378378	7.5749533e-17
0.28588589	7.5749533e-17
0.28798799	7.5749533e-17
0.29009009	7.5749533e-17
0.29219219	7.5463803e-17
0.29429429	7.5463803e-17
0.2963964	7.5463803e-17
0.2984985	7.5463803e-17
0.3006006	7.5463803e-17
0.3027027	7.5179115e-17
0.3048048	7.5179115e-17
0.30690691	7.5179115e-17
0.30900901	7.5179115e-17
0.31111111	7.4894025e-17
0.31321321	7.4894025e-17
0.31531532	7.4894025e-17
0.31741742	7.4894025e-17
0.31951952	7.4894025e-17
0.32162162	7.4607399e-17
0.32372372	7.4607399e-17
0.32582583	7.4607399e-17
0.32792793	7.4607399e-17
0.33003003	7.4318932e-17
0.33213213	7.4318932e-17
0.33423423	7.4318932e-17
0.33633634	7.4318932e-17
0.33843844	7.4318932e-17
0.34054054	7.4029316e-17
0.34264264	7.4029316e-17
0.34474474	7.4029316e-17
0.34684685	7.4029316e-17
0.34894895	7.4029316e-17
0.35105105	7.3739761e-17
0.35315315	7.3739761e-17
0.35525526	7.3739761e-17
0.35735736	7.3739761e-17
0.35945946	7.3739761e-17
0.36156156	7.3451454e-17
0.36366366	7.3451454e-17
0.36576577	7.3451454e-17
0.36786787	7.3451454e-17
0.36996997	7.3451454e-17
0.37207207	7.3451454e-17
0.37417417	7.3165143e-17
0.37627628	7.3165143e-17
0.37837838	7.3165143e-17
0.38048048	7.3165143e-17
0.38258258	7.3165143e-17
0.38468468	7.2881182e-17
0.38678679	7.2881182e-17
0.38888889	7.2881182e-17
0.39099099	7.2881182e-17
0.39309309	7.2881182e-17
0.3951952	7.2881182e-17
0.3972973	7.2599809e-17
0.3993994	7.2599809e-17
0.4015015	7.2599809e-17
0.4036036	7.2599809e-17
0.40570571	7.2599809e-17
0.40780781	7.2599809e-17
0.40990991	7.2321285e-17
0.41201201	7.2321285e-17
0.41411411	7.2321285e-17
0.41621622	7.2321285e-17
0.41831832	7.2321285e-17
0.42042042	7.2321285e-17
0.42252252	7.2045839e-17
0.42462462	7.2045839e-17
0.42672673	7.2045839e-17
0.42882883	7.2045839e-17
0.43093093	7.2045839e-17
0.43303303	7.2045839e-17
0.43513514	7.1773659e-17
0.43723724	7.1773659e-17
0.43933934	7.1773659e-17
0.44144144	7.1773659e-17
0.44354354	7.1773659e-17
0.44564565	7.1773659e-17
0.44774775	7.1504916e-17
0.44984985	7.1504916e-17
0.45195195	7.1504916e-17
0.45405405	7.1504916e-17
0.45615616	7.1504916e-17
0.45825826	7.1504916e-17
0.46036036	7.1504916e-17
0.46246246	7.1239699e-17
0.46456456	7.1239699e-17
0.46666667	7.1239699e-17
0.46876877	7.1239699e-17
0.47087087	7.1239699e-17
0.47297297	7.1239699e-17
0.47507508	7.1239699e-17
0.47717718	7.0977977e-17
0.47927928	7.0977977e-17
0.48138138	7.0977977e-17
0.48348348	7.0977977e-17
0.48558559	7.0977977e-17
0.48768769	7.0977977e-17
0.48978979	7.0977977e-17
0.49189189	7.0719705e-17
0.49399399	7.0719705e-17
0.4960961	7.0719705e-17
0.4981982	7.0719705e-17
0.5003003	7.0719705e-17
0.5024024	7.0719705e-17
0.5045045	7.0719705e-17
0.50660661	7.0464899e-17
0.50870871	7.0464899e-17
0.51081081	7.0464899e-17
0.51291291	7.0464899e-17
0.51501502	7.0464899e-17
0.51711712	7.0464899e-17
0.51921922	7.0464899e-17
0.52132132	7.0213569e-17
0.52342342	7.0213569e-17
0.52552553	7.0213569e-17
0.52762763	7.0213569e-17
0.52972973	7.0213569e-17
0.53183183	7.0213569e-17
0.53393393	7.0213569e-17
0.53603604	7.0213569e-17
0.53813814	6.996564e-17
0.54024024	6.996564e-17
0.54234234	6.996564e-17
0.54444444	6.996564e-17
0.54654655	6.996564e-17
0.54864865	6.996564e-17
0.55075075	6.996564e-17
0.55285285	6.996564e-17
0.55495495	6.972102e-17
0.55705706	6.972102e-17
0.55915916	6.972102e-17
0.56126126	6.972102e-17
0.56336336	6.972102e-17
0.56546547	6.972102e-17
0.56756757	6.972102e-17
0.56966967	6.972102e-17
0.57177177	6.9479672e-17
0.57387387	6.9479672e-17
0.57597598	6.9479672e-17
0.57807808	6.9479672e-17
0.58018018	6.9479672e-17
0.58228228	6.9479672e-17
0.58438438	6.9479672e-17
0.58648649	6.9479672e-17
0.58858859	6.9241523e-17
0.59069069	6.9241523e-17
0.59279279	6.9241523e-17
0.59489489	6.9241523e-17
0.596997	6.9241523e-17
0.5990991	6.9241523e-17
0.6012012	6.9241523e-17
0.6033033	6.9241523e-17
0.60540541	6.9241523e-17
0.60750751	6.9006491e-17
0.60960961	6.9006491e-17
0.61171171	6.9006491e-17
0.61381381	6.9006491e-17
0.61591592	6.9006491e-17
0.61801802	6.9006491e-17
0.62012012	6.9006491e-17
0.62222222	6.9006491e-17
0.62432432	6.9006491e-17
0.62642643	6.8774507e-17
0.62852853	6.8774507e-17
0.63063063	6.8774507e-17
0.63273273	6.8774507e-17
0.63483483	6.8774507e-17
0.63693694	6.8774507e-17
0.63903904	6.8774507e-17
0.64114114	6.8774507e-17
0.64324324	6.8774507e-17
0.64534535	6.8545503e-17
0.64744745	6.8545503e-17
0.64954955	6.8545503e-17
0.65165165	6.8545503e-17
0.65375375	6.8545503e-17
0.65585586	6.8545503e-17
0.65795796	6.8545503e-17
0.66006006	6.8545503e-17
0.66216216	6.8545503e-17
