#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z              kl              kt             nut           omega
    0.021658563               0            0.05      -1.7374972  -0.00021839647   5.2316888e-20       7443.6339      0.68305625  -1.7872342e-18   3.3981419e-14   3.1182603e-18   -8.155169e-36               0               0               0             0.1             0.1               0        11601891
    0.021944423               0            0.05      -1.7033224  -0.00021791059   7.6232631e-22       7395.2759      0.67113431    2.384307e-18  -1.7360297e-21  -2.2209493e-25   7.7696458e-43               0               0               0             0.1             0.1               0        11601891
    0.022233263               0            0.05      -1.6702327  -0.00023001759  -8.3288296e-22       7347.3908      0.65504269  -1.8054027e-18   3.4245532e-14   3.0530995e-18  -8.4147595e-36               0               0               0             0.1             0.1               0        11601891
    0.022525116               0            0.05      -1.6377269  -0.00018008934     1.00009e-19       7299.9156      0.64117845   3.4900251e-21  -3.8987887e-20  -4.2872246e-24   2.3808241e-39               0               0               0             0.1             0.1               0        11601891
    0.022820012               0            0.05      -1.6062077  -0.00020882874   5.6332227e-22       7252.9114      0.63139654   8.6555183e-18  -3.4513949e-14  -3.0045882e-18  -4.1188324e-35               0               0               0             0.1             0.1               0        11601891
    0.023117984               0            0.05      -1.5752944  -0.00011398891  -2.8325088e-21       7206.2885      0.61332288   4.5924403e-18   3.5961337e-20   2.6021762e-24   6.4661438e-41               0               0               0             0.1             0.1               0        11601891
    0.023419063               0            0.05      -1.5450138  -0.00021709931   1.1742277e-21       7160.1265      0.61626344   3.9524401e-18  -3.4786657e-14  -2.9940416e-18  -1.9202575e-35               0               0               0             0.1             0.1               0        11601891
    0.023723283               0            0.05       -1.516974  -0.00014459349   -1.356837e-19        7114.334      0.58375473   2.2800399e-18               0               0               0               0               0               0             0.1             0.1               0        11601891
    0.024030675               0            0.05      -1.4897161  -4.6514687e-05    4.246183e-20       7068.9012      0.59675754   -5.613646e-18   7.0127151e-14   5.9201448e-18  -5.5689335e-35               0               0               0             0.1             0.1               0        11601891
    0.024341273               0            0.05      -1.4625622  -1.0336602e-05   1.3396786e-19       7023.8519      0.57707132   1.6809048e-18  -3.5203516e-14  -2.8922765e-18  -8.4216202e-36               0               0               0             0.1             0.1               0        11601891
     0.02465511               0            0.05      -1.4331017  -0.00010103833   4.1771725e-20       6979.1682      0.59572142    6.242053e-18  -3.5344329e-14  -3.0168888e-18  -3.1611386e-35               0               0               0             0.1             0.1               0        11601891
     0.02497222               0            0.05      -1.4045704  -0.00039319872  -8.4490646e-20       6935.0121      0.56288987    3.313735e-18  -7.0973877e-14  -5.7606748e-18  -3.3907715e-35               0               0               0             0.1             0.1               0        11601891
    0.025292637               0            0.05      -1.3756044  -0.00030168095  -8.5887226e-20       6891.1818      0.54068357  -1.6782776e-18   3.5630517e-14   2.7955865e-18  -8.6735949e-36               0               0               0             0.1             0.1               0        11601891
    0.025616396               0            0.05      -1.3473746   -0.0004223193    4.330669e-20       6847.9262      0.51970611  -2.1174113e-18  -2.9520945e-20  -9.2530052e-24    9.488485e-40               0               0               0             0.1             0.1               0        11601891
    0.025943531               0            0.05      -1.3207399  -0.00017310385   3.9060599e-20       6804.9768      0.47778454  -2.0658689e-18  -8.4151729e-20  -1.1029415e-23   2.4887694e-39               0               0               0             0.1             0.1               0        11601891
    0.026274078               0            0.05      -1.2938534  -0.00016864873  -7.7046316e-20       6762.5198      0.49326301   5.5591155e-18  -3.6070621e-14  -2.6310169e-18   -2.965188e-35               0               0               0             0.1             0.1               0        11601891
    0.026608073               0            0.05      -1.2696335  -3.1393968e-05  -4.0460747e-20        6720.413       0.4511094  -7.0438215e-18   7.2439754e-14   4.8625354e-18   -7.592487e-35               0               0               0             0.1             0.1               0        11601891
     0.02694555               0            0.05       -1.245468   0.00028299282   7.7490913e-20       6678.6444      0.48896798   1.9341345e-18  -5.2357786e-20   1.1896634e-23   3.2576129e-39               0               0               0             0.1             0.1               0        11601891
    0.027286547               0            0.05      -1.2242002  -7.8506075e-05   7.0732117e-20       6637.2689      0.49468696   1.9289527e-18  -2.4943293e-20   -1.599575e-24   1.4411792e-39               0               0               0             0.1             0.1               0        11601891
      0.0276311               0            0.05      -1.2052938    0.0003123792   8.0555909e-22       6596.1035      0.47667972   8.7464821e-18  -7.3347562e-14  -5.3005981e-18  -9.7259409e-35               0               0               0             0.1             0.1               0        11601891
    0.027979247               0            0.05      -1.1819796   0.00032831668  -1.4074397e-19       6555.1631      0.54432462  -1.4510028e-20   7.1259975e-20  -1.9793775e-23   8.4852665e-39               0               0               0             0.1             0.1               0        11601891
    0.028331025               0            0.05      -1.1606931  -0.00025554357   3.4221187e-20        6514.746      0.52190766  -9.1961809e-18    7.396177e-14   5.9252064e-18  -1.0440407e-34               0               0               0             0.1             0.1               0        11601891
    0.028686471               0            0.05      -1.1395837  -0.00022622114   1.3822752e-19       6474.4547       0.5073903  -4.9753722e-18  -3.7135505e-14   -2.910242e-18   2.8542705e-35               0               0               0             0.1             0.1               0        11601891
    0.029045624               0            0.05      -1.1174755  -0.00041967289   -3.404742e-20       6434.6867      0.48914373   3.0070862e-18  -7.4584493e-14   -5.669655e-18  -3.4853857e-35               0               0               0             0.1             0.1               0        11601891
    0.029408522               0            0.05      -1.0970789  -0.00031484181  -1.6677632e-19       6395.1277      0.44437229  -2.1142103e-18    4.288901e-20    1.230837e-23    6.519924e-39               0               0               0             0.1             0.1               0        11601891
    0.029775206               0            0.05      -1.0764009  -0.00033559774  -3.4200057e-20       6355.9992      0.44013351  -6.4570909e-18   1.1282571e-13   7.8128353e-18  -1.1462019e-34               0               0               0             0.1             0.1               0        11601891
    0.030145713               0            0.05      -1.0570761  -0.00020952354   9.8353291e-20       6317.1205      0.39021436  -3.4739217e-18   3.7768304e-14   2.3329775e-18  -2.0765943e-35               0               0               0             0.1             0.1               0        11601891
    0.030520085               0            0.05      -1.0372148  -0.00020457234   6.3485903e-20       6278.5973      0.40483757   3.8554132e-18  -2.0056626e-20   -3.955816e-24   1.2276271e-39               0               0               0             0.1             0.1               0        11601891
     0.03089836               0            0.05      -1.0185805  -0.00015264827  -2.9949383e-20       6240.3834      0.35496129  -4.5736816e-19  -3.8091774e-14  -2.1667071e-18   2.7929244e-36               0               0               0             0.1             0.1               0        11601891
    0.031280581               0            0.05     -0.99913707  -6.8269043e-05  -3.1227809e-20        6202.456      0.37755174  -5.1466154e-18   3.8255145e-14   2.3286415e-18  -3.1742981e-35               0               0               0             0.1             0.1               0        11601891
    0.031666788               0            0.05     -0.98040669  -0.00016180888    1.180739e-19        6164.916      0.34229033   1.8174826e-20  -7.0919973e-20  -1.1704817e-23   8.5411474e-39               0               0               0             0.1             0.1               0        11601891
    0.032057023               0            0.05     -0.96228109  -1.3069012e-05  -2.7353198e-20       6127.6295      0.34740195   9.5389503e-18  -1.1575811e-13   -6.562831e-18  -1.8020153e-34               0               0               0             0.1             0.1               0        11601891
    0.032451328               0            0.05     -0.94445336  -3.5510625e-05  -3.2232098e-20       6090.7006      0.33971693  -3.1304604e-18   3.8753505e-14    2.161528e-18   -1.991766e-35               0               0               0             0.1             0.1               0        11601891
    0.032849744               0            0.05     -0.92767017   2.1456879e-05   2.1833029e-21       6054.0234      0.34075464   6.2002904e-18  -7.7843691e-14  -4.3814827e-18  -7.9724414e-35               0               0               0             0.1             0.1               0        11601891
    0.033252316               0            0.05     -0.91094205   4.0433612e-05  -8.3255884e-20       6017.6488      0.34379201   -3.083602e-18   3.9091514e-14   2.2333176e-18  -2.0027097e-35               0               0               0             0.1             0.1               0        11601891
    0.033659086               0            0.05     -0.89418117   1.8198645e-05   5.3677134e-20       5981.5422      0.34835773  -3.0766425e-18   3.9262119e-14   2.2865804e-18  -2.0192891e-35               0               0               0             0.1             0.1               0        11601891
    0.034070098               0            0.05     -0.87795954   -3.179632e-05   2.7268044e-20       5945.7551      0.34709888   1.3313899e-18  -3.9434277e-14  -2.3020779e-18  -8.8297487e-36               0               0               0             0.1             0.1               0        11601891
    0.034485397               0            0.05     -0.86222264  -2.8456902e-05    -5.20793e-20       5910.2164       0.3424328  -5.2193931e-18   3.0244136e-22   9.9818121e-27   1.8267828e-41               0               0               0             0.1             0.1               0        11601891
    0.034905027               0            0.05     -0.84638505  -4.7800601e-05   2.4527126e-20       5874.9818       0.3418424  -1.3130302e-18   3.9781835e-14   2.3147506e-18  -8.8910403e-36               0               0               0             0.1             0.1               0        11601891
    0.035329034               0            0.05      -0.8309702   -6.079449e-05   5.0839509e-20       5840.0158      0.33345372   4.7582831e-18  -3.9957467e-14  -2.2814946e-18  -3.2557099e-35               0               0               0             0.1             0.1               0        11601891
    0.035757462               0            0.05     -0.81592351  -5.3153204e-05  -2.4538643e-20        5805.335      0.33043964   3.0219784e-18  -4.0134449e-14  -2.2844528e-18  -2.0892456e-35               0               0               0             0.1             0.1               0        11601891
    0.036190358               0            0.05     -0.80140531  -7.9854458e-05  -9.6376538e-20       5770.9168      0.32334039   3.4248859e-18  -2.6968129e-22  -2.6871862e-26  -3.2431715e-41               0               0               0             0.1             0.1               0        11601891
    0.036627769               0            0.05     -0.78720499  -4.4362359e-05  -2.4670156e-20       5736.7598      0.31511297  -7.2254372e-18    1.214757e-13   6.6725071e-18  -1.5299798e-34               0               0               0             0.1             0.1               0        11601891
    0.037069742               0            0.05     -0.77311666  -4.0711846e-05   1.1703025e-19       5702.8529      0.31478997   -2.962263e-18   4.0672328e-14    2.245059e-18  -2.1121142e-35               0               0               0             0.1             0.1               0        11601891
    0.037516324               0            0.05     -0.75928929  -6.9233833e-05   1.2050742e-21       5669.2188      0.30713247   7.5574401e-18  -8.1708293e-14  -4.4265825e-18  -1.0892257e-34               0               0               0             0.1             0.1               0        11601891
    0.037967563               0            0.05     -0.74578106   -5.743727e-05  -6.8565255e-20       5635.8292      0.30115624  -6.3064557e-18   4.1037136e-14   2.1928617e-18  -4.5916966e-35               0               0               0             0.1             0.1               0        11601891
    0.038423508               0            0.05      -0.7324604  -6.4444555e-05  -2.1388775e-20       5602.7016       0.2957031  -2.8935445e-18    4.122133e-14   2.1756062e-18  -2.1289317e-35               0               0               0             0.1             0.1               0        11601891
    0.038884209               0            0.05     -0.71942288  -5.3833431e-05  -2.1608105e-20       5569.8193      0.28814355  -5.7775545e-18   8.2813585e-14   4.2841967e-18  -8.5901904e-35               0               0               0             0.1             0.1               0        11601891
    0.039349714               0            0.05     -0.70662385  -5.7291896e-05   2.1926271e-20       5537.1907      0.28473958  -7.3369108e-18   8.3187033e-14   4.2777359e-18  -1.1022451e-34               0               0               0             0.1             0.1               0        11601891
    0.039820074               0            0.05      -0.6940946  -4.7688174e-05   2.1714882e-20        5504.803      0.27627831  -4.4555221e-18   4.1781467e-14   2.0969528e-18  -3.3817103e-35               0               0               0             0.1             0.1               0        11601891
    0.040295339               0            0.05     -0.68177614  -5.3340638e-05   4.5071649e-22       5472.6612      0.27480992  -4.4149866e-18   4.1970715e-14   2.1075613e-18  -3.3859239e-35               0               0               0             0.1             0.1               0        11601891
    0.040775561               0            0.05     -0.66977916  -4.3986506e-05   6.0434234e-20       5440.7583      0.26495972  -1.1878321e-18   4.2161178e-14   2.0532085e-18   -9.202056e-36               0               0               0             0.1             0.1               0        11601891
    0.041260791               0            0.05     -0.65795968  -5.9061359e-05   6.0099952e-20       5409.0874      0.26545579   5.5474474e-18  -8.4705866e-14  -4.1570167e-18  -8.6870777e-35               0               0               0             0.1             0.1               0        11601891
    0.041751081               0            0.05     -0.64644589  -6.3532276e-05   -5.870721e-20       5377.6562      0.25212925   3.9115303e-18  -8.5091871e-14  -3.9894967e-18  -6.1890535e-35               0               0               0             0.1             0.1               0        11601891
    0.042246485               0            0.05     -0.63497298  -2.8056157e-05  -3.9505059e-20       5346.4444      0.25150266  -2.7312536e-18   4.2740158e-14   2.0105443e-18  -2.1833407e-35               0               0               0             0.1             0.1               0        11601891
    0.042747055               0            0.05     -0.62373842  -5.0679721e-05   1.9380499e-20       5315.4862      0.24585567   1.5392799e-18  -1.8151812e-22  -1.4748631e-26   5.6400434e-42               0               0               0             0.1             0.1               0        11601891
    0.043252845               0            0.05     -0.61257517  -2.8920303e-05   1.8350894e-20       5284.7378      0.24009872  -1.9630419e-21   1.7642945e-22   8.3294157e-27  -5.2852914e-42               0               0               0             0.1             0.1               0        11601891
    0.043763911               0            0.05     -0.60164511  -4.5486344e-05   1.8303775e-20         5254.25      0.23930977   2.6589982e-18  -4.3331046e-14  -1.9735536e-18  -2.1928119e-35               0               0               0             0.1             0.1               0        11601891
    0.044280306               0            0.05     -0.59099441  -2.8041176e-05   3.4892805e-20       5223.9646      0.22959656   1.1264697e-18  -4.3530564e-14  -1.9131959e-18   -9.387185e-36               0               0               0             0.1             0.1               0        11601891
    0.044802087               0            0.05       -0.580499   -2.380349e-05  -1.6705874e-20       5193.9257      0.23286561   3.9984445e-19  -1.3119489e-13  -5.8820208e-18  -1.0099783e-35               0               0               0             0.1             0.1               0        11601891
    0.045329309               0            0.05      -0.5703188  -2.4730314e-05  -3.6068622e-20       5164.0921      0.22393615   2.9690445e-18  -1.5189199e-20  -6.5863805e-25  -9.6060918e-40               0               0               0             0.1             0.1               0        11601891
     0.04586203               0            0.05     -0.56023156  -2.5868643e-05  -5.0080713e-20       5134.4874      0.22710998   5.5391609e-18  -4.4137561e-14   -1.952304e-18  -4.7613686e-35               0               0               0             0.1             0.1               0        11601891
    0.046400307               0            0.05     -0.55065553  -4.6363513e-05  -1.7679906e-20       5105.0937      0.21772144  -7.7136701e-18   1.3302778e-13   5.6733539e-18  -2.0100118e-34               0               0               0             0.1             0.1               0        11601891
    0.046944197               0            0.05      -0.5411174  -3.0871926e-05   5.0261596e-20       5075.8914      0.21600436    1.482376e-18  -2.1172151e-20  -1.2079173e-24   1.9665716e-39               0               0               0             0.1             0.1               0        11601891
     0.04749376               0            0.05     -0.53183765  -2.4385943e-05  -4.7788239e-20       5046.9096      0.21022404  -1.4834881e-23   6.7237867e-21   3.0830063e-25   6.0416544e-40               0               0               0             0.1             0.1               0        11601891
    0.048049054               0            0.05     -0.52293266  -6.9441978e-05   3.0716182e-20       5018.1197      0.21007905  -1.7923986e-18   1.3489533e-13   5.6472701e-18  -4.8181875e-35               0               0               0             0.1             0.1               0        11601891
    0.048610139               0            0.05     -0.51373401  -5.8457688e-05   3.2722908e-20       4989.5185      0.19298361   6.5394442e-18  -9.0350208e-14   -3.494548e-18  -1.1841582e-34               0               0               0             0.1             0.1               0        11601891
    0.049177075               0            0.05     -0.50479672   -6.936608e-05  -6.2296075e-20       4961.1456      0.19518775  -1.0754303e-18   4.5386682e-14   1.7856629e-18  -9.8361697e-36               0               0               0             0.1             0.1               0        11601891
    0.049749924               0            0.05     -0.49614702  -4.0297435e-05   2.9870557e-20       4932.9558      0.17484033  -3.5012064e-18   9.1198837e-14   3.2323895e-18   -6.472914e-35               0               0               0             0.1             0.1               0        11601891
    0.050328748               0            0.05     -0.48735417  -1.1770314e-05   4.5194952e-20       4904.9734      0.18432608   2.4202578e-18  -4.5813629e-14  -1.7216496e-18  -2.2604141e-35               0               0               0             0.1             0.1               0        11601891
    0.050913608               0            0.05      -0.4789646  -2.3225113e-05   1.3766135e-20        4877.203      0.17145007   5.0367213e-18  -4.6029319e-14  -1.6180853e-18   -4.753462e-35               0               0               0             0.1             0.1               0        11601891
    0.051504567               0            0.05     -0.47057511   5.8929819e-06  -4.1872758e-20       4849.6088      0.17798637   2.0508187e-18  -9.2492412e-14  -3.3945814e-18  -3.9112508e-35               0               0               0             0.1             0.1               0        11601891
    0.052101689               0            0.05     -0.46239978  -1.6253445e-05  -1.5932845e-21       4822.2395       0.1729446  -3.3455058e-18   9.2929589e-14    3.332823e-18   -6.447139e-35               0               0               0             0.1             0.1               0        11601891
    0.052705039               0            0.05     -0.45439743   6.3029217e-06   2.8423598e-20        4795.036      0.17350067   3.3419849e-18  -9.3369034e-14  -3.3784089e-18  -6.5075848e-35               0               0               0             0.1             0.1               0        11601891
    0.053314682               0            0.05      -0.4464733  -1.0336427e-05  -4.0581645e-20       4768.0501      0.17470076  -1.3156108e-18   5.4083513e-21   1.2521024e-25   4.9158548e-40               0               0               0             0.1             0.1               0        11601891
    0.053930682               0            0.05     -0.43884752  -8.0989706e-06   1.2762011e-20       4741.2352      0.17058735  -9.9293257e-19   4.7128546e-14   1.6956625e-18  -9.8695977e-36               0               0               0             0.1             0.1               0        11601891
    0.054553106               0            0.05     -0.43127314  -7.4039032e-06   2.6248123e-20        4714.616      0.17249848  -3.3167888e-19  -4.7352695e-14  -1.7325416e-18   3.3310261e-36               0               0               0             0.1             0.1               0        11601891
    0.055182022               0            0.05     -0.42389692  -2.1494408e-05  -5.0554007e-20       4688.1752      0.16847191  -2.9510064e-18    -4.75782e-14  -1.7097462e-18   2.9949022e-35               0               0               0             0.1             0.1               0        11601891
    0.055817496               0            0.05     -0.41663013  -1.7842027e-05  -5.0792205e-20       4661.9201      0.16647689  -5.5561387e-18   1.4341549e-13   5.1213586e-18  -1.7092506e-34               0               0               0             0.1             0.1               0        11601891
    0.056459598               0            0.05      -0.4095054  -1.8196817e-05   4.9236777e-20        4635.843      0.16341247  -5.5361711e-18   1.4410059e-13   5.0795148e-18  -1.7208586e-34               0               0               0             0.1             0.1               0        11601891
    0.057108397               0            0.05     -0.40246862  -1.8376475e-05   1.3444994e-20       4609.9472      0.16128146   9.6639651e-19  -4.8263354e-14  -1.6885192e-18  -1.0117731e-35               0               0               0             0.1             0.1               0        11601891
    0.057763961               0            0.05      -0.3955954  -1.9391381e-05  -2.4457084e-20       4584.2301      0.15810603  -4.5000619e-18   9.6989292e-14   3.3450746e-18  -9.5208527e-35               0               0               0             0.1             0.1               0        11601891
    0.058426363               0            0.05     -0.38883443  -1.6980291e-05     2.37451e-20       4558.6868      0.15563111  -3.5160477e-18   4.8727362e-14   1.6635258e-18  -3.7582442e-35               0               0               0             0.1             0.1               0        11601891
    0.059095673               0            0.05     -0.38218295  -1.6612954e-05   1.1775862e-20       4533.3205      0.15310486  -1.2745152e-18   3.9673096e-21   1.7245335e-25  -1.2224117e-40               0               0               0             0.1             0.1               0        11601891
    0.059771963               0            0.05     -0.37565218  -1.4189129e-05    3.395631e-23        4508.126      0.15068993  -2.5239455e-18   8.0916186e-23   3.0563651e-27   -7.314253e-45               0               0               0             0.1             0.1               0        11601891
    0.060455306               0            0.05      -0.3692518  -1.4967493e-05  -6.1929168e-23       4483.1053      0.14884931   7.1407909e-23  -7.8716599e-23  -3.1907498e-27  -1.3201976e-44               0               0               0             0.1             0.1               0        11601891
    0.061145775               0            0.05     -0.36298977   -1.402962e-05   -3.248875e-20       4458.2517      0.14615198  -1.2504825e-18   7.3817776e-21   2.8530703e-25    6.606928e-40               0               0               0             0.1             0.1               0        11601891
    0.061843446               0            0.05     -0.35680394   -1.415329e-05    1.015845e-20       4433.5657      0.14457037  -5.2608366e-18   1.4973955e-13   4.8827295e-18  -1.7767966e-34               0               0               0             0.1             0.1               0        11601891
    0.062548392               0            0.05     -0.35068919  -2.4423617e-05   3.2652546e-20       4409.0491      0.14178411   2.1633014e-18  -5.0154854e-14  -1.6128563e-18  -2.4607504e-35               0               0               0             0.1             0.1               0        11601891
    0.063260691               0            0.05     -0.34473782  -1.7895104e-05   9.8644487e-21       4384.7021      0.13694337  -1.2274083e-18   6.7252581e-21   3.4910354e-25  -1.9243889e-40               0               0               0             0.1             0.1               0        11601891
    0.063980417               0            0.05     -0.33887661  -1.3808409e-05   1.0713148e-20       4360.5134       0.1361303  -1.8291819e-18  -1.0128547e-13  -3.1620177e-18   4.2488009e-35               0               0               0             0.1             0.1               0        11601891
     0.06470765               0            0.05     -0.33310475  -1.7557147e-05  -4.3001202e-22       4336.4943      0.13250708   3.3259898e-18   -5.088903e-14   -1.554979e-18  -3.9030702e-35               0               0               0             0.1             0.1               0        11601891
    0.065442467               0            0.05     -0.32744331  -1.6304515e-05   1.9623505e-20       4312.6322      0.13044971   1.7994737e-18   -1.022736e-13  -3.0936006e-18   -4.267413e-35               0               0               0             0.1             0.1               0        11601891
    0.066184948               0            0.05     -0.32187831  -1.8143795e-05  -1.2667906e-22       4288.9359      0.12715688   3.8691307e-18  -1.5415858e-13  -4.5704401e-18  -1.3906939e-34               0               0               0             0.1             0.1               0        11601891
    0.066935172               0            0.05     -0.31641858  -1.6295115e-05  -4.8034824e-20       4265.3944      0.12442032   4.1415464e-18  -1.0327421e-13  -3.0124784e-18   -1.002747e-34               0               0               0             0.1             0.1               0        11601891
     0.06769322               0            0.05     -0.31104567  -1.6252245e-05  -1.0345667e-20        4242.015      0.12166494  -2.9365845e-18   1.0377929e-13   2.9764868e-18  -7.1842328e-35               0               0               0             0.1             0.1               0        11601891
    0.068459173               0            0.05     -0.30578147  -1.5061967e-05   1.0000279e-20       4218.7891      0.11886433   2.0347013e-18  -5.2143728e-14  -1.4691488e-18  -2.5148754e-35               0               0               0             0.1             0.1               0        11601891
    0.069233115               0            0.05     -0.30060283  -1.4121841e-05  -2.7490139e-20       4195.7207      0.11644501   -2.021737e-18   5.2399442e-14   1.4542564e-18  -2.5248775e-35               0               0               0             0.1             0.1               0        11601891
    0.070015128               0            0.05     -0.29552769   -1.338019e-05  -8.8861996e-21       4172.8041      0.11390072  -5.7752158e-19   1.0531345e-13   2.8746325e-18  -1.4575601e-35               0               0               0             0.1             0.1               0        11601891
    0.070805297               0            0.05       -0.290531  -1.2529922e-05   1.9976504e-22       4150.0407      0.11168004   -2.844968e-18   1.0583127e-13    2.847982e-18  -7.2550271e-35               0               0               0             0.1             0.1               0        11601891
    0.071603706               0            0.05     -0.28562119  -1.1741713e-05   2.4267245e-22       4127.4282      0.10937873  -1.7029145e-18   1.0635232e-13   2.8183851e-18  -4.3879364e-35               0               0               0             0.1             0.1               0        11601891
    0.072410442               0            0.05     -0.28080174  -1.0123116e-05    2.549568e-20       4104.9664      0.10739133  -3.9196174e-18   1.0687665e-13   2.7960342e-18  -1.0205092e-34               0               0               0             0.1             0.1               0        11601891
    0.073225592               0            0.05     -0.27606684  -9.0702075e-06   9.0403217e-21       4082.6522      0.10563727  -2.6682016e-19  -5.3702122e-14  -1.3895246e-18   3.5097599e-36               0               0               0             0.1             0.1               0        11601891
    0.074049243               0            0.05     -0.27141171  -8.7694735e-06  -4.8013757e-22       4060.4864      0.10400339  -8.2874193e-19   5.3967571e-14      1.3823e-18  -1.1014741e-35               0               0               0             0.1             0.1               0        11601891
    0.074881483               0            0.05     -0.26684202  -8.3126631e-06   3.8970308e-22       4038.4662      0.10232808    8.256676e-19  -5.4234679e-14  -1.3742174e-18  -1.1088323e-35               0               0               0             0.1             0.1               0        11601891
    0.075722403               0            0.05     -0.26234908  -7.8391965e-06  -8.2800524e-21       4016.5913       0.1008372  -2.9883933e-18   5.4503462e-14   1.3683186e-18  -4.0551104e-35               0               0               0             0.1             0.1               0        11601891
    0.076572093               0            0.05      -0.2579354  -7.4233091e-06   3.8783554e-22         3994.86      0.09931276  -1.0748521e-18   4.4221452e-23   1.2726811e-27   -6.649204e-44               0               0               0             0.1             0.1               0        11601891
    0.077430644               0            0.05     -0.25359757  -7.0730632e-06   7.3957196e-21       3973.2716     0.097957151   2.6859725e-19   5.5046053e-14    1.357107e-18   3.7214112e-36               0               0               0             0.1             0.1               0        11601891
    0.078298149               0            0.05     -0.24933471  -6.8896031e-06  -7.1584113e-21       3951.8247     0.096543192   2.9243097e-18  -5.5319909e-14   -1.351467e-18  -4.0936111e-35               0               0               0             0.1             0.1               0        11601891
    0.079174701               0            0.05     -0.24514318  -6.9876382e-06  -7.8454257e-21       3930.5184     0.095237413  -1.6026309e-18   1.1119095e-13   2.6941837e-18  -4.5336843e-35               0               0               0             0.1             0.1               0        11601891
    0.080060395               0            0.05     -0.24103166    -6.85576e-06   1.4940586e-20        3909.352     0.093758927    7.395642e-22    -1.93043e-21  -5.4907992e-26   1.1965961e-40               0               0               0             0.1             0.1               0        11601891
    0.080955325               0            0.05     -0.23698842  -5.5033689e-06   7.0185464e-21       3888.3224      0.09248349  -1.0437375e-18               0               0               0               0               0               0             0.1             0.1               0        11601891
    0.081859589               0            0.05     -0.23301058  -6.2472354e-06  -6.8100195e-21       3867.4311     0.091532276  -2.5856471e-19  -5.6432531e-14  -1.3356147e-18   3.7730126e-36               0               0               0             0.1             0.1               0        11601891
    0.082773283               0            0.05     -0.22909778  -5.8150557e-06  -7.0994083e-21       3846.6754     0.089929709  -3.8729524e-18   5.6715047e-14   1.3259158e-18  -5.7102471e-35               0               0               0             0.1             0.1               0        11601891
    0.083696507               0            0.05     -0.22525441  -6.5210113e-06   3.3859457e-20       3826.0564      0.08914527  -2.0446851e-18  -8.5470376e-21  -2.4743279e-25   1.2847608e-39               0               0               0             0.1             0.1               0        11601891
    0.084629358               0            0.05     -0.22148656  -6.4721504e-06   1.3670118e-20       3805.5704     0.087217056   5.1109318e-18  -2.2914169e-13   -5.251529e-18  -3.0774033e-34               0               0               0             0.1             0.1               0        11601891
    0.085571939               0            0.05     -0.21777707  -5.8132622e-06  -2.0138132e-20       3785.2174      0.08644132   1.5244027e-18  -1.1514655e-13  -2.6295505e-18  -4.6372122e-35               0               0               0             0.1             0.1               0        11601891
    0.086524349               0            0.05     -0.21412961  -5.7638007e-06  -2.5868414e-20       3764.9967     0.084755296   2.7786678e-18  -5.7862943e-14  -1.3025751e-18   -4.270421e-35               0               0               0             0.1             0.1               0        11601891
    0.087486692               0            0.05     -0.21054327   -6.235097e-06  -4.5054298e-22       3744.9072     0.083990654  -2.5146525e-18   1.1630886e-13   2.6085712e-18  -7.8099756e-35               0               0               0             0.1             0.1               0        11601891
    0.088459071               0            0.05      -0.2070311  -6.6937597e-06   1.2954498e-20       3724.9482     0.082066864     7.49858e-19  -5.8447746e-14   -1.287702e-18  -1.1765843e-35               0               0               0             0.1             0.1               0        11601891
    0.089441592               0            0.05      -0.2035701  -5.5136075e-06   5.8525395e-21        3705.116     0.081086283   1.4247755e-21  -1.4395423e-21  -3.8989377e-26   4.1386128e-41               0               0               0             0.1             0.1               0        11601891
    0.090434358               0            0.05     -0.20016241  -6.3262923e-06  -1.1748011e-20       3685.4143      0.07964475   2.4661577e-18  -1.1807975e-13  -2.5517977e-18  -7.9014993e-35               0               0               0             0.1             0.1               0        11601891
    0.091437479               0            0.05     -0.19682129  -5.5363678e-06  -1.8291871e-20       3665.8385      0.07828269  -5.3941407e-18   1.1867745e-13   2.5343153e-18  -1.7462919e-34               0               0               0             0.1             0.1               0        11601891
    0.092451061               0            0.05     -0.19353162  -5.3890362e-06   6.0870262e-21       3646.3896     0.077167131  -1.7066652e-18   5.9639468e-14    1.262127e-18  -2.7913803e-35               0               0               0             0.1             0.1               0        11601891
    0.093475213               0            0.05     -0.19029804  -5.8212507e-06    7.204853e-23       3627.0659     0.075845097  -1.6936653e-18   5.9942096e-14   1.2534412e-18  -2.7990075e-35               0               0               0             0.1             0.1               0        11601891
    0.094510047               0            0.05     -0.18711887  -5.8157195e-06  -5.5424151e-21       3607.8673     0.074508255  -1.6843437e-18    6.024664e-14   1.2441899e-18  -2.8126328e-35               0               0               0             0.1             0.1               0        11601891
    0.095555673               0            0.05     -0.18399617  -5.6768353e-06   1.0993914e-20       3588.7921     0.073159567  -4.7971369e-19    1.211062e-13   2.4688187e-18  -1.6188263e-35               0               0               0             0.1             0.1               0        11601891
    0.096612203               0            0.05     -0.18092537  -5.5605244e-06   1.1304388e-20       3569.8397     0.071857822   1.6665349e-18  -6.0861492e-14  -1.2250898e-18  -2.8412271e-35               0               0               0             0.1             0.1               0        11601891
